,Zip,County,State,Year,Total Pop,Male Pop,Pct Male,Female Pop,Pct Female,Total Employable Pop,Full Time Employed Pop,Pct Full Time Employed,Total Households,Household Median Income,Insurable Pop,Insured Pop,Pct Insured,Uninsured Pop,ADI State Rank,ADI Natl Rank,CA DOI Underserved Flag,Tapestry Seg Nr,Tapestry Seg Code,Tapestry Seg Name,Lifemode Code,Lifemode Group,AS Only,ED Only,Inpatient,Inpatient from ED,Opioid Rx Count,Pop w Opioid Rx,Tot Opioid Rx Fills,ALZ,CAN,CLD,DIA,HTD,HYP,INJ,LIV,NEP,OTH,PNF,STK,SUI,Total Deaths,"Total Deaths per 1,000","Alzheimers Deaths per 1,000","Cancer Deaths per 1,000","CLRD Deaths per 1,000","Diabetes Deaths per 1,000","Heart Disease Deaths per 1,000","Hypertension Deaths per 1,000","Accidental Deaths per 1,000","Chronic Liver Disease Deaths per 1,000","Nephrotic Diseases Deaths per 1,000","Other Deaths per 1,000","Pneumonia and Influenza Deaths per 1,000","Stroke Deaths per 1,000","Suicide Deaths per 1,000",C2,C3,C4,C2-C4,"AS per 1,000","ED per 1,000","IP per 1,000","IP via ED per 1,000","C2 per 1,000","C3 per 1,000","C4 per 1,000","C2-C4 per 1,000","Opioid Rx per 1,000","Pop w Opioid Rx per 1,000"
270,91767,Los Angeles,CA,2016,49483,24599,49.7,24884,50.3,33268,13865,58.9,13957,52184,49160,40293,82.0,8867,6.940521628498727,33.43670483460561,N,28.0,7B,Urban Villages,7.0,Ethnic Enclaves,2524.0,21442.0,2798.0,2758.0,15186,6159,14707,23,76,14,14,84,8,10,6,6,64,7,16,5,333,6.729583897500151,0.464806095022533,1.5358810096396742,0.2829254491441505,0.2829254491441505,1.6975526948649031,0.16167168522522884,0.2020896065315361,0.12125376391892165,0.12125376391892165,1.2933734818018308,0.14146272457207526,0.3233433704504577,0.10104480326576805,39430,5538,28376,73344,51.00741668855971,433.32053432491966,56.5446719075238,55.73631348139765,796.8393185538469,111.91722409716469,573.4494674938868,1482.206010144898,306.8932764787907,124.46698866277308
271,91768,Los Angeles,CA,2016,36365,17854,49.1,18511,50.9,25184,8761,53.4,8140,46964,35282,29154,82.6,6128,7.610894941634242,43.52675097276265,N,28.0,7B,Urban Villages,7.0,Ethnic Enclaves,1421.0,14260.0,1808.0,1929.0,8907,3545,8472,13,35,12,13,38,5,15,6,5,39,5,12,4,202,5.554791695311425,0.3574865942527155,0.9624639076034649,0.3299876254640451,0.3574865942527155,1.0449608139694762,0.13749484394335212,0.41248453183005634,0.16499381273202254,0.13749484394335212,1.0724597827581466,0.13749484394335212,0.3299876254640451,0.10999587515468169,2039,1749,2817,6605,39.07603464870067,392.1352949264403,49.71813556991612,53.04551079334525,56.070397360098994,48.09569641138457,77.46459507768459,181.63068884916817,244.93331500068746,97.48384435583665
272,91770,Los Angeles,CA,2016,63552,31348,49.3,32204,50.7,42810,18582,64.5,17107,46862,63082,53028,84.1,10054,5.254393751109533,20.99378661459258,N,28.0,7B,Urban Villages,7.0,Ethnic Enclaves,2732.0,13764.0,3118.0,3095.0,8467,4324,8172,22,118,15,20,74,12,9,10,7,59,19,25,9,399,6.278323262839879,0.3461732124874119,1.8567472306143002,0.2360271903323263,0.3147029204431017,1.1644008056394763,0.18882175226586104,0.14161631419939577,0.15735146022155086,0.1101460221550856,0.9283736153071501,0.29896777442094663,0.39337865055387716,0.14161631419939577,3985,2341,13135,19461,42.98841893252769,216.5785498489426,49.06218529707956,48.70027693856999,62.70455689828802,36.835976837865054,206.68114300100703,306.2216767371601,133.22948136958712,68.03877139979859
273,91773,Los Angeles,CA,2016,34222,15983,46.7,18239,53.3,21861,10307,64.8,11831,78799,33950,31708,93.4,2242,7.209062442438755,51.06225824277031,N,7.0,2B,Pleasantville,2.0,Upscale Avenues,2160.0,8993.0,1990.0,1952.0,12773,4759,12117,25,70,29,11,102,8,7,9,1,47,11,11,5,336,9.818245573023201,0.7305242241832739,2.0454678277131673,0.8474081000525977,0.3214306586406405,2.9805388346677577,0.23376775173864767,0.20454678277131672,0.26298872070597856,0.02922096896733096,1.373385541464555,0.3214306586406405,0.3214306586406405,0.14610484483665478,15370,2087,17729,35186,63.11729296943487,262.7841739232073,58.1497282449886,57.03933142423003,449.12629302787684,60.984162234819706,518.0585588218105,1028.169014084507,373.23943661971833,139.06259131552804
274,91775,Los Angeles,CA,2016,25389,12220,48.1,13169,51.9,16132,8471,69.6,8164,79637,25196,23116,91.7,2080,2.8739926739926736,8.129670329670331,N,8.0,2C,Pacific Heights,2.0,Upscale Avenues,957.0,4076.0,1120.0,1321.0,3868,1744,3670,7,54,10,6,51,4,6,2,0,32,8,6,0,186,7.326007326007326,0.27570995312930796,2.1269053527118045,0.3938713616132971,0.23632281696797824,2.008743944227815,0.15754854464531884,0.23632281696797824,0.07877427232265942,0.0,1.2603883571625507,0.3150970892906377,0.23632281696797824,0.0,119,89,401,609,37.693489306392536,160.5419669935799,44.11359250068927,52.03040686911655,4.687069203198235,3.505455118358344,15.794241600693214,23.986765922249795,152.34944267202332,68.69116546535902
275,91776,Los Angeles,CA,2016,37843,18155,48.0,19688,52.0,26408,12407,64.2,11593,49443,37464,30999,82.7,6465,4.465828497743392,18.114442295293358,N,8.0,2C,Pacific Heights,2.0,Upscale Avenues,1559.0,8349.0,2018.0,2123.0,5338,2702,5014,11,65,15,5,70,6,4,5,2,39,14,12,2,250,6.606241577041989,0.2906746293898475,1.7176228100309172,0.39637449462251934,0.1321248315408398,1.849747641571757,0.15854979784900775,0.10569986523267183,0.1321248315408398,0.052849932616335915,1.0305736860185502,0.3699495283143514,0.3170995956980155,0.052849932616335915,4615,1912,15637,22164,41.19652247443385,220.6220437068943,53.325582009882936,56.10020347224057,121.95121951219512,50.52453558121713,413.2071981608224,585.6829532542346,141.05647015300053,71.40025896466983
276,91780,Los Angeles,CA,2016,35674,16726,46.9,18948,53.1,23678,11136,67.5,11305,62461,35586,31237,87.8,4349,3.147890588780714,8.68266110338433,N,8.0,2C,Pacific Heights,2.0,Upscale Avenues,1360.0,6400.0,1980.0,2023.0,7145,2982,6686,12,74,17,8,57,4,6,2,2,27,13,20,2,244,6.839715198744183,0.3363794360038123,2.0743398553568424,0.4765375343387341,0.22425295733587486,1.5978023210181085,0.11212647866793743,0.16818971800190616,0.056063239333968715,0.056063239333968715,0.7568537310085777,0.3644110556707967,0.5606323933396872,0.056063239333968715,2427,447,5387,8261,38.123002747098724,179.4023658686999,55.50260694062903,56.707966586309354,68.03274093177104,12.530133991142007,151.00633514604476,231.56921006895777,200.28592252060324,83.59028984694736
277,91784,San Bernardino,CA,2016,25999,12548,48.3,13451,51.7,16536,8290,65.1,9158,102209,25972,24750,95.3,1222,3.044143613890524,8.2613301942319,N,5.0,1E,Exurbanites,1.0,Affluent Estates,2114.0,4912.0,1166.0,1175.0,7787,3036,7361,16,52,11,7,61,4,7,4,1,30,7,13,3,216,8.308011846609485,0.6154082849340359,2.0000769260356166,0.4230931958921497,0.2692411246586407,2.346244086311012,0.15385207123350897,0.2692411246586407,0.15385207123350897,0.03846301780837724,1.1538905342513173,0.2692411246586407,0.5000192315089041,0.11538905342513174,1646,184,1528,3358,81.3108196469095,188.930343474749,44.84787876456787,45.194045924843266,63.310127312588946,7.0771952767414135,58.771491211200434,129.1588138005308,299.5115196738336,116.77372206623332
278,91786,San Bernardino,CA,2016,52951,25033,47.3,27918,52.7,35351,16313,63.5,19186,51651,52523,45664,86.9,6859,7.064859437751004,40.16425702811245,N,60.0,13A,International Marketplace,8.0,Middle Ground,3062.0,18539.0,2743.0,2778.0,21006,7915,19858,23,89,20,17,110,13,13,4,5,66,7,15,4,386,7.289758455930955,0.4343638458197201,1.6807992294763083,0.37770769201714793,0.32105153821457577,2.0773923060943136,0.24550999981114613,0.24550999981114613,0.07554153840342959,0.09442692300428698,1.2464353836565882,0.13219769220600178,0.2832807690128609,0.07554153840342959,41039,7813,46348,95200,57.827047647825346,350.11614511529524,51.80260996015184,52.46359842118185,775.0372986345867,147.55150988649885,875.2998054805387,1797.888614001624,396.70638892561044,149.47781911578628
279,91789,Los Angeles,CA,2016,43973,21589,49.1,22384,50.9,29856,13777,65.8,13126,93231,43959,40326,91.7,3633,3.0128068303094984,9.515119174670936,N,8.0,2C,Pacific Heights,2.0,Upscale Avenues,2332.0,6120.0,2093.0,1324.0,5903,2839,5641,15,57,7,5,64,5,9,0,2,28,3,21,3,219,4.980328838150683,0.3411184135719646,1.2962499715734654,0.15918859300025015,0.11370613785732155,1.4554385645737158,0.11370613785732155,0.20467104814317877,0.0,0.04548245514292862,0.6367543720010006,0.06822368271439293,0.4775657790007505,0.06822368271439293,3050,454,2547,6051,53.032542696654765,139.17631273736157,47.59738930707479,30.109385304618744,69.36074409296614,10.324517317444796,57.92190662451959,137.60716803493054,134.2414663543538,64.56234507538717
280,91790,Los Angeles,CA,2016,46374,22966,49.5,23408,50.5,30951,14417,63.4,12398,72746,45920,39885,86.9,6035,5.009930486593842,18.876199933796755,N,28.0,7B,Urban Villages,7.0,Ethnic Enclaves,2287.0,12468.0,2515.0,2510.0,10301,4587,9933,22,83,25,17,69,11,7,11,4,50,7,19,1,326,7.02980118169664,0.4744037607279941,1.789796006382887,0.5390951826454479,0.36658472419890453,1.487902704101436,0.23720188036399706,0.15094665114072542,0.23720188036399706,0.08625522922327167,1.0781903652908957,0.15094665114072542,0.4097123388105404,0.021563807305817917,21180,5742,45821,72743,49.31642730840557,268.85754948893776,54.23297537413205,54.12515633760297,456.7214387372234,123.81938155000647,988.0752145598826,1568.6160348471126,222.12877905723036,98.91318411178678
281,91791,Los Angeles,CA,2016,33484,16241,48.5,17243,51.5,21908,10347,64.1,10023,73917,33463,29648,88.6,3815,3.374863387978142,11.778142076502734,N,8.0,2C,Pacific Heights,2.0,Upscale Avenues,1727.0,7680.0,1894.0,1583.0,7939,3567,7164,24,63,18,11,70,4,11,3,4,37,10,23,1,279,8.332337832994863,0.7167602436984828,1.8814956397085174,0.5375701827738621,0.328515111695138,2.0905507107872414,0.11946004061641381,0.328515111695138,0.08959503046231035,0.11946004061641381,1.1050053757018277,0.2986501015410345,0.6868952335443794,0.029865010154103453,569,866,3080,4515,51.57687253613667,229.36327798351454,56.564329231871945,47.27631107394577,16.993190777684863,25.863098793453588,91.98423127463863,134.8405208457771,237.0983156134273,106.52849121968703
282,91792,Los Angeles,CA,2016,29493,14409,48.9,15084,51.1,20063,9517,64.2,8670,67843,29459,26003,88.3,3456,5.393412057178372,25.45929148539465,N,8.0,2C,Pacific Heights,2.0,Upscale Avenues,1529.0,6782.0,1419.0,1273.0,5152,2423,4946,9,45,6,9,42,5,9,3,1,29,3,15,1,177,6.001424066727698,0.3051571559353067,1.5257857796765335,0.20343810395687112,0.3051571559353067,1.4240667276980978,0.1695317532973926,0.3051571559353067,0.10171905197843556,0.03390635065947852,0.9832841691248771,0.10171905197843556,0.5085952598921778,0.03390635065947852,2254,363,5831,8448,51.84281015834265,229.95287017258332,48.11311158580002,43.162784389516155,76.42491438646458,12.308005289390703,197.70793069541926,286.44085037127456,174.68551859763335,82.15508764791646
283,91801,Los Angeles,CA,2016,55265,26693,48.3,28572,51.7,37933,18441,67.2,19536,51867,54892,47743,87.0,7149,4.657171514543631,17.484653961885655,N,36.0,8D,Downtown Melting Pot,8.0,Middle Ground,2031.0,11502.0,2585.0,2591.0,7840,3973,7402,22,87,14,13,92,9,16,11,7,42,23,29,4,369,6.676920293133086,0.39808196869628154,1.5742332398443861,0.253324889170361,0.23523025422962093,1.6647064145480865,0.16285171446666064,0.28951415905184114,0.19904098434814077,0.1266624445851805,0.7599746675110829,0.41617660363702164,0.524744413281462,0.07237853976296028,10452,2965,16390,29807,36.75020356464309,208.1244910883923,46.77463132181308,46.88319913145752,189.12512440061522,53.65059259929431,296.5710666787297,539.3467836786393,141.86193793540215,71.8899846195603
284,91803,Los Angeles,CA,2016,29502,14701,49.8,14801,50.2,19970,9905,67.6,9566,57380,29284,25374,86.6,3910,4.510709318497914,15.946036161335186,N,36.0,8D,Downtown Melting Pot,8.0,Middle Ground,1229.0,6213.0,1346.0,1581.0,4584,2299,4350,11,67,12,6,60,3,10,3,2,29,12,11,2,228,7.728289607484238,0.3728560775540641,2.2710324723747544,0.40675208460443363,0.20337604230221681,2.033760423022168,0.10168802115110841,0.33896007050369464,0.10168802115110841,0.06779201410073893,0.9829842044607146,0.40675208460443363,0.3728560775540641,0.06779201410073893,304,181,2234,2719,41.65819266490407,210.5958918039455,45.6240254897973,53.58958714663413,10.304386143312318,6.135177276116874,75.72367975052539,92.16324316995458,155.37929631889364,77.9269202087994
285,91901,San Diego,CA,2016,18586,9034,48.6,9552,51.4,11829,5382,61.8,6516,81603,18353,17035,92.8,1318,3.935212957408518,13.227354529094182,N,5.0,1E,Exurbanites,1.0,Affluent Estates,1127.0,3729.0,870.0,820.0,8494,2800,8283,12,37,9,2,35,2,7,4,0,16,3,10,3,140,7.532551382761218,0.645647261379533,1.9907457225868934,0.48423544603464974,0.10760787689658884,1.8831378456903045,0.10760787689658884,0.3766275691380609,0.21521575379317767,0.0,0.8608630151727107,0.16141181534488325,0.5380393844829441,0.16141181534488325,5255,330,1482,7067,60.6370386312278,200.63488647368987,46.80942645001614,44.119229527601426,282.7396965457872,17.755299687937157,79.73743678037232,380.23243301409667,457.0106531798128,150.65102765522437
286,91902,San Diego,CA,2016,19429,9756,50.2,9673,49.8,12470,5672,62.1,6001,90184,19280,17054,88.5,2226,3.210084033613445,10.472116119174943,N,7.0,2B,Pleasantville,2.0,Upscale Avenues,1088.0,3777.0,830.0,936.0,4815,2153,4304,11,44,12,3,33,2,6,4,1,32,2,15,1,166,8.543929178032837,0.5661639816768748,2.264655926707499,0.6176334345565907,0.15440835863914767,1.6984919450306244,0.10293890575943178,0.30881671727829535,0.20587781151886356,0.05146945287971589,1.6470224921509085,0.10293890575943178,0.7720417931957384,0.05146945287971589,10239,1552,6703,18494,55.99876473313089,194.4001235266869,42.71964589016419,48.175407895414075,526.9957280354109,79.88059086931906,344.99974265273556,951.8760615574656,247.825415615832,110.8137320500283
287,91905,San Diego,CA,2016,1539,851,55.3,688,44.7,883,200,79.1,537,31051,1430,1054,73.7,376,6.006622516556291,27.064569536423846,N,23.0,6C,The Great Outdoors,6.0,Cozy Country Living,129.0,452.0,107.0,145.0,1092,370,1078,0,3,1,0,5,0,0,1,0,3,0,2,1,16,10.396361273554255,0.0,1.949317738791423,0.649772579597141,0.0,3.248862897985705,0.0,0.0,0.649772579597141,0.0,1.949317738791423,0.0,1.299545159194282,0.649772579597141,0,0,0,0,83.82066276803118,293.69720597790774,69.52566601689408,94.21702404158545,0.0,0.0,0.0,0.0,709.5516569200779,240.41585445094216
288,91906,San Diego,CA,2016,3565,2015,56.5,1550,43.5,2464,755,61.0,1236,49000,3390,2932,86.5,458,8.001779359430605,45.20284697508897,N,23.0,6C,The Great Outdoors,6.0,Cozy Country Living,222.0,1151.0,199.0,229.0,1917,574,1842,2,6,1,2,7,0,1,1,1,7,0,2,0,30,8.415147265077138,0.5610098176718092,1.683029453015428,0.2805049088359046,0.5610098176718092,1.9635343618513326,0.0,0.2805049088359046,0.2805049088359046,0.2805049088359046,1.9635343618513326,0.0,0.5610098176718092,0.0,46,1,82,129,62.27208976157083,322.8611500701262,55.82047685834502,64.23562412342217,12.903225806451612,0.2805049088359046,23.00140252454418,36.1851332398317,537.7279102384291,161.00981767180926
289,91910,San Diego,CA,2016,76027,38304,50.4,37723,49.6,49244,19906,57.1,25272,55492,74864,64682,86.4,10182,6.499909600433918,36.144096908334845,N,7.0,2B,Pleasantville,2.0,Upscale Avenues,4237.0,24742.0,4145.0,4234.0,21499,9126,20693,47,137,23,30,124,18,19,11,2,115,12,41,9,588,7.734094466439554,0.6182014284398963,1.8019913977928894,0.3025241032790982,0.3945966564509977,1.6309995133307904,0.2367579938705986,0.24991121575229852,0.14468544069869912,0.026306443763399846,1.512620516395491,0.15783866258039905,0.5392820971496968,0.1183789969352993,17457,4477,24455,46389,55.73020111276257,325.4370157970195,54.52010469964618,55.69074144711747,229.61579438883555,58.88697436437055,321.66204111697164,610.1648098701777,282.7811172346666,120.0363028923935
290,91911,San Diego,CA,2016,84241,41581,49.4,42660,50.6,54905,21363,56.0,24309,51383,83600,70465,84.3,13135,7.3405191377034775,47.56885173779146,N,28.0,7B,Urban Villages,7.0,Ethnic Enclaves,4494.0,29607.0,4822.0,5130.0,20581,9152,19818,30,153,31,34,141,20,13,15,2,109,14,40,6,608,7.21738820764236,0.35612112866656376,1.8162177561994755,0.36799183295544924,0.4036039458221056,1.6737693047328497,0.23741408577770917,0.15431915575551097,0.17806056433328188,0.02374140857777092,1.293906767488515,0.16618986004439643,0.47482817155541834,0.07122422573331276,13855,4198,8398,26451,53.34694507425126,351.4559418810318,57.240536081005686,60.896713001982405,164.46860792250803,49.83321660474116,99.6901746180601,313.9919991453093,244.31096496955166,108.64068565187974
291,91913,San Diego,CA,2016,47494,23937,50.4,23557,49.6,31082,14901,63.3,14051,83693,46399,42418,91.4,3981,4.094029149036201,14.612599905970852,N,3.0,1C,Boomburbs,1.0,Affluent Estates,1895.0,8817.0,1911.0,1184.0,7022,3510,6819,12,45,7,4,28,4,9,1,1,28,2,6,3,150,3.1582936792015834,0.2526634943361266,0.9474881037604751,0.14738703836274056,0.08422116477870889,0.5895481534509622,0.08422116477870889,0.189497620752095,0.021055291194677223,0.021055291194677223,0.5895481534509622,0.042110582389354445,0.1263317471680633,0.06316587358403165,4972,756,5261,10989,39.899776813913334,185.64450246346905,40.23666147302817,24.92946477449783,104.68690781993514,15.917800143175981,110.77188697519686,231.37659493830802,147.85025476902345,73.90407209331705
292,91914,San Diego,CA,2016,16865,8069,47.8,8796,52.2,10437,5459,70.0,4582,124578,16560,15878,95.9,682,3.721900347624565,13.216685979142525,N,3.0,1C,Boomburbs,1.0,Affluent Estates,748.0,2623.0,612.0,454.0,2592,1303,2491,4,20,5,0,16,3,0,0,0,4,2,6,2,62,3.676252594129855,0.23717758671805514,1.1858879335902757,0.2964719833975689,0.0,0.9487103468722206,0.17788319003854133,0.0,0.0,0.0,0.23717758671805514,0.11858879335902757,0.35576638007708267,0.11858879335902757,6895,1308,7322,15525,44.352208716276316,155.52920249036467,36.28817076786243,26.91965609249926,408.83486510524756,77.55707085680403,434.15357248739997,920.5455084494515,153.69107619329972,77.26059887340645
293,91915,San Diego,CA,2016,30679,14562,47.5,16117,52.5,20754,10103,66.1,7993,104170,29899,27694,92.6,2205,4.142174432497013,15.22700119474313,N,3.0,1C,Boomburbs,1.0,Affluent Estates,1187.0,4887.0,1118.0,641.0,4134,2149,3938,1,17,3,2,8,0,9,5,0,13,0,4,1,63,2.0535219531275466,0.0325955865575801,0.5541249714788617,0.09778675967274031,0.0651911731151602,0.2607646924606408,0.0,0.293360279018221,0.16297793278790051,0.0,0.4237426252485414,0.0,0.1303823462303204,0.0325955865575801,1211,420,987,2618,38.69096124384758,159.29463150689395,36.44186577137456,20.893770983408846,39.47325532122951,13.690146354183643,32.17184393233156,85.33524560774471,134.75015482903615,70.04791551223964
294,91916,San Diego,CA,2016,1542,803,52.1,739,47.9,909,389,68.0,587,84076,1481,1377,93.0,104,6.936189608021878,33.590701914311765,N,23.0,6C,The Great Outdoors,6.0,Cozy Country Living,169.0,449.0,106.0,115.0,949,305,913,2,4,1,1,4,0,1,0,0,0,1,1,0,15,9.72762645914397,1.297016861219196,2.594033722438392,0.648508430609598,0.648508430609598,2.594033722438392,0.0,0.648508430609598,0.0,0.0,0.0,0.648508430609598,0.648508430609598,0.0,0,0,0,0,109.59792477302204,291.1802853437095,68.74189364461739,74.57846952010377,0.0,0.0,0.0,0.0,615.4345006485084,197.79507133592736
295,91917,San Diego,CA,2016,937,470,50.2,467,49.8,548,219,71.6,213,76065,937,792,84.5,145,6.141592920353983,29.017699115044252,N,23.0,6C,The Great Outdoors,6.0,Cozy Country Living,51.0,322.0,60.0,70.0,385,138,372,0,1,1,0,1,0,1,1,0,1,0,1,1,8,8.537886872998934,0.0,1.0672358591248667,1.0672358591248667,0.0,1.0672358591248667,0.0,1.0672358591248667,1.0672358591248667,0.0,1.0672358591248667,0.0,1.0672358591248667,1.0672358591248667,0,0,0,0,54.42902881536819,343.64994663820704,64.03415154749199,74.70651013874067,0.0,0.0,0.0,0.0,410.8858057630737,147.27854855923158
