GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
Id,Id2,Geography,Estimate; Total,Margin of Error; Total
8600000US94602,94602,ZCTA5 94602,29628,1058
8600000US94603,94603,ZCTA5 94603,33823,1150
8600000US94605,94605,ZCTA5 94605,43116,1813
8600000US94606,94606,ZCTA5 94606,37912,1118
8600000US94607,94607,ZCTA5 94607,26089,925
8600000US94608,94608,ZCTA5 94608,28864,1031
8600000US94609,94609,ZCTA5 94609,22331,930
8600000US94610,94610,ZCTA5 94610,31486,968
8600000US94611,94611,ZCTA5 94611,37900,1003
8600000US94612,94612,ZCTA5 94612,15200,947
8600000US94613,94613,ZCTA5 94613,855,155
8600000US94618,94618,ZCTA5 94618,16620,729
8600000US94619,94619,ZCTA5 94619,24638,1066
8600000US94621,94621,ZCTA5 94621,33423,1941
8600000US94702,94702,ZCTA5 94702,17720,698
8600000US94703,94703,ZCTA5 94703,21234,828
8600000US94704,94704,ZCTA5 94704,27006,1337
8600000US94705,94705,ZCTA5 94705,13215,521
8600000US94706,94706,ZCTA5 94706,20735,263
8600000US94707,94707,ZCTA5 94707,12173,410
8600000US94708,94708,ZCTA5 94708,11481,475
8600000US94709,94709,ZCTA5 94709,11854,648
8600000US94710,94710,ZCTA5 94710,7193,493
8600000US94720,94720,ZCTA5 94720,3166,290
8600000US94801,94801,ZCTA5 94801,29923,1460
8600000US94803,94803,ZCTA5 94803,25283,1000
8600000US94804,94804,ZCTA5 94804,41681,1210
8600000US94805,94805,ZCTA5 94805,14850,790
8600000US94806,94806,ZCTA5 94806,61452,1337
8600000US94850,94850,ZCTA5 94850,0,12
8600000US94901,94901,ZCTA5 94901,42212,921
8600000US94903,94903,ZCTA5 94903,31219,903
8600000US94904,94904,ZCTA5 94904,12459,421
8600000US94920,94920,ZCTA5 94920,12725,434
8600000US94922,94922,ZCTA5 94922,565,326
8600000US94923,94923,ZCTA5 94923,737,217
8600000US94924,94924,ZCTA5 94924,1307,319
8600000US94925,94925,ZCTA5 94925,9694,24
8600000US94928,94928,ZCTA5 94928,43370,360
8600000US94929,94929,ZCTA5 94929,135,68
8600000US94930,94930,ZCTA5 94930,8763,215
8600000US94931,94931,ZCTA5 94931,8436,292
8600000US94933,94933,ZCTA5 94933,658,256
8600000US94937,94937,ZCTA5 94937,785,179
8600000US94938,94938,ZCTA5 94938,840,297
8600000US94939,94939,ZCTA5 94939,7130,271
8600000US94940,94940,ZCTA5 94940,223,96
8600000US94941,94941,ZCTA5 94941,31154,636
8600000US94945,94945,ZCTA5 94945,19095,724
8600000US94946,94946,ZCTA5 94946,749,141
8600000US94947,94947,ZCTA5 94947,26180,784
8600000US94949,94949,ZCTA5 94949,16905,777
8600000US94950,94950,ZCTA5 94950,100,58
8600000US94951,94951,ZCTA5 94951,4464,824
8600000US94952,94952,ZCTA5 94952,34938,951
8600000US94954,94954,ZCTA5 94954,37943,809
8600000US94956,94956,ZCTA5 94956,1282,303
8600000US94957,94957,ZCTA5 94957,1314,207
8600000US94960,94960,ZCTA5 94960,15789,403
8600000US94963,94963,ZCTA5 94963,713,286
8600000US94964,94964,ZCTA5 94964,3322,267
8600000US94965,94965,ZCTA5 94965,11227,371
8600000US94970,94970,ZCTA5 94970,675,225
8600000US94971,94971,ZCTA5 94971,378,137
8600000US94972,94972,ZCTA5 94972,20,32
8600000US94973,94973,ZCTA5 94973,1542,297
8600000US95002,95002,ZCTA5 95002,1727,239
8600000US95003,95003,ZCTA5 95003,25187,1066
8600000US95004,95004,ZCTA5 95004,3846,635
8600000US95005,95005,ZCTA5 95005,7116,706
8600000US95006,95006,ZCTA5 95006,8649,779
8600000US95007,95007,ZCTA5 95007,683,378
8600000US95008,95008,ZCTA5 95008,46507,869
8600000US95010,95010,ZCTA5 95010,9375,304
8600000US95012,95012,ZCTA5 95012,11080,1099
8600000US95013,95013,ZCTA5 95013,66,60
8600000US95014,95014,ZCTA5 95014,62632,482
8600000US95017,95017,ZCTA5 95017,627,137
8600000US95018,95018,ZCTA5 95018,6935,626
8600000US95019,95019,ZCTA5 95019,6252,973
8600000US95020,95020,ZCTA5 95020,61480,922
8600000US95023,95023,ZCTA5 95023,51045,459
8600000US95030,95030,ZCTA5 95030,13477,711
8600000US95032,95032,ZCTA5 95032,26027,723
8600000US95033,95033,ZCTA5 95033,10006,639
8600000US95035,95035,ZCTA5 95035,73652,197
8600000US95037,95037,ZCTA5 95037,48532,800
8600000US95039,95039,ZCTA5 95039,1252,366
8600000US95041,95041,ZCTA5 95041,410,346
8600000US95043,95043,ZCTA5 95043,734,144
8600000US95045,95045,ZCTA5 95045,4475,476
8600000US95046,95046,ZCTA5 95046,6299,807
8600000US95050,95050,ZCTA5 95050,38482,998
8600000US95051,95051,ZCTA5 95051,55634,1099
8600000US95053,95053,ZCTA5 95053,3222,379
8600000US95054,95054,ZCTA5 95054,24718,873
8600000US95060,95060,ZCTA5 95060,47227,1366
8600000US95062,95062,ZCTA5 95062,37365,1544
8600000US95064,95064,ZCTA5 95064,9692,483
8600000US95065,95065,ZCTA5 95065,8551,526
8600000US95066,95066,ZCTA5 95066,15642,650
8600000US95070,95070,ZCTA5 95070,31268,285
8600000US95073,95073,ZCTA5 95073,11407,705
8600000US95075,95075,ZCTA5 95075,390,100
8600000US95076,95076,ZCTA5 95076,85678,2053
8600000US95110,95110,ZCTA5 95110,19270,936
8600000US95111,95111,ZCTA5 95111,64247,1983
8600000US95112,95112,ZCTA5 95112,61583,1849
8600000US95113,95113,ZCTA5 95113,1332,267
8600000US95116,95116,ZCTA5 95116,55249,1171
8600000US95117,95117,ZCTA5 95117,30686,1513
8600000US95118,95118,ZCTA5 95118,31869,831
8600000US95119,95119,ZCTA5 95119,10617,596
8600000US95120,95120,ZCTA5 95120,37784,715
8600000US95121,95121,ZCTA5 95121,38445,1076
8600000US95122,95122,ZCTA5 95122,58437,1377
8600000US95123,95123,ZCTA5 95123,66500,1076
8600000US95124,95124,ZCTA5 95124,49156,1432
8600000US95125,95125,ZCTA5 95125,53896,1361
8600000US95126,95126,ZCTA5 95126,35330,1196
8600000US95127,95127,ZCTA5 95127,66282,1566
8600000US95128,95128,ZCTA5 95128,36807,1364
8600000US95129,95129,ZCTA5 95129,40325,1121
8600000US95130,95130,ZCTA5 95130,14206,753
8600000US95131,95131,ZCTA5 95131,30027,1021
8600000US95132,95132,ZCTA5 95132,40414,1110
8600000US95133,95133,ZCTA5 95133,27431,1090
8600000US95134,95134,ZCTA5 95134,21010,967
8600000US95135,95135,ZCTA5 95135,21957,624
8600000US95136,95136,ZCTA5 95136,44386,1396
8600000US95138,95138,ZCTA5 95138,19503,914
8600000US95139,95139,ZCTA5 95139,7085,407
8600000US95140,95140,ZCTA5 95140,273,276
8600000US95148,95148,ZCTA5 95148,48201,996
8600000US95202,95202,ZCTA5 95202,6559,738
8600000US95203,95203,ZCTA5 95203,15489,1007
8600000US95204,95204,ZCTA5 95204,28124,1017
8600000US95205,95205,ZCTA5 95205,37362,1433
8600000US95206,95206,ZCTA5 95206,65151,1647
8600000US95207,95207,ZCTA5 95207,49632,1425
8600000US95209,95209,ZCTA5 95209,43362,1757
8600000US95210,95210,ZCTA5 95210,40718,1119
8600000US95211,95211,ZCTA5 95211,1665,256
8600000US95212,95212,ZCTA5 95212,26094,1599
8600000US95215,95215,ZCTA5 95215,23635,1260
8600000US95219,95219,ZCTA5 95219,29506,1364
8600000US95220,95220,ZCTA5 95220,7371,834
8600000US95222,95222,ZCTA5 95222,4976,312
8600000US95223,95223,ZCTA5 95223,2884,426
8600000US95224,95224,ZCTA5 95224,228,119
8600000US95225,95225,ZCTA5 95225,609,262
8600000US95226,95226,ZCTA5 95226,14,23
8600000US95227,95227,ZCTA5 95227,805,315
8600000US95228,95228,ZCTA5 95228,4498,562
8600000US95230,95230,ZCTA5 95230,869,423
8600000US95231,95231,ZCTA5 95231,4806,616
8600000US95232,95232,ZCTA5 95232,168,107
8600000US95233,95233,ZCTA5 95233,583,205
8600000US95234,95234,ZCTA5 95234,112,147
8600000US95236,95236,ZCTA5 95236,4196,498
8600000US95237,95237,ZCTA5 95237,3124,304
8600000US95240,95240,ZCTA5 95240,48065,1135
8600000US95242,95242,ZCTA5 95242,25752,915
8600000US95245,95245,ZCTA5 95245,1958,468
8600000US95246,95246,ZCTA5 95246,1071,277
8600000US95247,95247,ZCTA5 95247,4709,577
8600000US95248,95248,ZCTA5 95248,127,87
8600000US95249,95249,ZCTA5 95249,4377,657
8600000US95250,95250,ZCTA5 95250,0,12
8600000US95251,95251,ZCTA5 95251,538,214
8600000US95252,95252,ZCTA5 95252,15068,915
8600000US95254,95254,ZCTA5 95254,897,419
8600000US95255,95255,ZCTA5 95255,1655,325
8600000US95257,95257,ZCTA5 95257,454,247
8600000US95258,95258,ZCTA5 95258,3882,398
8600000US95301,95301,ZCTA5 95301,38356,775
8600000US95303,95303,ZCTA5 95303,678,194
8600000US95304,95304,ZCTA5 95304,15718,1324
8600000US95305,95305,ZCTA5 95305,28,44
8600000US95306,95306,ZCTA5 95306,823,207
8600000US95307,95307,ZCTA5 95307,42844,1154
8600000US95310,95310,ZCTA5 95310,2163,462
8600000US95311,95311,ZCTA5 95311,1831,392
8600000US95312,95312,ZCTA5 95312,290,101
8600000US95313,95313,ZCTA5 95313,1077,374
8600000US95314,95314,ZCTA5 95314,0,12
8600000US95315,95315,ZCTA5 95315,13108,822
8600000US95316,95316,ZCTA5 95316,6416,626
8600000US95317,95317,ZCTA5 95317,946,212
8600000US95318,95318,ZCTA5 95318,403,181
8600000US95319,95319,ZCTA5 95319,1593,433
8600000US95320,95320,ZCTA5 95320,12759,738
8600000US95321,95321,ZCTA5 95321,3263,458
8600000US95322,95322,ZCTA5 95322,9025,755
8600000US95323,95323,ZCTA5 95323,1083,147
8600000US95324,95324,ZCTA5 95324,7610,721
8600000US95325,95325,ZCTA5 95325,26,28
8600000US95326,95326,ZCTA5 95326,9948,438
8600000US95327,95327,ZCTA5 95327,7901,673
8600000US95328,95328,ZCTA5 95328,6013,1004
8600000US95329,95329,ZCTA5 95329,2650,351
8600000US95330,95330,ZCTA5 95330,20253,184
8600000US95333,95333,ZCTA5 95333,2793,285
8600000US95334,95334,ZCTA5 95334,16366,479
8600000US95335,95335,ZCTA5 95335,171,145
8600000US95336,95336,ZCTA5 95336,47808,1306
8600000US95337,95337,ZCTA5 95337,34391,1145
8600000US95338,95338,ZCTA5 95338,10784,599
8600000US95340,95340,ZCTA5 95340,36541,1210
8600000US95341,95341,ZCTA5 95341,32787,967
8600000US95345,95345,ZCTA5 95345,580,226
8600000US95346,95346,ZCTA5 95346,1888,561
8600000US95348,95348,ZCTA5 95348,33555,1240
8600000US95350,95350,ZCTA5 95350,51441,1355
8600000US95351,95351,ZCTA5 95351,49243,1452
8600000US95354,95354,ZCTA5 95354,25485,1078
8600000US95355,95355,ZCTA5 95355,58872,1396
8600000US95356,95356,ZCTA5 95356,32827,1270
8600000US95357,95357,ZCTA5 95357,11717,941
8600000US95358,95358,ZCTA5 95358,32758,1587
8600000US95360,95360,ZCTA5 95360,12243,466
8600000US95361,95361,ZCTA5 95361,33741,1013
8600000US95363,95363,ZCTA5 95363,26291,525
8600000US95364,95364,ZCTA5 95364,0,12
8600000US95365,95365,ZCTA5 95365,4855,496
8600000US95366,95366,ZCTA5 95366,17118,359
8600000US95367,95367,ZCTA5 95367,24657,327
8600000US95368,95368,ZCTA5 95368,13826,1076
8600000US95369,95369,ZCTA5 95369,1011,187
8600000US95370,95370,ZCTA5 95370,28124,1044
8600000US95372,95372,ZCTA5 95372,2068,461
8600000US95374,95374,ZCTA5 95374,1702,263
8600000US95375,95375,ZCTA5 95375,116,173
8600000US95376,95376,ZCTA5 95376,51245,1466
8600000US95377,95377,ZCTA5 95377,32462,1475
8600000US95379,95379,ZCTA5 95379,3296,534
8600000US95380,95380,ZCTA5 95380,41865,1216
8600000US95382,95382,ZCTA5 95382,37138,1068
8600000US95383,95383,ZCTA5 95383,3471,569
8600000US95385,95385,ZCTA5 95385,396,182
8600000US95386,95386,ZCTA5 95386,10324,367
8600000US95387,95387,ZCTA5 95387,520,242
8600000US95388,95388,ZCTA5 95388,13885,936
8600000US95389,95389,ZCTA5 95389,1651,407
8600000US95391,95391,ZCTA5 95391,14254,1552
8600000US95401,95401,ZCTA5 95401,39400,1213
8600000US95403,95403,ZCTA5 95403,46294,1185
8600000US95404,95404,ZCTA5 95404,40699,1419
8600000US95405,95405,ZCTA5 95405,21351,971
8600000US95407,95407,ZCTA5 95407,41249,1329
8600000US95409,95409,ZCTA5 95409,26805,827
8600000US95410,95410,ZCTA5 95410,890,240
8600000US95412,95412,ZCTA5 95412,452,173
8600000US95415,95415,ZCTA5 95415,1312,262
8600000US95417,95417,ZCTA5 95417,237,122
8600000US95420,95420,ZCTA5 95420,684,304
8600000US95421,95421,ZCTA5 95421,1599,243
8600000US95422,95422,ZCTA5 95422,15358,156
8600000US95423,95423,ZCTA5 95423,3645,500
8600000US95425,95425,ZCTA5 95425,10675,421
8600000US95426,95426,ZCTA5 95426,1726,477
8600000US95427,95427,ZCTA5 95427,203,90
8600000US95428,95428,ZCTA5 95428,2540,356
8600000US95429,95429,ZCTA5 95429,58,43
8600000US95430,95430,ZCTA5 95430,0,12
8600000US95431,95431,ZCTA5 95431,430,568
8600000US95432,95432,ZCTA5 95432,445,160
8600000US95435,95435,ZCTA5 95435,166,242
8600000US95436,95436,ZCTA5 95436,5965,469
8600000US95437,95437,ZCTA5 95437,14578,746
8600000US95439,95439,ZCTA5 95439,825,300
8600000US95441,95441,ZCTA5 95441,1909,319
8600000US95442,95442,ZCTA5 95442,3080,525
8600000US95443,95443,ZCTA5 95443,312,224
8600000US95444,95444,ZCTA5 95444,653,335
8600000US95445,95445,ZCTA5 95445,1792,353
8600000US95446,95446,ZCTA5 95446,4529,534
8600000US95448,95448,ZCTA5 95448,17481,774
8600000US95449,95449,ZCTA5 95449,1679,314
8600000US95450,95450,ZCTA5 95450,283,77
8600000US95451,95451,ZCTA5 95451,12230,928
8600000US95452,95452,ZCTA5 95452,1409,521
8600000US95453,95453,ZCTA5 95453,10362,565
8600000US95454,95454,ZCTA5 95454,2029,320
8600000US95456,95456,ZCTA5 95456,721,218
8600000US95457,95457,ZCTA5 95457,3076,416
8600000US95458,95458,ZCTA5 95458,3176,504
8600000US95459,95459,ZCTA5 95459,682,165
8600000US95460,95460,ZCTA5 95460,2301,446
8600000US95461,95461,ZCTA5 95461,2954,717
8600000US95462,95462,ZCTA5 95462,1164,259
8600000US95463,95463,ZCTA5 95463,49,36
8600000US95464,95464,ZCTA5 95464,2412,424
8600000US95465,95465,ZCTA5 95465,2140,339
8600000US95466,95466,ZCTA5 95466,990,196
8600000US95467,95467,ZCTA5 95467,5618,872
8600000US95468,95468,ZCTA5 95468,1381,262
8600000US95469,95469,ZCTA5 95469,1979,302
8600000US95470,95470,ZCTA5 95470,6514,639
8600000US95471,95471,ZCTA5 95471,599,290
8600000US95472,95472,ZCTA5 95472,30260,994
8600000US95476,95476,ZCTA5 95476,37534,1301
8600000US95482,95482,ZCTA5 95482,31941,956
8600000US95485,95485,ZCTA5 95485,2607,418
8600000US95486,95486,ZCTA5 95486,41,49
8600000US95488,95488,ZCTA5 95488,239,131
8600000US95490,95490,ZCTA5 95490,13054,799
8600000US95492,95492,ZCTA5 95492,29515,651
8600000US95493,95493,ZCTA5 95493,321,130
8600000US95494,95494,ZCTA5 95494,209,140
8600000US95497,95497,ZCTA5 95497,1092,254
8600000US95501,95501,ZCTA5 95501,23284,854
8600000US95503,95503,ZCTA5 95503,25830,1018
8600000US95511,95511,ZCTA5 95511,331,196
8600000US95514,95514,ZCTA5 95514,254,159
8600000US95519,95519,ZCTA5 95519,19441,831
8600000US95521,95521,ZCTA5 95521,20911,658
8600000US95524,95524,ZCTA5 95524,1944,308
8600000US95525,95525,ZCTA5 95525,1569,239
8600000US95526,95526,ZCTA5 95526,197,63
8600000US95527,95527,ZCTA5 95527,586,150
8600000US95528,95528,ZCTA5 95528,1191,176
8600000US95531,95531,ZCTA5 95531,23500,458
8600000US95536,95536,ZCTA5 95536,3140,395
8600000US95537,95537,ZCTA5 95537,255,238
8600000US95540,95540,ZCTA5 95540,13418,348
8600000US95542,95542,ZCTA5 95542,2008,393
8600000US95543,95543,ZCTA5 95543,792,280
8600000US95545,95545,ZCTA5 95545,76,52
8600000US95546,95546,ZCTA5 95546,3260,387
8600000US95547,95547,ZCTA5 95547,1158,228
8600000US95548,95548,ZCTA5 95548,1288,136
8600000US95549,95549,ZCTA5 95549,942,235
8600000US95550,95550,ZCTA5 95550,164,113
8600000US95551,95551,ZCTA5 95551,1453,317
8600000US95552,95552,ZCTA5 95552,635,161
8600000US95553,95553,ZCTA5 95553,1274,392
8600000US95554,95554,ZCTA5 95554,336,151
8600000US95555,95555,ZCTA5 95555,338,82
8600000US95556,95556,ZCTA5 95556,643,253
8600000US95558,95558,ZCTA5 95558,458,105
8600000US95559,95559,ZCTA5 95559,108,68
8600000US95560,95560,ZCTA5 95560,1351,488
8600000US95562,95562,ZCTA5 95562,3437,47
8600000US95563,95563,ZCTA5 95563,705,196
8600000US95564,95564,ZCTA5 95564,402,94
8600000US95565,95565,ZCTA5 95565,934,240
8600000US95567,95567,ZCTA5 95567,2048,411
8600000US95568,95568,ZCTA5 95568,161,98
8600000US95569,95569,ZCTA5 95569,340,98
8600000US95570,95570,ZCTA5 95570,2079,187
8600000US95571,95571,ZCTA5 95571,228,169
8600000US95573,95573,ZCTA5 95573,1523,381
8600000US95585,95585,ZCTA5 95585,537,169
8600000US95587,95587,ZCTA5 95587,146,135
8600000US95589,95589,ZCTA5 95589,966,372
8600000US95595,95595,ZCTA5 95595,156,81
8600000US95601,95601,ZCTA5 95601,178,88
8600000US95602,95602,ZCTA5 95602,18472,939
8600000US95603,95603,ZCTA5 95603,28826,1014
8600000US95604,95604,ZCTA5 95604,104,66
8600000US95605,95605,ZCTA5 95605,14595,694
8600000US95606,95606,ZCTA5 95606,129,123
8600000US95607,95607,ZCTA5 95607,499,211
8600000US95608,95608,ZCTA5 95608,60199,1594
8600000US95610,95610,ZCTA5 95610,44711,935
8600000US95612,95612,ZCTA5 95612,964,265
8600000US95614,95614,ZCTA5 95614,4318,624
8600000US95615,95615,ZCTA5 95615,970,302
8600000US95616,95616,ZCTA5 95616,49093,898
8600000US95618,95618,ZCTA5 95618,27926,840
8600000US95619,95619,ZCTA5 95619,5075,732
8600000US95620,95620,ZCTA5 95620,21685,420
8600000US95621,95621,ZCTA5 95621,41908,899
8600000US95623,95623,ZCTA5 95623,3911,687
8600000US95624,95624,ZCTA5 95624,64429,1376
8600000US95625,95625,ZCTA5 95625,54,48
8600000US95626,95626,ZCTA5 95626,5871,577
8600000US95627,95627,ZCTA5 95627,3873,475
8600000US95628,95628,ZCTA5 95628,41649,1209
8600000US95629,95629,ZCTA5 95629,676,253
8600000US95630,95630,ZCTA5 95630,74905,55
8600000US95631,95631,ZCTA5 95631,6375,825
8600000US95632,95632,ZCTA5 95632,30594,868
8600000US95633,95633,ZCTA5 95633,3610,812
8600000US95634,95634,ZCTA5 95634,3206,637
8600000US95635,95635,ZCTA5 95635,861,270
8600000US95636,95636,ZCTA5 95636,846,427
8600000US95637,95637,ZCTA5 95637,349,237
8600000US95638,95638,ZCTA5 95638,2238,221
8600000US95639,95639,ZCTA5 95639,333,195
8600000US95640,95640,ZCTA5 95640,10509,508
8600000US95641,95641,ZCTA5 95641,1843,299
8600000US95642,95642,ZCTA5 95642,6912,384
8600000US95645,95645,ZCTA5 95645,2091,362
8600000US95646,95646,ZCTA5 95646,64,45
8600000US95648,95648,ZCTA5 95648,50341,778
8600000US95650,95650,ZCTA5 95650,13157,669
8600000US95651,95651,ZCTA5 95651,614,272
8600000US95652,95652,ZCTA5 95652,966,373
8600000US95653,95653,ZCTA5 95653,657,233
8600000US95655,95655,ZCTA5 95655,4205,322
8600000US95658,95658,ZCTA5 95658,6709,536
8600000US95659,95659,ZCTA5 95659,788,128
8600000US95660,95660,ZCTA5 95660,34303,1645
8600000US95661,95661,ZCTA5 95661,31034,676
8600000US95662,95662,ZCTA5 95662,32441,955
8600000US95663,95663,ZCTA5 95663,2443,375
8600000US95664,95664,ZCTA5 95664,1357,496
8600000US95665,95665,ZCTA5 95665,4901,689
8600000US95666,95666,ZCTA5 95666,5170,521
8600000US95667,95667,ZCTA5 95667,36859,1122
8600000US95668,95668,ZCTA5 95668,794,110
8600000US95669,95669,ZCTA5 95669,2493,376
8600000US95670,95670,ZCTA5 95670,54277,849
8600000US95672,95672,ZCTA5 95672,5010,408
8600000US95673,95673,ZCTA5 95673,15140,909
8600000US95674,95674,ZCTA5 95674,891,176
8600000US95675,95675,ZCTA5 95675,574,416
8600000US95677,95677,ZCTA5 95677,23906,786
8600000US95678,95678,ZCTA5 95678,41953,1032
8600000US95679,95679,ZCTA5 95679,20,30
8600000US95680,95680,ZCTA5 95680,278,305
8600000US95681,95681,ZCTA5 95681,1471,584
8600000US95682,95682,ZCTA5 95682,30033,1052
8600000US95683,95683,ZCTA5 95683,6233,353
8600000US95684,95684,ZCTA5 95684,3004,456
8600000US95685,95685,ZCTA5 95685,4356,356
8600000US95686,95686,ZCTA5 95686,1079,189
8600000US95687,95687,ZCTA5 95687,66476,948
8600000US95688,95688,ZCTA5 95688,36763,1079
8600000US95689,95689,ZCTA5 95689,1131,281
8600000US95690,95690,ZCTA5 95690,2289,419
8600000US95691,95691,ZCTA5 95691,36932,756
8600000US95692,95692,ZCTA5 95692,5129,343
8600000US95693,95693,ZCTA5 95693,6153,680
8600000US95694,95694,ZCTA5 95694,9828,535
8600000US95695,95695,ZCTA5 95695,39144,1131
8600000US95697,95697,ZCTA5 95697,430,207
8600000US95698,95698,ZCTA5 95698,232,155
8600000US95699,95699,ZCTA5 95699,143,127
8600000US95701,95701,ZCTA5 95701,782,162
8600000US95703,95703,ZCTA5 95703,829,213
8600000US95709,95709,ZCTA5 95709,5096,610
8600000US95713,95713,ZCTA5 95713,10296,997
8600000US95714,95714,ZCTA5 95714,368,84
8600000US95715,95715,ZCTA5 95715,89,48
8600000US95717,95717,ZCTA5 95717,166,90
8600000US95720,95720,ZCTA5 95720,49,22
8600000US95721,95721,ZCTA5 95721,13,21
8600000US95722,95722,ZCTA5 95722,4636,449
8600000US95724,95724,ZCTA5 95724,0,12
8600000US95726,95726,ZCTA5 95726,8816,967
8600000US95728,95728,ZCTA5 95728,366,229
8600000US95735,95735,ZCTA5 95735,27,16
8600000US95736,95736,ZCTA5 95736,165,78
8600000US95742,95742,ZCTA5 95742,10494,546
8600000US95746,95746,ZCTA5 95746,23638,892
8600000US95747,95747,ZCTA5 95747,61869,1086
8600000US95757,95757,ZCTA5 95757,46703,1658
8600000US95758,95758,ZCTA5 95758,63778,1383
8600000US95762,95762,ZCTA5 95762,40493,1122
8600000US95765,95765,ZCTA5 95765,36980,815
8600000US95776,95776,ZCTA5 95776,23260,866
8600000US95811,95811,ZCTA5 95811,6711,503
8600000US95814,95814,ZCTA5 95814,10487,553
8600000US95815,95815,ZCTA5 95815,25206,1484
8600000US95816,95816,ZCTA5 95816,17178,789
8600000US95817,95817,ZCTA5 95817,13918,877
8600000US95818,95818,ZCTA5 95818,20629,698
8600000US95819,95819,ZCTA5 95819,18846,817
8600000US95820,95820,ZCTA5 95820,35869,1263
8600000US95821,95821,ZCTA5 95821,35530,1281
8600000US95822,95822,ZCTA5 95822,44724,1077
8600000US95823,95823,ZCTA5 95823,76478,1885
8600000US95824,95824,ZCTA5 95824,30225,1224
8600000US95825,95825,ZCTA5 95825,33385,1216
8600000US95826,95826,ZCTA5 95826,36992,963
8600000US95827,95827,ZCTA5 95827,20382,654
8600000US95828,95828,ZCTA5 95828,60884,1601
8600000US95829,95829,ZCTA5 95829,26588,999
8600000US95830,95830,ZCTA5 95830,953,233
8600000US95831,95831,ZCTA5 95831,41859,1221
8600000US95832,95832,ZCTA5 95832,11313,880
8600000US95833,95833,ZCTA5 95833,40029,1259
8600000US95834,95834,ZCTA5 95834,26560,1064
8600000US95835,95835,ZCTA5 95835,38847,1442
8600000US95837,95837,ZCTA5 95837,340,119
8600000US95838,95838,ZCTA5 95838,37286,1492
8600000US95841,95841,ZCTA5 95841,19890,1009
8600000US95842,95842,ZCTA5 95842,32184,1169
8600000US95843,95843,ZCTA5 95843,47666,1398
8600000US95864,95864,ZCTA5 95864,23527,961
8600000US95901,95901,ZCTA5 95901,32804,775
8600000US95903,95903,ZCTA5 95903,1622,271
8600000US95910,95910,ZCTA5 95910,134,137
8600000US95912,95912,ZCTA5 95912,4693,407
8600000US95914,95914,ZCTA5 95914,649,223
8600000US95915,95915,ZCTA5 95915,9,14
8600000US95916,95916,ZCTA5 95916,1102,236
8600000US95917,95917,ZCTA5 95917,3313,354
8600000US95918,95918,ZCTA5 95918,2468,580
8600000US95919,95919,ZCTA5 95919,1184,364
8600000US95920,95920,ZCTA5 95920,320,161
8600000US95922,95922,ZCTA5 95922,539,120
8600000US95923,95923,ZCTA5 95923,9,14
8600000US95925,95925,ZCTA5 95925,143,102
8600000US95926,95926,ZCTA5 95926,38465,1088
8600000US95928,95928,ZCTA5 95928,36374,1287
8600000US95930,95930,ZCTA5 95930,155,159
8600000US95932,95932,ZCTA5 95932,7651,285
8600000US95934,95934,ZCTA5 95934,367,196
8600000US95935,95935,ZCTA5 95935,654,385
8600000US95936,95936,ZCTA5 95936,234,139
8600000US95937,95937,ZCTA5 95937,1400,438
8600000US95938,95938,ZCTA5 95938,4229,425
8600000US95939,95939,ZCTA5 95939,578,130
8600000US95941,95941,ZCTA5 95941,586,300
8600000US95942,95942,ZCTA5 95942,782,260
8600000US95943,95943,ZCTA5 95943,886,186
8600000US95944,95944,ZCTA5 95944,41,37
8600000US95945,95945,ZCTA5 95945,25712,800
8600000US95946,95946,ZCTA5 95946,9694,681
8600000US95947,95947,ZCTA5 95947,1770,290
8600000US95948,95948,ZCTA5 95948,10751,430
8600000US95949,95949,ZCTA5 95949,19575,719
8600000US95950,95950,ZCTA5 95950,519,330
8600000US95951,95951,ZCTA5 95951,3073,316
8600000US95953,95953,ZCTA5 95953,10476,291
8600000US95954,95954,ZCTA5 95954,12509,717
8600000US95955,95955,ZCTA5 95955,1325,200
8600000US95956,95956,ZCTA5 95956,419,156
8600000US95957,95957,ZCTA5 95957,837,137
8600000US95959,95959,ZCTA5 95959,17534,842
8600000US95960,95960,ZCTA5 95960,752,181
8600000US95961,95961,ZCTA5 95961,27141,771
8600000US95962,95962,ZCTA5 95962,1235,347
8600000US95963,95963,ZCTA5 95963,14943,463
8600000US95965,95965,ZCTA5 95965,20473,989
8600000US95966,95966,ZCTA5 95966,30557,956
8600000US95968,95968,ZCTA5 95968,1250,277
8600000US95969,95969,ZCTA5 95969,27850,352
8600000US95970,95970,ZCTA5 95970,500,133
8600000US95971,95971,ZCTA5 95971,5952,405
8600000US95973,95973,ZCTA5 95973,35297,1106
8600000US95974,95974,ZCTA5 95974,65,100
8600000US95975,95975,ZCTA5 95975,1811,501
8600000US95977,95977,ZCTA5 95977,1730,479
8600000US95978,95978,ZCTA5 95978,115,148
8600000US95979,95979,ZCTA5 95979,750,193
8600000US95981,95981,ZCTA5 95981,96,140
8600000US95982,95982,ZCTA5 95982,3487,306
8600000US95983,95983,ZCTA5 95983,500,245
8600000US95984,95984,ZCTA5 95984,39,48
8600000US95986,95986,ZCTA5 95986,79,59
8600000US95987,95987,ZCTA5 95987,6142,283
8600000US95988,95988,ZCTA5 95988,8663,379
8600000US95991,95991,ZCTA5 95991,40683,836
8600000US95993,95993,ZCTA5 95993,36617,877
