xYear,State,County,Zip,Schedule_Group,rundatetime,RxCount,Population
2016,CA,Sonoma,95452,3,01APR2018:11:21:17,0,"1,393"
2016,CA,Lake,95453,3,01APR2018:11:21:17,5335,"11,256"
2016,CA,Mendocino,95454,3,01APR2018:11:21:17,43,"2,556"
2016,CA,Mendocino,95456,3,01APR2018:11:21:17,0,795
2016,CA,Lake,95457,3,01APR2018:11:21:17,0,"2,893"
2016,CA,Lake,95458,3,01APR2018:11:21:17,1680,"3,104"
2016,CA,Mendocino,95459,3,01APR2018:11:21:17,0,504
2016,CA,Mendocino,95460,3,01APR2018:11:21:17,102,"2,285"
2016,CA,Lake,95461,3,01APR2018:11:21:17,211,"3,413"
2016,CA,Sonoma,95462,3,01APR2018:11:21:17,0,"1,417"
2016,CA,Mendocino,95463,3,01APR2018:11:21:17,4,169
2016,CA,Lake,95464,3,01APR2018:11:21:17,0,"2,673"
2016,CA,Sonoma,95465,3,01APR2018:11:21:17,190,"2,083"
2016,CA,Mendocino,95466,3,01APR2018:11:21:17,0,946
2016,CA,Lake,95467,3,01APR2018:11:21:17,64,"5,498"
2016,CA,Mendocino,95468,3,01APR2018:11:21:17,0,"1,258"
2016,CA,Mendocino,95469,3,01APR2018:11:21:17,2,"1,767"
2016,CA,Mendocino,95470,3,01APR2018:11:21:17,268,"6,032"
2016,CA,Sonoma,95471,3,01APR2018:11:21:17,0,522
2016,CA,Sonoma,95472,3,01APR2018:11:21:17,2358,"28,255"
2016,CA,Sonoma,95473,3,10SEP2017:11:01:08,9,
2016,CA,Sonoma,95476,3,01APR2018:11:21:17,1189,"35,394"
2016,CA,Sonoma,95480,3,02APR2017:10:16:34,0,
2016,CA,Mendocino,95481,3,02APR2017:10:16:34,0,
2016,CA,Mendocino,95482,3,01APR2018:11:21:17,2929,"31,808"
2016,CA,Lake,95485,3,01APR2018:11:21:17,0,"2,557"
2016,CA,Sonoma,95486,3,01APR2018:11:21:17,0,62
2016,CA,Sonoma,95487,3,02APR2017:10:16:34,0,
2016,CA,Mendocino,95488,3,01APR2018:11:21:17,0,280
2016,CA,Mendocino,95490,3,01APR2018:11:21:17,464,"13,264"
2016,CA,Sonoma,95492,3,01APR2018:11:21:17,323,"28,532"
2016,CA,Lake,95493,3,01APR2018:11:21:17,0,198
2016,CA,Mendocino,95494,3,01APR2018:11:21:17,0,139
2016,CA,Sonoma,95497,3,01APR2018:11:21:17,0,"1,305"
2016,CA,Humboldt,95501,3,01APR2018:11:21:17,4042,"23,976"
2016,CA,Humboldt,95502,3,22JUL2017:22:55:03,13,
2016,CA,Humboldt,95503,3,01APR2018:11:21:17,1644,"24,152"
2016,CA,Humboldt,95511,3,01APR2018:11:21:17,0,360
2016,CA,Humboldt,95514,3,01APR2018:11:21:17,0,254
2016,CA,Humboldt,95518,3,10SEP2017:11:01:08,34,
2016,CA,Humboldt,95519,3,01APR2018:11:21:17,1032,"17,432"
2016,CA,Humboldt,95521,3,01APR2018:11:21:17,4865,"20,199"
2016,CA,Humboldt,95524,3,01APR2018:11:21:17,90,"1,787"
2016,CA,Humboldt,95525,3,01APR2018:11:21:17,11,"1,733"
2016,CA,Humboldt,95526,3,01APR2018:11:21:17,7,378
2016,CA,Trinity,95527,3,01APR2018:11:21:17,0,627
2016,CA,Humboldt,95528,3,01APR2018:11:21:17,0,"1,139"
2016,CA,Del Norte,95531,3,01APR2018:11:21:17,2040,"24,528"
2016,CA,Del Norte,95532,3,22JUL2017:22:55:03,1,
2016,CA,Humboldt,95534,3,02APR2017:10:16:34,0,
2016,CA,Humboldt,95536,3,01APR2018:11:21:17,188,"2,849"
2016,CA,Humboldt,95537,3,01APR2018:11:21:17,0,276
2016,CA,Del Norte,95538,3,02APR2017:10:16:34,0,
2016,CA,Humboldt,95540,3,01APR2018:11:21:17,814,"13,657"
2016,CA,Humboldt,95542,3,01APR2018:11:21:17,54,"2,533"
2016,CA,Del Norte,95543,3,01APR2018:11:21:17,7,765
2016,CA,Humboldt,95545,3,01APR2018:11:21:17,0,153
2016,CA,Humboldt,95546,3,01APR2018:11:21:17,325,"3,494"
2016,CA,Humboldt,95547,3,01APR2018:11:21:17,12,"1,222"
2016,CA,Del Norte,95548,3,01APR2018:11:21:17,0,"1,373"
2016,CA,Humboldt,95549,3,01APR2018:11:21:17,0,805
2016,CA,Humboldt,95550,3,01APR2018:11:21:17,0,128
2016,CA,Humboldt,95551,3,01APR2018:11:21:17,0,"1,739"
2016,CA,Trinity,95552,3,01APR2018:11:21:17,74,697
2016,CA,Humboldt,95553,3,01APR2018:11:21:17,0,"1,062"
2016,CA,Humboldt,95554,3,01APR2018:11:21:17,0,533
2016,CA,Humboldt,95555,3,01APR2018:11:21:17,0,410
2016,CA,Humboldt,95556,3,01APR2018:11:21:17,4,605
2016,CA,Humboldt,95558,3,01APR2018:11:21:17,0,425
2016,CA,Humboldt,95559,3,01APR2018:11:21:17,0,182
2016,CA,Humboldt,95560,3,01APR2018:11:21:17,265,"1,648"
2016,CA,Humboldt,95562,3,01APR2018:11:21:17,22,"3,450"
2016,CA,Trinity,95563,3,01APR2018:11:21:17,0,652
2016,CA,Humboldt,95564,3,01APR2018:11:21:17,0,462
2016,CA,Humboldt,95565,3,01APR2018:11:21:17,48,"1,071"
2016,CA,Del Norte,95567,3,01APR2018:11:21:17,50,"1,930"
2016,CA,Siskiyou,95568,3,01APR2018:11:21:17,0,136
2016,CA,Humboldt,95569,3,01APR2018:11:21:17,0,361
2016,CA,Humboldt,95570,3,01APR2018:11:21:17,6,"2,579"
2016,CA,Humboldt,95571,3,01APR2018:11:21:17,0,271
2016,CA,Humboldt,95573,3,01APR2018:11:21:17,161,"1,744"
2016,CA,Mendocino,95585,3,01APR2018:11:21:17,0,508
2016,CA,Mendocino,95587,3,01APR2018:11:21:17,0,201
2016,CA,Humboldt,95589,3,01APR2018:11:21:17,0,"1,612"
2016,CA,Trinity,95595,3,01APR2018:11:21:17,0,262
2016,CA,Amador,95601,3,01APR2018:11:21:17,0,198
2016,CA,Placer,95602,3,01APR2018:11:21:17,1119,"17,509"
2016,CA,Placer,95603,3,01APR2018:11:21:17,3534,"27,844"
2016,CA,Placer,95604,3,01APR2018:11:21:17,5,75
2016,CA,Yolo,95605,3,01APR2018:11:21:17,98,"14,179"
2016,CA,Yolo,95606,3,01APR2018:11:21:17,0,196
2016,CA,Yolo,95607,3,01APR2018:11:21:17,0,431
2016,CA,Sacramento,95608,3,01APR2018:11:21:17,4578,"59,418"
2016,CA,Sacramento,95609,3,02APR2017:10:16:34,0,
2016,CA,Sacramento,95610,3,01APR2018:11:21:17,854,"44,147"
2016,CA,Sacramento,95611,3,10SEP2017:11:01:08,65,
2016,CA,Yolo,95612,3,01APR2018:11:21:17,1,"1,239"
2016,CA,El Dorado,95613,3,02APR2017:10:16:34,0,
2016,CA,El Dorado,95614,3,01APR2018:11:21:17,1,"3,833"
2016,CA,Sacramento,95615,3,01APR2018:11:21:17,22,834
2016,CA,Yolo,95616,3,01APR2018:11:21:17,3432,"47,032"
2016,CA,Yolo,95617,3,02APR2017:10:16:34,0,
2016,CA,Yolo,95618,3,01APR2018:11:21:17,619,"27,281"
2016,CA,El Dorado,95619,3,01APR2018:11:21:17,99,"4,842"
2016,CA,Solano,95620,3,01APR2018:11:21:17,303,"20,553"
2016,CA,Sacramento,95621,3,01APR2018:11:21:17,128,"39,819"
2016,CA,El Dorado,95623,3,01APR2018:11:21:17,14,"3,806"
2016,CA,Sacramento,95624,3,01APR2018:11:21:17,1791,"61,989"
2016,CA,Solano,95625,3,01APR2018:11:21:17,0,155
2016,CA,Sacramento,95626,3,01APR2018:11:21:17,0,"5,975"
2016,CA,Yolo,95627,3,01APR2018:11:21:17,3,"3,513"
2016,CA,Sacramento,95628,3,01APR2018:11:21:17,973,"40,196"
2016,CA,Amador,95629,3,01APR2018:11:21:17,0,832
2016,CA,Sacramento,95630,3,01APR2018:11:21:17,7774,"72,180"
2016,CA,Placer,95631,3,01APR2018:11:21:17,98,"6,076"
2016,CA,Sacramento,95632,3,01APR2018:11:21:17,149,"29,269"
2016,CA,El Dorado,95633,3,01APR2018:11:21:17,0,"3,349"
2016,CA,El Dorado,95634,3,01APR2018:11:21:17,61,"3,232"
2016,CA,El Dorado,95635,3,01APR2018:11:21:17,0,"1,262"
2016,CA,El Dorado,95636,3,01APR2018:11:21:17,0,"1,101"
2016,CA,Yolo,95637,3,01APR2018:11:21:17,0,370
2016,CA,Sacramento,95638,3,01APR2018:11:21:17,34,"2,255"
2016,CA,Sacramento,95639,3,01APR2018:11:21:17,0,283
2016,CA,Amador,95640,3,01APR2018:11:21:17,245,"11,353"
2016,CA,Sacramento,95641,3,01APR2018:11:21:17,0,"1,986"
2016,CA,Amador,95642,3,01APR2018:11:21:17,1224,"7,164"
2016,CA,Amador,95644,3,02APR2017:10:16:34,0,
2016,CA,Yolo,95645,3,01APR2018:11:21:17,0,"2,037"
2016,CA,Alpine,95646,3,01APR2018:11:21:17,0,158
2016,CA,Placer,95648,3,01APR2018:11:21:17,1759,"47,354"
2016,CA,Placer,95650,3,01APR2018:11:21:17,261,"12,447"
2016,CA,El Dorado,95651,3,01APR2018:11:21:17,6,637
2016,CA,Sacramento,95652,3,01APR2018:11:21:17,768,739
2016,CA,Yolo,95653,3,01APR2018:11:21:17,0,527
2016,CA,Amador,95654,3,02APR2017:10:16:34,0,
2016,CA,Sacramento,95655,3,01APR2018:11:21:17,1597,"4,314"
2016,CA,El Dorado,95656,3,02APR2017:10:16:34,0,
2016,CA,Placer,95658,3,01APR2018:11:21:17,1,"6,285"
2016,CA,Sutter,95659,3,01APR2018:11:21:17,0,702
2016,CA,Sacramento,95660,3,01APR2018:11:21:17,116,"30,714"
2016,CA,Placer,95661,3,01APR2018:11:21:17,13333,"29,791"
2016,CA,Sacramento,95662,3,01APR2018:11:21:17,136,"31,558"
2016,CA,Placer,95663,3,01APR2018:11:21:17,22,"2,377"
2016,CA,El Dorado,95664,3,01APR2018:11:21:17,3,"1,380"
2016,CA,Amador,95665,3,01APR2018:11:21:17,336,"4,426"
2016,CA,Amador,95666,3,01APR2018:11:21:17,51,"5,336"
2016,CA,El Dorado,95667,3,01APR2018:11:21:17,3828,"36,726"
2016,CA,Sutter,95668,3,01APR2018:11:21:17,0,815
2016,CA,Amador,95669,3,01APR2018:11:21:17,28,"2,443"
2016,CA,Sacramento,95670,3,01APR2018:11:21:17,1869,"52,973"
2016,CA,Sacramento,95671,3,10SEP2017:11:01:08,19,
2016,CA,El Dorado,95672,3,01APR2018:11:21:17,0,"4,773"
2016,CA,Sacramento,95673,3,01APR2018:11:21:17,1,"15,455"
2016,CA,Sutter,95674,3,01APR2018:11:21:17,0,935
2016,CA,Amador,95675,3,01APR2018:11:21:17,0,381
2016,CA,Sutter,95676,3,02APR2017:10:16:34,0,
2016,CA,Placer,95677,3,01APR2018:11:21:17,975,"23,333"
2016,CA,Placer,95678,3,01APR2018:11:21:17,4207,"41,192"
2016,CA,Yolo,95679,3,01APR2018:11:21:17,0,55
2016,CA,Sacramento,95680,3,01APR2018:11:21:17,0,146
2016,CA,Placer,95681,3,01APR2018:11:21:17,0,"1,226"
2016,CA,El Dorado,95682,3,01APR2018:11:21:17,919,"29,114"
2016,CA,Sacramento,95683,3,01APR2018:11:21:17,4,"6,180"
2016,CA,El Dorado,95684,3,01APR2018:11:21:17,0,"3,422"
2016,CA,Amador,95685,3,01APR2018:11:21:17,9,"4,680"
2016,CA,San Joaquin,95686,3,01APR2018:11:21:17,0,"1,405"
2016,CA,Solano,95687,3,01APR2018:11:21:17,1821,"65,096"
2016,CA,Solano,95688,3,01APR2018:11:21:17,3074,"34,379"
2016,CA,Amador,95689,3,01APR2018:11:21:17,0,"1,244"
2016,CA,Sacramento,95690,3,01APR2018:11:21:17,25,"2,533"
2016,CA,Yolo,95691,3,01APR2018:11:21:17,553,"34,737"
2016,CA,Yuba,95692,3,01APR2018:11:21:17,0,"4,769"
2016,CA,Sacramento,95693,3,01APR2018:11:21:17,28,"6,758"
2016,CA,Yolo,95694,3,01APR2018:11:21:17,71,"9,156"
2016,CA,Yolo,95695,3,01APR2018:11:21:17,1913,"37,946"
2016,CA,Solano,95696,3,10SEP2017:11:01:08,74,
2016,CA,Yolo,95697,3,01APR2018:11:21:17,0,425
2016,CA,Yolo,95698,3,01APR2018:11:21:17,0,236
2016,CA,Amador,95699,3,01APR2018:11:21:17,0,154
2016,CA,Placer,95701,3,01APR2018:11:21:17,0,983
2016,CA,Placer,95703,3,01APR2018:11:21:17,0,897
2016,CA,El Dorado,95709,3,01APR2018:11:21:17,279,"4,772"
2016,CA,Nevada,95712,3,02APR2017:10:16:34,0,
2016,CA,Placer,95713,3,01APR2018:11:21:17,62,"9,495"
2016,CA,Placer,95714,3,01APR2018:11:21:17,0,382
2016,CA,Placer,95715,3,01APR2018:11:21:17,0,115
2016,CA,Placer,95717,3,01APR2018:11:21:17,0,231
2016,CA,El Dorado,95720,3,01APR2018:11:21:17,0,157
2016,CA,El Dorado,95721,3,01APR2018:11:21:17,0,37
2016,CA,Placer,95722,3,01APR2018:11:21:17,10,"4,585"
2016,CA,Nevada,95724,3,01APR2018:11:21:17,0,27
2016,CA,El Dorado,95726,3,01APR2018:11:21:17,137,"8,842"
2016,CA,Nevada,95728,3,01APR2018:11:21:17,0,386
2016,CA,El Dorado,95735,3,01APR2018:11:21:17,0,68
2016,CA,Placer,95736,3,01APR2018:11:21:17,831,240
2016,CA,Sacramento,95741,3,02APR2017:10:16:34,0,
2016,CA,Sacramento,95742,3,01APR2018:11:21:17,20,"7,749"
2016,CA,Placer,95746,3,01APR2018:11:21:17,282,"21,460"
2016,CA,Placer,95747,3,01APR2018:11:21:17,164,"51,870"
2016,CA,Sacramento,95757,3,01APR2018:11:21:17,1291,"40,222"
2016,CA,Sacramento,95758,3,01APR2018:11:21:17,4759,"60,435"
2016,CA,Sacramento,95759,3,02APR2017:10:16:34,0,
2016,CA,El Dorado,95762,3,01APR2018:11:21:17,2640,"38,797"
2016,CA,Sacramento,95763,3,02APR2017:10:16:34,0,
2016,CA,Placer,95765,3,01APR2018:11:21:17,3263,"33,974"
2016,CA,Yolo,95776,3,01APR2018:11:21:17,596,"21,902"
2016,CA,Yolo,95798,3,02APR2017:10:16:34,0,
2016,CA,Yolo,95799,3,02APR2017:10:16:34,0,
2016,CA,Sacramento,95811,3,01APR2018:11:21:17,893,"7,595"
2016,CA,Sacramento,95812,3,02APR2017:10:16:34,0,
2016,CA,Sacramento,95813,3,02APR2017:10:16:34,0,
2016,CA,Sacramento,95814,3,01APR2018:11:21:17,463,"9,922"
2016,CA,Sacramento,95815,3,01APR2018:11:21:17,2480,"24,680"
2016,CA,Sacramento,95816,3,01APR2018:11:21:17,9409,"15,579"
2016,CA,Sacramento,95817,3,01APR2018:11:21:17,8267,"13,534"
2016,CA,Sacramento,95818,3,01APR2018:11:21:17,311,"19,811"
2016,CA,Sacramento,95819,3,01APR2018:11:21:17,1743,"17,141"
2016,CA,Sacramento,95820,3,01APR2018:11:21:17,686,"34,480"
2016,CA,Sacramento,95821,3,01APR2018:11:21:17,5432,"33,550"
2016,CA,Sacramento,95822,3,01APR2018:11:21:17,460,"42,347"
2016,CA,Sacramento,95823,3,01APR2018:11:21:17,9048,"73,985"
2016,CA,Sacramento,95824,3,01APR2018:11:21:17,83,"30,221"
2016,CA,Sacramento,95825,3,01APR2018:11:21:17,14821,"31,084"
2016,CA,Sacramento,95826,3,01APR2018:11:21:17,481,"36,628"
2016,CA,Sacramento,95827,3,01APR2018:11:21:17,179,"20,269"
2016,CA,Sacramento,95828,3,01APR2018:11:21:17,237,"57,862"
2016,CA,Sacramento,95829,3,01APR2018:11:21:17,177,"24,755"
2016,CA,Sacramento,95830,3,01APR2018:11:21:17,35,934
2016,CA,Sacramento,95831,3,01APR2018:11:21:17,1028,"41,321"
2016,CA,Sacramento,95832,3,01APR2018:11:21:17,53,"11,924"
2016,CA,Sacramento,95833,3,01APR2018:11:21:17,488,"37,293"
2016,CA,Sacramento,95834,3,01APR2018:11:21:17,1914,"25,899"
2016,CA,Sacramento,95835,3,01APR2018:11:21:17,153,"35,936"
2016,CA,Sacramento,95836,3,02APR2017:10:16:34,0,
2016,CA,Sacramento,95837,3,01APR2018:11:21:17,0,315
2016,CA,Sacramento,95838,3,01APR2018:11:21:17,256,"36,764"
2016,CA,Sacramento,95840,3,02APR2017:10:16:34,0,
2016,CA,Sacramento,95841,3,01APR2018:11:21:17,926,"19,448"
2016,CA,Sacramento,95842,3,01APR2018:11:21:17,616,"31,806"
2016,CA,Sacramento,95843,3,01APR2018:11:21:17,77,"45,048"
2016,CA,Sacramento,95851,3,02APR2017:10:16:34,0,
2016,CA,Sacramento,95852,3,02APR2017:10:16:34,0,
2016,CA,Sacramento,95853,3,02APR2017:10:16:34,0,
2016,CA,Sacramento,95860,3,02APR2017:10:16:34,0,
2016,CA,Sacramento,95864,3,01APR2018:11:21:17,951,"22,447"
2016,CA,Sacramento,95865,3,02APR2017:10:16:34,0,
2016,CA,Sacramento,95866,3,02APR2017:10:16:34,0,
2016,CA,Sacramento,95867,3,02APR2017:10:16:34,0,
2016,CA,Sacramento,95887,3,02APR2017:10:16:34,0,
2016,CA,Sacramento,95894,3,02APR2017:10:16:34,0,
2016,CA,Sacramento,95899,3,02APR2017:10:16:34,0,
2016,CA,Yuba,95901,3,01APR2018:11:21:17,2038,"31,314"
2016,CA,Yuba,95903,3,01APR2018:11:21:17,4,"1,732"
2016,CA,Sierra,95910,3,01APR2018:11:21:17,0,86
2016,CA,Colusa,95912,3,01APR2018:11:21:17,40,"4,685"
2016,CA,Glenn,95913,3,02APR2017:10:16:34,0,
2016,CA,Butte,95914,3,01APR2018:11:21:17,0,578
2016,CA,Plumas,95915,3,01APR2018:11:21:17,0,44
2016,CA,Butte,95916,3,01APR2018:11:21:17,0,"1,441"
2016,CA,Butte,95917,3,01APR2018:11:21:17,0,"3,155"
2016,CA,Yuba,95918,3,01APR2018:11:21:17,0,"2,339"
2016,CA,Yuba,95919,3,01APR2018:11:21:17,297,"1,378"
2016,CA,Glenn,95920,3,01APR2018:11:21:17,0,274
2016,CA,Yuba,95922,3,01APR2018:11:21:17,0,687
2016,CA,Plumas,95923,3,01APR2018:11:21:17,0,58
2016,CA,Nevada,95924,3,10SEP2017:11:01:08,374,
2016,CA,Yuba,95925,3,01APR2018:11:21:17,0,295
2016,CA,Butte,95926,3,01APR2018:11:21:17,7744,"37,725"
2016,CA,Butte,95927,3,02APR2017:10:16:34,0,
2016,CA,Butte,95928,3,01APR2018:11:21:17,1484,"36,511"
2016,CA,Butte,95929,3,10SEP2017:11:01:08,25,
2016,CA,Butte,95930,3,01APR2018:11:21:17,0,69
2016,CA,Colusa,95932,3,01APR2018:11:21:17,343,"7,718"
2016,CA,Plumas,95934,3,01APR2018:11:21:17,0,274
2016,CA,Yuba,95935,3,01APR2018:11:21:17,0,631
2016,CA,Sierra,95936,3,01APR2018:11:21:17,9,352
2016,CA,Yolo,95937,3,01APR2018:11:21:17,0,"1,491"
2016,CA,Butte,95938,3,01APR2018:11:21:17,9,"3,787"
2016,CA,Glenn,95939,3,01APR2018:11:21:17,0,604
2016,CA,Butte,95940,3,02APR2017:10:16:34,0,
2016,CA,Butte,95941,3,01APR2018:11:21:17,0,563
2016,CA,Butte,95942,3,01APR2018:11:21:17,0,"1,301"
2016,CA,Glenn,95943,3,01APR2018:11:21:17,0,879
2016,CA,Sierra,95944,3,01APR2018:11:21:17,0,46
2016,CA,Nevada,95945,3,01APR2018:11:21:17,2663,"25,199"
2016,CA,Nevada,95946,3,01APR2018:11:21:17,141,"9,790"
2016,CA,Plumas,95947,3,01APR2018:11:21:17,5,"1,899"
2016,CA,Butte,95948,3,01APR2018:11:21:17,516,"10,810"
2016,CA,Nevada,95949,3,01APR2018:11:21:17,633,"19,741"
2016,CA,Colusa,95950,3,01APR2018:11:21:17,0,569
2016,CA,Glenn,95951,3,01APR2018:11:21:17,0,"2,601"
2016,CA,Sutter,95953,3,01APR2018:11:21:17,3,"10,718"
2016,CA,Butte,95954,3,01APR2018:11:21:17,61,"12,251"
2016,CA,Colusa,95955,3,01APR2018:11:21:17,0,"1,517"
2016,CA,Plumas,95956,3,01APR2018:11:21:17,0,401
2016,CA,Sutter,95957,3,01APR2018:11:21:17,0,761
2016,CA,Butte,95958,3,02APR2017:10:16:34,0,
2016,CA,Nevada,95959,3,01APR2018:11:21:17,432,"17,838"
2016,CA,Nevada,95960,3,01APR2018:11:21:17,0,796
2016,CA,Yuba,95961,3,01APR2018:11:21:17,311,"26,510"
2016,CA,Yuba,95962,3,01APR2018:11:21:17,17,"1,567"
2016,CA,Glenn,95963,3,01APR2018:11:21:17,429,"15,493"
2016,CA,Butte,95965,3,01APR2018:11:21:17,1414,"20,384"
2016,CA,Butte,95966,3,01APR2018:11:21:17,3575,"30,643"
2016,CA,Butte,95967,3,10SEP2017:11:01:08,9,
2016,CA,Butte,95968,3,01APR2018:11:21:17,0,"1,412"
2016,CA,Butte,95969,3,01APR2018:11:21:17,2564,"27,549"
2016,CA,Colusa,95970,3,01APR2018:11:21:17,0,530
2016,CA,Plumas,95971,3,01APR2018:11:21:17,259,"5,970"
2016,CA,Yuba,95972,3,02APR2017:10:16:34,0,
2016,CA,Butte,95973,3,01APR2018:11:21:17,5564,"31,957"
2016,CA,Butte,95974,3,01APR2018:11:21:17,0,8
2016,CA,Nevada,95975,3,01APR2018:11:21:17,3,"1,769"
2016,CA,Butte,95976,3,02APR2017:10:16:34,0,
2016,CA,Nevada,95977,3,01APR2018:11:21:17,0,"1,678"
2016,CA,Butte,95978,3,01APR2018:11:21:17,0,143
2016,CA,Colusa,95979,3,01APR2018:11:21:17,0,597
2016,CA,Plumas,95980,3,02APR2017:10:16:34,0,
2016,CA,Yuba,95981,3,01APR2018:11:21:17,0,97
2016,CA,Sutter,95982,3,01APR2018:11:21:17,2,"3,221"
2016,CA,Plumas,95983,3,01APR2018:11:21:17,0,428
2016,CA,Plumas,95984,3,01APR2018:11:21:17,0,120
2016,CA,Nevada,95986,3,01APR2018:11:21:17,0,162
2016,CA,Colusa,95987,3,01APR2018:11:21:17,5,"5,992"
2016,CA,Glenn,95988,3,01APR2018:11:21:17,251,"8,857"
2016,CA,Sutter,95991,3,01APR2018:11:21:17,6910,"40,593"
2016,CA,Sutter,95992,3,02APR2017:10:16:34,0,
2016,CA,Sutter,95993,3,01APR2018:11:21:17,2198,"36,067"
2016,CA,Shasta,96001,3,01APR2018:11:21:17,11527,"33,865"
2016,CA,Shasta,96002,3,01APR2018:11:21:17,7740,"33,298"
2016,CA,Shasta,96003,3,01APR2018:11:21:17,957,"44,461"
2016,CA,Modoc,96006,3,01APR2018:11:21:17,0,557
2016,CA,Shasta,96007,3,01APR2018:11:21:17,2542,"22,841"
2016,CA,Shasta,96008,3,01APR2018:11:21:17,6,"1,231"
2016,CA,Lassen,96009,3,01APR2018:11:21:17,81,569
2016,CA,Trinity,96010,3,01APR2018:11:21:17,0,239
2016,CA,Shasta,96011,3,01APR2018:11:21:17,0,218
2016,CA,Shasta,96013,3,01APR2018:11:21:17,170,"4,212"
2016,CA,Siskiyou,96014,3,01APR2018:11:21:17,0,211
2016,CA,Modoc,96015,3,01APR2018:11:21:17,4,465
2016,CA,Shasta,96016,3,01APR2018:11:21:17,0,366
2016,CA,Shasta,96017,3,01APR2018:11:21:17,0,171
2016,CA,Shasta,96019,3,01APR2018:11:21:17,166,"10,082"
2016,CA,Plumas,96020,3,01APR2018:11:21:17,163,"2,416"
2016,CA,Tehama,96021,3,01APR2018:11:21:17,293,"16,097"
2016,CA,Shasta,96022,3,01APR2018:11:21:17,48,"15,768"
2016,CA,Siskiyou,96023,3,01APR2018:11:21:17,1,"1,240"
2016,CA,Trinity,96024,3,01APR2018:11:21:17,0,"1,145"
2016,CA,Siskiyou,96025,3,01APR2018:11:21:17,2,"2,310"
2016,CA,Siskiyou,96027,3,01APR2018:11:21:17,11,"2,227"
2016,CA,Shasta,96028,3,01APR2018:11:21:17,1,"1,464"
2016,CA,Tehama,96029,3,01APR2018:11:21:17,0,124
2016,CA,Siskiyou,96031,3,01APR2018:11:21:17,0,158
2016,CA,Siskiyou,96032,3,01APR2018:11:21:17,26,"2,407"
2016,CA,Shasta,96033,3,01APR2018:11:21:17,0,432
2016,CA,Siskiyou,96034,3,01APR2018:11:21:17,0,294
2016,CA,Tehama,96035,3,01APR2018:11:21:17,0,"3,324"
2016,CA,Siskiyou,96037,3,01APR2018:11:21:17,0,308
2016,CA,Siskiyou,96038,3,01APR2018:11:21:17,0,589
2016,CA,Siskiyou,96039,3,01APR2018:11:21:17,23,"1,251"
2016,CA,Shasta,96040,3,01APR2018:11:21:17,0,341
2016,CA,Trinity,96041,3,01APR2018:11:21:17,1,"2,747"
2016,CA,Siskiyou,96044,3,01APR2018:11:21:17,0,"1,022"
2016,CA,Trinity,96046,3,01APR2018:11:21:17,0,304
2016,CA,Shasta,96047,3,01APR2018:11:21:17,0,"1,004"
2016,CA,Trinity,96048,3,01APR2018:11:21:17,0,736
2016,CA,Shasta,96049,3,01APR2018:11:21:17,15,95
2016,CA,Siskiyou,96050,3,01APR2018:11:21:17,0,414
2016,CA,Shasta,96051,3,01APR2018:11:21:17,0,"1,139"
2016,CA,Trinity,96052,3,01APR2018:11:21:17,0,"1,460"
2016,CA,Modoc,96054,3,01APR2018:11:21:17,0,366
2016,CA,Tehama,96055,3,01APR2018:11:21:17,1,"3,935"
2016,CA,Lassen,96056,3,01APR2018:11:21:17,0,"1,642"
2016,CA,Siskiyou,96057,3,01APR2018:11:21:17,18,"1,355"
2016,CA,Siskiyou,96058,3,01APR2018:11:21:17,0,798
2016,CA,Tehama,96059,3,01APR2018:11:21:17,0,688
2016,CA,Tehama,96061,3,01APR2018:11:21:17,0,36
2016,CA,Shasta,96062,3,01APR2018:11:21:17,187,"1,105"
2016,CA,Tehama,96063,3,01APR2018:11:21:17,0,125
2016,CA,Siskiyou,96064,3,01APR2018:11:21:17,0,"4,574"
2016,CA,Shasta,96065,3,01APR2018:11:21:17,0,357
2016,CA,Siskiyou,96067,3,01APR2018:11:21:17,1178,"7,165"
2016,CA,Lassen,96068,3,01APR2018:11:21:17,0,183
2016,CA,Shasta,96069,3,01APR2018:11:21:17,0,982
2016,CA,Shasta,96070,3,02APR2017:10:16:34,0,
2016,CA,Shasta,96071,3,01APR2018:11:21:17,0,125
2016,CA,Shasta,96073,3,01APR2018:11:21:17,642,"4,082"
2016,CA,Tehama,96074,3,01APR2018:11:21:17,0,260
2016,CA,Tehama,96075,3,01APR2018:11:21:17,0,369
2016,CA,Shasta,96076,3,01APR2018:11:21:17,0,166
2016,CA,Tehama,96078,3,02APR2017:10:16:34,0,
2016,CA,Shasta,96079,3,02APR2017:10:16:34,0,
2016,CA,Tehama,96080,3,01APR2018:11:21:17,1798,"28,764"
2016,CA,Shasta,96084,3,01APR2018:11:21:17,270,625
2016,CA,Siskiyou,96085,3,01APR2018:11:21:17,0,85
2016,CA,Siskiyou,96086,3,01APR2018:11:21:17,0,338
2016,CA,Shasta,96087,3,01APR2018:11:21:17,0,600
2016,CA,Shasta,96088,3,01APR2018:11:21:17,18,"4,506"
2016,CA,Shasta,96089,3,02APR2017:10:16:34,0,
2016,CA,Tehama,96090,3,01APR2018:11:21:17,0,421
2016,CA,Trinity,96091,3,01APR2018:11:21:17,1,699
2016,CA,Tehama,96092,3,01APR2018:11:21:17,0,496
2016,CA,Trinity,96093,3,01APR2018:11:21:17,693,"4,133"
2016,CA,Siskiyou,96094,3,01APR2018:11:21:17,117,"6,630"
