,Zip,County,State,Year,Total Pop,Male Pop,Pct Male,Female Pop,Pct Female,Total Employable Pop,Full Time Employed Pop,Pct Full Time Employed,Total Households,Household Median Income,Insurable Pop,Insured Pop,Pct Insured,Uninsured Pop,ADI State Rank,ADI Natl Rank,CA DOI Underserved Flag,Tapestry Seg Nr,Tapestry Seg Code,Tapestry Seg Name,Lifemode Code,Lifemode Group,AS Only,ED Only,Inpatient,Inpatient from ED,Opioid Rx Count,Pop w Opioid Rx,Tot Opioid Rx Fills,C2,C3,C4,C2-C4,"AS per 1,000","ED per 1,000","IP per 1,000","IP via ED per 1,000","C2 per 1,000","C3 per 1,000","C4 per 1,000","C2-C4 per 1,000","Opioid Rx per 1,000","Pop w Opioid Rx per 1,000"
923,94539,Alameda,CA,2016,52141,25465,48.8,26676,51.2,34110,18003,72.6,16121,152402,52121,50221,96.4,1900,1.3063913470993116,2.3876106194690268,N,1.0,1A,Top Tier,1.0,Affluent Estates,2813.0,6153.0,1284.0,1109.0,6575,3242,6263,3008,746,4614,8368,53.949866707581364,118.00694271302814,24.62553460808193,21.26925068564086,57.68972593544427,14.307358892234518,88.49082296081778,160.48790778849659,126.1003816574289,62.177557008879766
924,94541,Alameda,CA,2016,65178,31928,49.0,33250,51.0,43724,20915,64.7,21204,63801,64383,56862,88.3,7521,5.871668533034715,25.280179171332588,N,60.0,13A,International Marketplace,13.0,Next Wave,3445.0,28537.0,3362.0,3306.0,24284,8730,23240,4088,525,2644,7257,52.855257909110435,437.8317837307067,51.581822087207335,50.72263647242935,62.720549878793456,8.05486513854368,40.56583509773237,111.3412501150695,372.57970480837093,133.94090030378348
925,94542,Alameda,CA,2016,13491,6278,46.5,7213,53.5,9919,4469,58.1,4293,99647,13457,12577,93.5,880,3.1421215242018534,9.814624098867148,N,7.0,2B,Pleasantville,2.0,Upscale Avenues,713.0,3430.0,582.0,370.0,3673,1455,3527,1033,115,772,1920,52.850048180268324,254.24356978726559,43.13987102512786,27.425691201541767,76.56956489511526,8.524201319398118,57.22333407456823,142.31710028908162,272.2555777926025,107.84967756281965
926,94544,Alameda,CA,2016,78096,38830,49.7,39266,50.3,53376,25241,64.6,22570,62660,77657,67030,86.3,10627,6.42123083051185,33.10615415255925,N,60.0,13A,International Marketplace,13.0,Next Wave,3900.0,32017.0,3738.0,3618.0,23596,9373,22583,490,281,1049,1820,49.93853718500307,409.9697807826265,47.86416717885679,46.327596803933616,6.274329030936284,3.5981356279450933,13.43218602745339,23.304650686334767,302.14095472239296,120.01895103462405
927,94545,Alameda,CA,2016,32015,15658,48.9,16357,51.1,21642,10730,66.6,9213,81125,31876,29082,91.2,2794,5.027994492886645,21.221202386415783,N,28.0,7B,Urban Villages,7.0,Ethnic Enclaves,1747.0,11648.0,1478.0,1633.0,10857,3916,10428,13297,1138,9472,23907,54.56817116976417,363.8294549429955,46.16585975324067,51.00734030923005,415.33656098703733,35.54583788848977,295.8613150085897,746.7437138841169,339.12228642823675,122.31766359518976
928,94546,Alameda,CA,2016,43472,20857,48.0,22615,52.0,27966,14233,65.6,16329,78556,43071,40444,93.9,2627,4.5364499373096905,19.01647859573706,N,7.0,2B,Pleasantville,2.0,Upscale Avenues,2501.0,12975.0,1980.0,1862.0,17455,6086,16704,20541,1648,11436,33625,57.53128450496872,298.467979389032,45.54655870445344,42.83216783216783,472.51104158998896,37.90945896209054,263.06588148693413,773.4863820390136,401.52281928597716,139.99815973500185
929,94547,Contra Costa,CA,2016,25037,11798,47.1,13239,52.9,17100,9150,67.2,8158,102993,24998,23150,92.6,1848,4.960423377818684,20.20892774965485,N,8.0,2C,Pacific Heights,2.0,Upscale Avenues,1098.0,5977.0,1000.0,948.0,6736,2693,6522,599,161,521,1281,43.855094460198906,238.72668450692973,39.94088748651995,37.863961337220914,23.924591604425448,6.430482885329712,20.809202380476897,51.16427687023206,269.04181810919835,107.56081000119823
930,94549,Contra Costa,CA,2016,29005,13772,47.5,15233,52.5,17203,8150,60.1,10880,147368,28913,28265,97.8,648,1.2357234864748818,2.5266208673250317,N,1.0,1A,Top Tier,1.0,Affluent Estates,1256.0,4861.0,1052.0,1076.0,7369,3142,6861,5804,2346,5979,14129,43.30287881399759,167.5917945181865,36.26960868815721,37.09705223237373,200.10343044302707,80.88260644716429,206.13687295293914,487.1229098431305,254.05964488881227,108.32615066367867
931,94550,Alameda,CA,2016,50122,24392,48.7,25730,51.3,32252,17496,66.5,17991,109793,49855,47627,95.5,2228,2.8938175132153527,9.185244771316937,N,7.0,2B,Pleasantville,1.0,Affluent Estates,3376.0,9823.0,2418.0,1691.0,19422,7183,18598,9550,1627,10610,21787,67.35565220861099,195.98180439727068,48.24228881529069,33.73768006065201,190.53509436973783,32.460795658593035,211.68349227883962,434.6793823071705,387.4945133873349,143.31032281233792
932,94551,Alameda,CA,2016,42508,20937,49.3,21571,50.7,29716,16059,66.8,14574,101326,42508,39113,92.0,3395,3.582459818308875,12.131726065688332,N,13.0,4A,Soccer Moms,1.0,Affluent Estates,2192.0,8035.0,2062.0,1198.0,13718,4646,13145,10794,1105,5333,17232,51.56676390326527,189.0232426837301,48.508516044038764,28.18293027194881,253.92867224992943,25.995106803425237,125.45873717888398,405.38251623223863,322.7157240989931,109.29707349204855
933,94552,Alameda,CA,2016,14852,7688,51.8,7164,48.2,9651,5217,68.3,5007,131108,14824,14398,97.1,426,2.039851714550509,4.1010194624652465,N,2.0,1B,Professional Pride,1.0,Affluent Estates,721.0,2512.0,478.0,352.0,2902,1265,2746,897,241,460,1598,48.545650417452194,169.13546997037434,32.184217613789386,23.70051171559386,60.39590627524912,16.22677080527875,30.972259628332885,107.59493670886076,195.39455965526528,85.17371397791543
934,94553,Contra Costa,CA,2016,49638,24712,49.8,24926,50.2,34363,16560,62.0,19051,84638,49051,45706,93.2,3345,5.755144750610393,25.239623299616323,N,7.0,2B,Pleasantville,8.0,Middle Ground,2519.0,16923.0,2148.0,2405.0,24854,7568,23923,53531,7995,26991,88517,50.74741125750433,340.92832104436116,43.27329868246102,48.4507836737983,1078.4278173979612,161.06611869938354,543.756799226399,1783.2507353237438,500.7051049599097,152.46383818848463
935,94555,Alameda,CA,2016,36750,18187,49.5,18563,50.5,23833,13290,73.4,11106,124947,36744,35059,95.4,1685,2.791379310344828,8.646551724137929,N,8.0,2C,Pacific Heights,2.0,Upscale Avenues,1654.0,5683.0,1448.0,882.0,5437,2481,5238,289,84,287,660,45.00680272108844,154.63945578231292,39.40136054421769,24.0,7.863945578231293,2.285714285714286,7.809523809523809,17.959183673469386,147.9455782312925,67.51020408163265
936,94556,Contra Costa,CA,2016,16039,7763,48.4,8276,51.6,9490,4136,59.5,5698,136771,15927,15300,96.1,627,1.2670850767085076,2.5153417015341697,N,1.0,1A,Top Tier,1.0,Affluent Estates,737.0,2360.0,476.0,586.0,4104,1824,3747,489,34,264,787,45.950495666812145,147.14134297649477,29.67766070203878,36.53594363738387,30.4881850489432,2.119832907288484,16.45987904482823,49.06789700105992,255.87630151505704,113.72280067335869
937,94558,Napa,CA,2016,68366,33621,49.2,34745,50.8,43059,20570,59.0,24081,77299,67368,61215,90.9,6153,4.350802552697736,18.304583252755748,N,5.0,1E,Exurbanites,1.0,Affluent Estates,5669.0,21396.0,3144.0,3376.0,36096,10296,35466,52820,4419,29415,86654,82.92133516660328,312.9625837404558,45.98777169938273,49.381271392212504,772.6062662727087,64.63739285609806,430.2577304508089,1267.5013895796158,527.9817453119972,150.60117602316942
938,94559,Napa,CA,2016,28355,14658,51.7,13697,48.3,18933,9206,60.3,10570,65891,28007,24850,88.7,3157,4.321458863443596,15.139949109414758,N,60.0,13A,International Marketplace,13.0,Next Wave,1751.0,7865.0,1189.0,991.0,10494,3521,10047,2699,944,3746,7389,61.75277728795627,277.3761241403633,41.932639746076525,34.949744313172275,95.18603420913419,33.29218832657379,132.11073884676424,260.58896138247223,370.0934579439252,124.17563040028213
939,94560,Alameda,CA,2016,44677,22755,50.9,21922,49.1,30724,16557,71.7,13522,91965,44677,41319,92.5,3358,3.83701714521793,13.159264614749016,N,28.0,7B,Urban Villages,2.0,Upscale Avenues,2556.0,12456.0,1994.0,1541.0,11356,4620,10921,1614,326,2525,4465,57.210645298475725,278.8011728629944,44.63146585491416,34.49202050271952,36.12597085748819,7.296819392528594,56.51677596973834,99.93956621975514,254.1800031336034,103.40891286344204
940,94561,Contra Costa,CA,2016,40274,20178,50.1,20096,49.9,27216,12387,61.6,11897,81910,40178,36058,89.7,4120,7.050809464508093,38.470485678704854,N,29.0,7C,American Dreamers,7.0,Ethnic Enclaves,1913.0,15944.0,2025.0,1791.0,21826,6646,21154,918,64,577,1559,47.499627551273775,395.88816606247207,50.2805780404231,44.470377911307544,22.79386204499181,1.5891145652281868,14.326861002135374,38.709837612355365,541.9377265729751,165.01961563291454
941,94563,Contra Costa,CA,2016,18803,9302,49.5,9501,50.5,11002,5395,65.4,6847,174526,18765,18312,97.6,453,1.011228308948622,1.114664851990473,N,1.0,1A,Top Tier,1.0,Affluent Estates,929.0,2803.0,659.0,694.0,4579,2093,4369,6475,1060,10481,18016,49.40700951975749,149.0719566026698,35.04759878742754,36.909003882359194,344.3599425623571,56.373982875073125,557.4110514279637,958.1449768653938,243.52496941977344,111.31202467691325
942,94564,Contra Costa,CA,2016,19007,8869,46.7,10138,53.3,12517,5999,61.7,6810,73861,18988,17706,93.2,1282,5.032924961715161,18.616003062787136,N,33.0,8A,City Lights,2.0,Upscale Avenues,930.0,5356.0,794.0,934.0,7568,2600,7294,15110,1915,12399,29424,48.92934182143421,281.7909191350555,41.77408323249329,49.13979060346188,794.9702741095385,100.75235439574894,652.3386120902826,1548.06124059557,398.1690955963592,136.7917083179881
943,94565,Contra Costa,CA,2016,91323,44763,49.0,46560,51.0,60539,25515,58.7,27453,60020,91064,79213,87.0,11851,7.910107334525938,48.12671437090042,N,28.0,7B,Urban Villages,7.0,Ethnic Enclaves,4295.0,49246.0,4606.0,4999.0,40440,13594,39221,9538,747,8872,19157,47.03086845592019,539.2507911479037,50.43636323817658,54.73976982797324,104.44247341852545,8.179757563811963,97.14967751825937,209.7719085005968,442.82382313327423,148.85625745978558
944,94566,Alameda,CA,2016,43784,21357,48.8,22427,51.2,28231,14178,65.5,15829,129064,43635,42406,97.2,1229,1.8513485260296885,4.097846539828558,N,2.0,1B,Professional Pride,1.0,Affluent Estates,2695.0,7463.0,1529.0,1277.0,12658,4989,11930,7062,1788,7657,16507,61.55216517449297,170.45039283756626,34.921432486753154,29.16590535355381,161.29179608989585,40.83683537365248,174.8812351543943,377.00986661794263,289.1010414763384,113.94573360131555
945,94567,Napa,CA,2016,587,278,47.4,309,52.6,395,167,57.4,231,56406,587,451,76.8,136,5.3442622950819665,21.557377049180328,N,23.0,6C,The Great Outdoors,6.0,Cozy Country Living,59.0,225.0,29.0,33.0,273,108,270,0,4,6,10,100.51107325383305,383.30494037478707,49.40374787052811,56.218057921635435,0.0,6.814310051107325,10.221465076660987,17.035775127768314,465.07666098807493,183.98637137989778
946,94568,Alameda,CA,2016,51248,25630,50.0,25618,50.0,35567,18663,67.5,17249,126054,48173,46523,96.6,1650,2.6370600909743835,7.959540339956907,N,9.0,2D,Enterprising Professionals,2.0,Upscale Avenues,2686.0,9362.0,2603.0,1251.0,12676,5256,12168,11348,1880,11206,24434,52.41180143615361,182.68029971901342,50.79222603808929,24.410708710583826,221.43303153293786,36.684358413986885,218.66219169528566,476.7795816422104,247.3462379019669,102.56009990633781
947,94571,Solano,CA,2016,8802,4307,48.9,4495,51.1,4295,1650,54.8,4203,54852,8802,7926,90.0,876,7.364300626304803,40.20093945720251,N,40.0,9A,Silver & Gold,9.0,Senior Styles,774.0,3198.0,394.0,653.0,5984,1770,5783,23,37,50,110,87.93456032719835,363.32651670074983,44.76255396500795,74.18768461713248,2.6130424903431035,4.203590093160645,5.680527152919791,12.49715973642354,679.8454896614405,201.09066121336062
948,94572,Contra Costa,CA,2016,9798,4568,46.6,5230,53.4,6566,2752,60.9,3184,70227,9798,8989,91.7,809,6.0475836431226755,24.650557620817843,N,7.0,2B,Pleasantville,2.0,Upscale Avenues,485.0,3557.0,439.0,506.0,4084,1366,3929,132,51,22,205,49.49989793835476,363.0332720963462,44.80506225760359,51.64319248826291,13.472137170851195,5.20514390691978,2.245356195141866,20.92263727291284,416.81975913451726,139.41620738926312
949,94574,Napa,CA,2016,8996,4167,46.3,4829,53.7,5100,2291,58.2,3670,84375,8996,8323,92.5,673,1.3743182944967771,3.0029747149231536,N,5.0,1E,Exurbanites,1.0,Affluent Estates,1056.0,2151.0,302.0,377.0,2514,1128,2436,6631,1932,6784,15347,117.38550466874166,239.10626945309028,33.57047576700756,41.907514450867055,737.105380168964,214.76211649622053,754.1129390840373,1705.980435749222,279.4575366829702,125.38906180524678
950,94577,Alameda,CA,2016,47053,22557,47.9,24496,52.1,31810,15771,65.4,17284,65009,46859,42293,90.3,4566,5.583948339483395,25.80350553505535,N,33.0,8A,City Lights,8.0,Middle Ground,2670.0,16635.0,2072.0,2071.0,14634,5682,13953,31010,2847,11464,45321,56.74452213461416,353.5375002656579,44.03544938686162,44.01419675684866,659.0440567020169,60.5062376469088,243.6401504686205,963.1904448175461,311.01098760971666,120.75744373366204
951,94578,Alameda,CA,2016,40603,19161,47.2,21442,52.8,27637,13607,67.8,14330,50838,39955,35207,88.1,4748,6.945544554455446,45.17271727172717,N,60.0,13A,International Marketplace,8.0,Middle Ground,1927.0,17536.0,2091.0,1860.0,15350,5494,14665,22590,2783,19653,45026,47.45954732408935,431.8892692658178,51.49865773465015,45.809422949043174,556.362830332734,68.54173336945546,484.02827377287394,1108.9328374750633,378.05088293968424,135.31019875378666
952,94579,Alameda,CA,2016,22431,11848,52.8,10583,47.2,15277,7180,63.9,7183,73771,22431,20267,90.4,2164,4.946440677966102,20.105762711864408,N,7.0,2B,Pleasantville,2.0,Upscale Avenues,1187.0,6420.0,861.0,898.0,6666,2370,6406,90,26,71,187,52.91783692211671,286.2110472114485,38.38437876153537,40.03388168160135,4.012304400160492,1.1591101600463645,3.1652623601266106,8.336676920333467,297.17801257188717,105.6573492042263
953,94580,Alameda,CA,2016,29167,14124,48.4,15043,51.6,19905,9932,68.6,8734,80188,29155,26459,90.8,2696,5.530759951749094,21.738640932850824,N,28.0,7B,Urban Villages,7.0,Ethnic Enclaves,1533.0,9629.0,1312.0,1085.0,9382,3377,8990,198,244,1739,2181,52.559399321150615,330.13336990434397,44.982343058936465,37.19957486200158,6.78849384578462,8.365618678643672,59.622175746562895,74.77628827099119,321.6648952583399,115.78153392532657
954,94582,Contra Costa,CA,2016,40460,20462,50.6,19998,49.4,26025,14770,73.3,13097,140210,40438,39343,97.3,1095,1.6313052522100884,3.2288091523660944,N,3.0,1C,Boomburbs,1.0,Affluent Estates,1784.0,5882.0,1219.0,798.0,5473,2785,5259,2424,390,2071,4885,44.09293129016312,145.3781512605042,30.128521997034106,19.72318339100346,59.91102323282254,9.639149777558082,51.186356895699454,120.73652990608008,135.2694018783984,68.83341571922887
955,94583,Contra Costa,CA,2016,35174,17313,49.2,17861,50.8,22622,12647,69.5,12308,129182,35146,33806,96.2,1340,1.9322832327395851,4.346680406300604,N,4.0,1D,Savvy Suburbanites,1.0,Affluent Estates,2043.0,6976.0,1476.0,1193.0,10517,4371,9998,31461,6956,36935,75352,58.08267470290556,198.32831068402797,41.962813441746746,33.917097856371186,894.4390743162563,197.75970887587422,1050.0653892079376,2142.264172400068,298.9992608176494,124.26792517200205
956,94585,Solano,CA,2016,29501,14431,48.9,15070,51.1,19813,9171,61.9,9059,70491,28914,26289,90.9,2625,7.208636169303122,34.526720820863616,N,14.0,4B,Home Improvement,4.0,Family Landscapes,1770.0,11834.0,1369.0,1057.0,12312,4022,11923,86,162,155,403,59.99796617063828,401.13894444256124,46.40520660316599,35.82929392223992,2.915155418460391,5.49133927663469,5.254059184434427,13.660553879529507,417.34178502423646,136.3343615470662
957,94586,Alameda,CA,2016,978,544,55.6,434,44.4,654,316,63.7,371,91932,978,946,96.7,32,1.9258777633289987,3.777633289986996,N,1.0,1A,Top Tier,1.0,Affluent Estates,87.0,280.0,37.0,45.0,412,139,404,59,3,13,75,88.95705521472392,286.2985685071575,37.83231083844581,46.012269938650306,60.32719836400818,3.067484662576687,13.292433537832311,76.68711656441718,421.2678936605317,142.12678936605317
958,94587,Alameda,CA,2016,73500,36758,50.0,36742,50.0,49455,25215,68.5,20698,91629,73331,68520,93.4,4811,4.337786259541985,15.959605597964375,N,8.0,2C,Pacific Heights,2.0,Upscale Avenues,3865.0,19166.0,2944.0,2886.0,16084,6685,15334,24341,3850,21905,50096,52.58503401360544,260.76190476190476,40.054421768707485,39.26530612244898,331.1700680272109,52.38095238095238,298.02721088435374,681.578231292517,218.8299319727891,90.95238095238095
959,94588,Alameda,CA,2016,34611,16716,48.3,17895,51.7,22139,11713,69.5,11849,130888,34592,33065,95.6,1527,2.0634569267662792,5.307323372071575,N,2.0,1B,Professional Pride,1.0,Affluent Estates,1851.0,5424.0,1368.0,840.0,8334,3422,7885,43655,5555,35833,85043,53.480107480280836,156.71318366993154,39.52500650082344,24.269740833838956,1261.3042096443328,160.49810753806594,1035.3066944035133,2457.109011585912,240.79050013001645,98.87030134928202
960,94589,Solano,CA,2016,30593,14560,47.6,16033,52.4,20591,7691,55.6,9510,57316,30252,25889,85.6,4363,8.026423957721669,48.38226658837346,N,28.0,7B,Urban Villages,7.0,Ethnic Enclaves,1384.0,16935.0,1455.0,1777.0,12603,4326,12228,45491,5886,23901,75278,45.23910698525806,553.5580034648449,47.55989932337463,58.08518288497368,1486.9741444121205,192.39695355146603,781.2571503285066,2460.628248292093,411.95698362370473,141.40489654496128
961,94590,Solano,CA,2016,36807,18112,49.2,18695,50.8,24837,9459,54.4,14386,41530,36784,31879,86.7,4905,8.315254237288135,54.1264667535854,N,37.0,8E,Front Porches,8.0,Middle Ground,1899.0,27363.0,2078.0,2353.0,20629,6845,20102,7186,1129,5306,13621,51.59344689868775,743.4183715054202,56.456652267231775,63.92805716303963,195.23460211372836,30.673513190425734,144.15736137147826,370.06547667563234,560.4640421658924,185.97006004292663
962,94591,Solano,CA,2016,54493,26570,48.8,27923,51.2,37021,16493,60.7,18493,73897,54271,49117,90.5,5154,7.065498539841468,38.90926157697121,N,4.0,1D,Savvy Suburbanites,1.0,Affluent Estates,2589.0,22390.0,2453.0,2557.0,21720,7327,20936,4705,2483,8966,16154,47.51068944635091,410.8784614537647,45.01495604940084,46.92345805883325,86.34136494595636,45.56548547519865,164.53489439010517,296.44174481126015,398.58330427761365,134.45763676068486
963,94592,Solano,CA,2016,880,414,47.0,466,53.0,600,278,61.9,294,110648,880,831,94.4,49,6.3839662447257375,35.607594936708864,N,17.0,5B,In Style,5.0,GenXurban,40.0,231.0,25.0,19.0,260,108,248,2543,243,3693,6479,45.45454545454545,262.5,28.409090909090907,21.59090909090909,2889.772727272727,276.1363636363636,4196.590909090909,7362.5,295.4545454545455,122.72727272727272
964,94595,Contra Costa,CA,2016,17675,7392,41.8,10283,58.2,6762,3301,63.7,9489,62374,17193,16479,95.8,714,4.342255266418835,18.663444857496906,N,42.0,9C,The Elders,9.0,Senior Styles,1178.0,5447.0,804.0,1750.0,10902,3979,9758,4734,1428,6139,12301,66.64780763790665,308.17538896746817,45.48797736916549,99.00990099009901,267.83592644978785,80.79207920792079,347.3267326732673,695.9547383309759,616.8033946251768,225.12022630834514
965,94596,Contra Costa,CA,2016,20794,9817,47.2,10977,52.8,14133,7306,62.8,9705,82869,20764,19289,92.9,1475,4.473055028462999,18.274952561669828,N,12.0,3C,Trendsetters,3.0,Uptown Individuals,950.0,5318.0,883.0,860.0,6920,2862,6449,53924,8026,33338,95288,45.68625565066846,255.74685005289987,42.46417235741079,41.3580840627104,2593.248052322785,385.9767240550159,1603.2509377705107,4582.475714148311,332.78830431855346,137.63585649706647
966,94597,Contra Costa,CA,2016,21923,11050,50.4,10873,49.6,15436,8572,68.4,10134,93927,21859,20437,93.5,1422,3.173368740515933,9.06638846737481,N,6.0,2A,Urban Chic,2.0,Upscale Avenues,806.0,4955.0,1003.0,797.0,5874,2404,5567,10640,1267,16659,28566,36.7650412808466,226.01833690644528,45.75103772293938,36.35451352460886,485.33503626328513,57.793185239246455,759.8868767960589,1303.0150982985904,267.93778223783244,109.65652511061442
967,94598,Contra Costa,CA,2016,27175,12740,46.9,14435,53.1,15867,7858,64.9,10137,125089,26872,25753,95.8,1119,1.3845037198330612,3.36418072945019,N,1.0,1A,Top Tier,1.0,Affluent Estates,1238.0,5858.0,1107.0,1373.0,9058,3503,8365,83607,6681,38843,129131,45.556577736890524,215.56577736890526,40.73597056117755,50.52437902483901,3076.6145354185833,245.85096596136154,1429.3652253909843,4751.830726770929,333.3210671573137,128.9052437902484
968,94599,Napa,CA,2016,3148,1278,40.6,1870,59.4,1456,705,63.5,1428,72245,2664,2505,94.0,159,5.7576285963382725,29.48270851496658,N,68.0,15,Unclassified,9.0,Senior Styles,574.0,1169.0,129.0,539.0,2838,980,2633,1560,114,1409,3083,182.3379923761118,371.3468869123253,40.978398983481576,171.21982210927573,495.55273189326556,36.213468869123254,447.58576874205846,979.3519695044472,901.5247776365946,311.3087674714104
969,94601,Alameda,CA,2016,50369,26054,51.7,24315,48.3,35371,13082,52.4,14930,41918,50019,39788,79.5,10231,7.247032474804032,40.49585666293393,Y,60.0,13A,International Marketplace,13.0,Next Wave,2226.0,25913.0,2771.0,3033.0,14862,5979,14281,5462,908,5354,11724,44.1938493914908,514.4632611328396,55.0139967043221,60.21560880700431,108.43971490400841,18.026961027616192,106.29553892275011,232.76221485437472,295.0624391987135,118.7039647402172
970,94602,Alameda,CA,2016,29628,14464,48.8,15164,51.2,19667,8965,58.0,11804,72850,29518,27098,91.8,2420,3.5951459725641928,12.7157931762223,N,6.0,2A,Urban Chic,2.0,Upscale Avenues,1607.0,10022.0,1507.0,1361.0,8568,3332,8251,13989,1388,4017,19394,54.23923315782368,338.26110436073986,50.864047522613745,45.93627649520723,472.15471850951803,46.847576616713916,135.58120696638315,654.583502092615,289.18590522478735,112.46118536519509
971,94603,Alameda,CA,2016,33823,16634,49.2,17189,50.8,22867,9159,59.8,9620,44294,33779,28490,84.3,5289,7.978350990327038,49.15062183325657,Y,63.0,13D,Fresh Ambitions,13.0,Next Wave,1607.0,21826.0,2031.0,2201.0,12356,4595,12025,109,20,211,340,47.51204801466458,645.3005351388109,60.047896401856725,65.07406202879697,3.222659137273453,0.5913136031694409,6.238358513437602,10.052331253880496,365.3135440380806,135.85430032817905
972,94605,Alameda,CA,2016,43116,20505,47.6,22611,52.4,28296,12397,60.0,15607,62061,43073,38334,89.0,4739,6.638791593695271,36.51422942206654,N,51.0,11A,City Strivers,2.0,Upscale Avenues,2380.0,24138.0,2479.0,2941.0,18075,6541,17592,5246,570,8511,14327,55.1999257816124,559.838575006958,57.49605714815846,68.21133685870674,121.67176918081454,13.220150292234901,197.39771778458112,332.28963725763055,419.21792374060675,151.7070229149272
973,94606,Alameda,CA,2016,37912,18661,49.2,19251,50.8,27375,11354,55.5,14935,43314,37794,32143,85.0,5651,6.849206349206349,37.967120181405896,Y,12.0,3C,Trendsetters,3.0,Uptown Individuals,1614.0,13773.0,1710.0,1868.0,10252,4006,9835,3991,291,1010,5292,42.57227263135683,363.2886684954631,45.104452416121546,49.27199831188015,105.27009917704157,7.675669972568053,26.640641485545476,139.5864106351551,270.41569951466556,105.66575226841105
974,94607,Alameda,CA,2016,26089,12916,49.5,13173,50.5,18275,8009,58.4,11356,35360,25743,22780,88.5,2963,6.1015141087405365,29.576737783895393,Y,55.0,11E,City Commons,11.0,Midtown Singles,1161.0,12893.0,1168.0,1567.0,9336,3400,9112,8397,2584,6688,17669,44.50151404806624,494.19295488520066,44.76982636360152,60.063628349112655,321.8597876499674,99.0455747633102,256.3532523285676,677.2586147418452,357.8519682624861,130.32312468856605
