xYear,State,County,Zip,Pph_Frq,rundatetime,Count_Opioid_Pph,Count_Schedule2_Pph,Population
2016,CA,San Luis Obispo,93448,50-579 Rx/Yr.,02APR2017:09:53:23,1,0,
2016,CA,San Luis Obispo,93449,50-579 Rx/Yr.,01APR2018:11:21:17,27,32,"7,657"
2016,CA,Monterey,93450,50-579 Rx/Yr.,01APR2018:11:21:17,0,0,740
2016,CA,San Luis Obispo,93451,50-579 Rx/Yr.,01APR2018:11:21:17,0,0,"3,779"
2016,CA,San Luis Obispo,93452,50-579 Rx/Yr.,01APR2018:11:21:17,0,0,524
2016,CA,San Luis Obispo,93453,50-579 Rx/Yr.,01APR2018:11:21:17,0,0,"2,899"
2016,CA,Santa Barbara,93454,50-579 Rx/Yr.,01APR2018:11:21:17,83,98,"36,448"
2016,CA,Santa Barbara,93455,50-579 Rx/Yr.,01APR2018:11:21:17,26,24,"41,684"
2016,CA,Santa Barbara,93456,50-579 Rx/Yr.,10SEP2017:10:45:26,1,0,
2016,CA,Santa Barbara,93457,50-579 Rx/Yr.,02APR2017:09:53:23,0,0,
2016,CA,Santa Barbara,93458,50-579 Rx/Yr.,01APR2018:11:21:17,17,16,"55,431"
2016,CA,Santa Barbara,93460,50-579 Rx/Yr.,01APR2018:11:21:17,1,1,"5,255"
2016,CA,San Luis Obispo,93461,50-579 Rx/Yr.,01APR2018:11:21:17,0,0,"1,623"
2016,CA,Santa Barbara,93463,50-579 Rx/Yr.,01APR2018:11:21:17,18,15,"7,646"
2016,CA,Santa Barbara,93464,50-579 Rx/Yr.,10SEP2017:10:45:26,1,0,
2016,CA,San Luis Obispo,93465,50-579 Rx/Yr.,01APR2018:11:21:17,65,76,"9,153"
2016,CA,San Luis Obispo,93475,50-579 Rx/Yr.,02APR2017:09:53:23,0,0,
2016,CA,San Luis Obispo,93483,50-579 Rx/Yr.,02APR2017:09:53:23,0,0,
2016,CA,Kern,93501,50-579 Rx/Yr.,01APR2018:11:21:17,2,3,"5,467"
2016,CA,Kern,93502,50-579 Rx/Yr.,02APR2017:09:53:23,0,0,
2016,CA,Kern,93504,50-579 Rx/Yr.,02APR2017:09:53:23,0,0,
2016,CA,Kern,93505,50-579 Rx/Yr.,01APR2018:11:21:17,1,2,"14,038"
2016,CA,Los Angeles,93510,50-579 Rx/Yr.,01APR2018:11:21:17,0,0,"7,993"
2016,CA,Mono,93512,50-579 Rx/Yr.,01APR2018:11:21:17,0,0,277
2016,CA,Inyo,93513,50-579 Rx/Yr.,01APR2018:11:21:17,0,0,"1,763"
2016,CA,Inyo,93514,50-579 Rx/Yr.,01APR2018:11:21:17,18,23,"13,857"
2016,CA,Inyo,93515,50-579 Rx/Yr.,10SEP2017:10:45:26,0,1,
2016,CA,Kern,93516,50-579 Rx/Yr.,01APR2018:11:21:17,0,1,"2,299"
2016,CA,Mono,93517,50-579 Rx/Yr.,01APR2018:11:21:17,0,0,670
2016,CA,Kern,93518,50-579 Rx/Yr.,01APR2018:11:21:17,1,1,"1,146"
2016,CA,Kern,93519,50-579 Rx/Yr.,01APR2018:11:21:17,0,0,101
2016,CA,Inyo,93522,50-579 Rx/Yr.,01APR2018:11:21:17,0,0,48
2016,CA,Kern,93523,50-579 Rx/Yr.,01APR2018:11:21:17,0,0,"3,074"
2016,CA,Kern,93524,50-579 Rx/Yr.,01APR2018:11:21:17,0,0,229
2016,CA,Inyo,93526,50-579 Rx/Yr.,01APR2018:11:21:17,0,0,719
2016,CA,Kern,93527,50-579 Rx/Yr.,01APR2018:11:21:17,0,0,"2,387"
2016,CA,Kern,93528,50-579 Rx/Yr.,01APR2018:11:21:17,0,0,172
2016,CA,Mono,93529,50-579 Rx/Yr.,01APR2018:11:21:17,0,1,633
2016,CA,Inyo,93530,50-579 Rx/Yr.,01APR2018:11:21:17,0,0,47
2016,CA,Kern,93531,50-579 Rx/Yr.,01APR2018:11:21:17,0,0,509
2016,CA,Los Angeles,93532,50-579 Rx/Yr.,01APR2018:11:21:17,0,0,"2,932"
2016,CA,Los Angeles,93534,50-579 Rx/Yr.,01APR2018:11:21:17,157,177,"39,341"
2016,CA,Los Angeles,93535,50-579 Rx/Yr.,01APR2018:11:21:17,15,11,"72,046"
2016,CA,Los Angeles,93536,50-579 Rx/Yr.,01APR2018:11:21:17,6,6,"70,918"
2016,CA,Los Angeles,93539,50-579 Rx/Yr.,10SEP2017:10:45:26,1,2,
2016,CA,Mono,93541,50-579 Rx/Yr.,01APR2018:11:21:17,0,0,449
2016,CA,Inyo,93542,50-579 Rx/Yr.,02APR2017:09:53:23,0,0,
2016,CA,Los Angeles,93543,50-579 Rx/Yr.,01APR2018:11:21:17,1,1,"13,033"
2016,CA,Los Angeles,93544,50-579 Rx/Yr.,01APR2018:11:21:17,0,0,"1,259"
2016,CA,Inyo,93545,50-579 Rx/Yr.,01APR2018:11:21:17,1,2,"2,082"
2016,CA,Mono,93546,50-579 Rx/Yr.,01APR2018:11:21:17,14,20,"9,567"
2016,CA,Inyo,93549,50-579 Rx/Yr.,01APR2018:11:21:17,0,0,344
2016,CA,Los Angeles,93550,50-579 Rx/Yr.,01APR2018:11:21:17,12,18,"74,929"
2016,CA,Los Angeles,93551,50-579 Rx/Yr.,01APR2018:11:21:17,69,63,"50,798"
2016,CA,Los Angeles,93552,50-579 Rx/Yr.,01APR2018:11:21:17,16,15,"38,158"
2016,CA,Los Angeles,93553,50-579 Rx/Yr.,01APR2018:11:21:17,0,0,"2,138"
2016,CA,Kern,93554,50-579 Rx/Yr.,01APR2018:11:21:17,0,0,72
2016,CA,Kern,93555,50-579 Rx/Yr.,01APR2018:11:21:17,26,30,"32,560"
2016,CA,Kern,93556,50-579 Rx/Yr.,10SEP2017:10:45:26,1,1,
2016,CA,Kern,93558,50-579 Rx/Yr.,01APR2018:11:21:17,0,0,125
2016,CA,Kern,93560,50-579 Rx/Yr.,01APR2018:11:21:17,1,1,"18,910"
2016,CA,Kern,93561,50-579 Rx/Yr.,01APR2018:11:21:17,21,16,"34,630"
2016,CA,San Bernardino,93562,50-579 Rx/Yr.,01APR2018:11:21:17,0,0,"1,818"
2016,CA,Los Angeles,93563,50-579 Rx/Yr.,01APR2018:11:21:17,0,0,388
2016,CA,Kern,93581,50-579 Rx/Yr.,10SEP2017:10:45:26,1,1,
2016,CA,Los Angeles,93584,50-579 Rx/Yr.,02APR2017:09:53:23,0,0,
2016,CA,Los Angeles,93586,50-579 Rx/Yr.,02APR2017:09:53:23,0,0,
2016,CA,Los Angeles,93590,50-579 Rx/Yr.,02APR2017:09:53:23,0,0,
2016,CA,Los Angeles,93591,50-579 Rx/Yr.,01APR2018:11:21:17,0,0,"7,285"
2016,CA,San Bernardino,93592,50-579 Rx/Yr.,01APR2018:11:21:17,0,0,64
2016,CA,Kern,93596,50-579 Rx/Yr.,02APR2017:09:53:23,0,0,
2016,CA,Los Angeles,93599,50-579 Rx/Yr.,02APR2017:09:53:23,0,0,
2016,CA,Madera,93601,50-579 Rx/Yr.,01APR2018:11:21:17,0,0,"1,909"
2016,CA,Fresno,93602,50-579 Rx/Yr.,01APR2018:11:21:17,1,1,"3,862"
2016,CA,Tulare,93603,50-579 Rx/Yr.,01APR2018:11:21:17,0,0,222
2016,CA,Madera,93604,50-579 Rx/Yr.,01APR2018:11:21:17,0,0,674
2016,CA,Fresno,93605,50-579 Rx/Yr.,01APR2018:11:21:17,0,0,175
2016,CA,Fresno,93606,50-579 Rx/Yr.,01APR2018:11:21:17,0,0,"1,217"
2016,CA,Fresno,93607,50-579 Rx/Yr.,02APR2017:09:53:23,0,0,
2016,CA,Fresno,93608,50-579 Rx/Yr.,01APR2018:11:21:17,0,0,"1,114"
2016,CA,Fresno,93609,50-579 Rx/Yr.,01APR2018:11:21:17,2,2,"5,640"
2016,CA,Madera,93610,50-579 Rx/Yr.,01APR2018:11:21:17,4,5,"23,833"
2016,CA,Fresno,93611,50-579 Rx/Yr.,01APR2018:11:21:17,85,84,"45,614"
2016,CA,Fresno,93612,50-579 Rx/Yr.,01APR2018:11:21:17,35,32,"35,351"
2016,CA,Fresno,93613,50-579 Rx/Yr.,02APR2017:09:53:23,0,0,
2016,CA,Madera,93614,50-579 Rx/Yr.,01APR2018:11:21:17,4,3,"11,661"
2016,CA,Tulare,93615,50-579 Rx/Yr.,01APR2018:11:21:17,0,0,"6,042"
2016,CA,Fresno,93616,50-579 Rx/Yr.,01APR2018:11:21:17,0,0,"2,627"
2016,CA,Tulare,93618,50-579 Rx/Yr.,01APR2018:11:21:17,8,10,"28,262"
2016,CA,Fresno,93619,50-579 Rx/Yr.,01APR2018:11:21:17,4,5,"28,965"
2016,CA,Merced,93620,50-579 Rx/Yr.,01APR2018:11:21:17,3,3,"9,591"
2016,CA,Fresno,93621,50-579 Rx/Yr.,01APR2018:11:21:17,0,0,464
2016,CA,Fresno,93622,50-579 Rx/Yr.,01APR2018:11:21:17,5,4,"9,581"
2016,CA,Mariposa,93623,50-579 Rx/Yr.,01APR2018:11:21:17,0,0,69
2016,CA,Fresno,93624,50-579 Rx/Yr.,01APR2018:11:21:17,0,0,"1,134"
2016,CA,Fresno,93625,50-579 Rx/Yr.,01APR2018:11:21:17,6,4,"7,313"
2016,CA,Fresno,93626,50-579 Rx/Yr.,01APR2018:11:21:17,2,1,"1,359"
2016,CA,Fresno,93627,50-579 Rx/Yr.,01APR2018:11:21:17,0,0,123
2016,CA,Fresno,93628,50-579 Rx/Yr.,01APR2018:11:21:17,0,0,327
2016,CA,Fresno,93630,50-579 Rx/Yr.,01APR2018:11:21:17,10,13,"19,162"
2016,CA,Fresno,93631,50-579 Rx/Yr.,01APR2018:11:21:17,12,10,"15,941"
2016,CA,Tulare,93633,50-579 Rx/Yr.,01APR2018:11:21:17,0,0,25
2016,CA,Fresno,93634,50-579 Rx/Yr.,01APR2018:11:21:17,0,0,33
2016,CA,Merced,93635,50-579 Rx/Yr.,01APR2018:11:21:17,23,26,"38,776"
2016,CA,Madera,93636,50-579 Rx/Yr.,01APR2018:11:21:17,10,23,"11,908"
2016,CA,Madera,93637,50-579 Rx/Yr.,01APR2018:11:21:17,48,43,"37,743"
2016,CA,Madera,93638,50-579 Rx/Yr.,01APR2018:11:21:17,10,10,"49,068"
2016,CA,Madera,93639,50-579 Rx/Yr.,10SEP2017:10:45:26,1,1,
2016,CA,Fresno,93640,50-579 Rx/Yr.,01APR2018:11:21:17,6,2,"11,880"
2016,CA,Fresno,93641,50-579 Rx/Yr.,01APR2018:11:21:17,0,0,595
2016,CA,Fresno,93642,50-579 Rx/Yr.,02APR2017:09:53:23,0,0,
2016,CA,Madera,93643,50-579 Rx/Yr.,01APR2018:11:21:17,1,1,"3,171"
2016,CA,Madera,93644,50-579 Rx/Yr.,01APR2018:11:21:17,7,10,"8,637"
2016,CA,Madera,93645,50-579 Rx/Yr.,01APR2018:11:21:17,0,0,318
2016,CA,Fresno,93646,50-579 Rx/Yr.,01APR2018:11:21:17,4,4,"10,557"
2016,CA,Tulare,93647,50-579 Rx/Yr.,01APR2018:11:21:17,9,10,"11,874"
2016,CA,Fresno,93648,50-579 Rx/Yr.,01APR2018:11:21:17,10,6,"15,719"
2016,CA,Fresno,93649,50-579 Rx/Yr.,02APR2017:09:53:23,0,0,
2016,CA,Fresno,93650,50-579 Rx/Yr.,01APR2018:11:21:17,1,2,"4,055"
2016,CA,Fresno,93651,50-579 Rx/Yr.,01APR2018:11:21:17,2,2,"1,674"
2016,CA,Fresno,93652,50-579 Rx/Yr.,01APR2018:11:21:17,0,0,415
2016,CA,Madera,93653,50-579 Rx/Yr.,01APR2018:11:21:17,0,0,"1,229"
2016,CA,Fresno,93654,50-579 Rx/Yr.,01APR2018:11:21:17,31,29,"29,776"
2016,CA,Fresno,93656,50-579 Rx/Yr.,01APR2018:11:21:17,0,1,"6,313"
2016,CA,Fresno,93657,50-579 Rx/Yr.,01APR2018:11:21:17,14,11,"34,999"
2016,CA,Fresno,93660,50-579 Rx/Yr.,01APR2018:11:21:17,3,3,"4,675"
2016,CA,Merced,93661,50-579 Rx/Yr.,02APR2017:09:53:23,0,0,
2016,CA,Fresno,93662,50-579 Rx/Yr.,01APR2018:11:21:17,20,20,"30,237"
2016,CA,Fresno,93664,50-579 Rx/Yr.,01APR2018:11:21:17,0,0,585
2016,CA,Merced,93665,50-579 Rx/Yr.,01APR2018:11:21:17,0,0,472
2016,CA,Tulare,93666,50-579 Rx/Yr.,01APR2018:11:21:17,0,0,692
2016,CA,Fresno,93667,50-579 Rx/Yr.,01APR2018:11:21:17,0,0,"2,604"
2016,CA,Fresno,93668,50-579 Rx/Yr.,01APR2018:11:21:17,0,0,"1,118"
2016,CA,Madera,93669,50-579 Rx/Yr.,01APR2018:11:21:17,0,0,295
2016,CA,Tulare,93670,50-579 Rx/Yr.,02APR2017:09:53:23,0,0,
2016,CA,Tulare,93673,50-579 Rx/Yr.,01APR2018:11:21:17,0,0,713
2016,CA,Fresno,93675,50-579 Rx/Yr.,01APR2018:11:21:17,1,1,"3,721"
2016,CA,Fresno,93701,50-579 Rx/Yr.,01APR2018:11:21:17,45,72,"12,529"
2016,CA,Fresno,93702,50-579 Rx/Yr.,01APR2018:11:21:17,6,8,"48,607"
2016,CA,Fresno,93703,50-579 Rx/Yr.,01APR2018:11:21:17,35,36,"31,868"
2016,CA,Fresno,93704,50-579 Rx/Yr.,01APR2018:11:21:17,12,11,"27,156"
2016,CA,Fresno,93705,50-579 Rx/Yr.,01APR2018:11:21:17,4,3,"36,703"
2016,CA,Fresno,93706,50-579 Rx/Yr.,01APR2018:11:21:17,12,6,"41,087"
2016,CA,Fresno,93707,50-579 Rx/Yr.,02APR2017:09:53:23,0,0,
2016,CA,Fresno,93708,50-579 Rx/Yr.,02APR2017:09:53:23,0,0,
2016,CA,Fresno,93709,50-579 Rx/Yr.,02APR2017:09:53:23,0,0,
2016,CA,Fresno,93710,50-579 Rx/Yr.,01APR2018:11:21:17,66,79,"30,202"
2016,CA,Fresno,93711,50-579 Rx/Yr.,01APR2018:11:21:17,41,45,"36,731"
2016,CA,Fresno,93712,50-579 Rx/Yr.,02APR2017:09:53:23,0,0,
2016,CA,Fresno,93714,50-579 Rx/Yr.,02APR2017:09:53:23,0,0,
2016,CA,Fresno,93715,50-579 Rx/Yr.,10SEP2017:10:45:26,0,1,
2016,CA,Fresno,93716,50-579 Rx/Yr.,02APR2017:09:53:23,0,0,
2016,CA,Fresno,93717,50-579 Rx/Yr.,02APR2017:09:53:23,0,0,
2016,CA,Fresno,93718,50-579 Rx/Yr.,02APR2017:09:53:23,0,0,
2016,CA,Fresno,93720,50-579 Rx/Yr.,01APR2018:11:21:17,351,369,"45,191"
2016,CA,Fresno,93721,50-579 Rx/Yr.,01APR2018:11:21:17,42,53,"6,959"
2016,CA,Fresno,93722,50-579 Rx/Yr.,01APR2018:11:21:17,28,22,"76,448"
2016,CA,Fresno,93723,50-579 Rx/Yr.,01APR2018:11:21:17,1,1,"9,547"
2016,CA,Fresno,93724,50-579 Rx/Yr.,02APR2017:09:53:23,0,0,
2016,CA,Fresno,93725,50-579 Rx/Yr.,01APR2018:11:21:17,1,1,"24,979"
2016,CA,Fresno,93726,50-579 Rx/Yr.,01APR2018:11:21:17,30,28,"40,705"
2016,CA,Fresno,93727,50-579 Rx/Yr.,01APR2018:11:21:17,27,17,"71,820"
2016,CA,Fresno,93728,50-579 Rx/Yr.,01APR2018:11:21:17,4,3,"15,743"
2016,CA,Fresno,93729,50-579 Rx/Yr.,10SEP2017:10:45:26,2,2,
2016,CA,Fresno,93730,50-579 Rx/Yr.,01APR2018:11:21:17,6,7,"9,941"
2016,CA,Fresno,93737,50-579 Rx/Yr.,02APR2017:09:53:23,0,0,
2016,CA,Fresno,93740,50-579 Rx/Yr.,22JUL2017:22:28:20,1,1,
2016,CA,Fresno,93741,50-579 Rx/Yr.,02APR2017:09:53:23,0,0,
2016,CA,Fresno,93744,50-579 Rx/Yr.,02APR2017:09:53:23,0,0,
2016,CA,Fresno,93745,50-579 Rx/Yr.,02APR2017:09:53:23,0,0,
2016,CA,Fresno,93747,50-579 Rx/Yr.,02APR2017:09:53:23,0,0,
2016,CA,Fresno,93750,50-579 Rx/Yr.,02APR2017:09:53:23,0,0,
2016,CA,Fresno,93755,50-579 Rx/Yr.,02APR2017:09:53:23,0,0,
2016,CA,Fresno,93760,50-579 Rx/Yr.,02APR2017:09:53:23,0,0,
2016,CA,Fresno,93761,50-579 Rx/Yr.,02APR2017:09:53:23,0,0,
2016,CA,Fresno,93764,50-579 Rx/Yr.,02APR2017:09:53:23,0,0,
2016,CA,Fresno,93765,50-579 Rx/Yr.,02APR2017:09:53:23,0,0,
2016,CA,Fresno,93771,50-579 Rx/Yr.,02APR2017:09:53:23,0,0,
2016,CA,Fresno,93772,50-579 Rx/Yr.,02APR2017:09:53:23,0,0,
2016,CA,Fresno,93773,50-579 Rx/Yr.,02APR2017:09:53:23,0,0,
2016,CA,Fresno,93774,50-579 Rx/Yr.,02APR2017:09:53:23,0,0,
2016,CA,Fresno,93775,50-579 Rx/Yr.,02APR2017:09:53:23,0,0,
2016,CA,Fresno,93776,50-579 Rx/Yr.,02APR2017:09:53:23,0,0,
2016,CA,Fresno,93777,50-579 Rx/Yr.,02APR2017:09:53:23,0,0,
2016,CA,Fresno,93778,50-579 Rx/Yr.,02APR2017:09:53:23,0,0,
2016,CA,Fresno,93779,50-579 Rx/Yr.,02APR2017:09:53:23,0,0,
2016,CA,Fresno,93786,50-579 Rx/Yr.,02APR2017:09:53:23,0,0,
2016,CA,Fresno,93790,50-579 Rx/Yr.,02APR2017:09:53:23,0,0,
2016,CA,Fresno,93791,50-579 Rx/Yr.,02APR2017:09:53:23,0,0,
2016,CA,Fresno,93792,50-579 Rx/Yr.,02APR2017:09:53:23,0,0,
2016,CA,Fresno,93793,50-579 Rx/Yr.,02APR2017:09:53:23,0,0,
2016,CA,Fresno,93794,50-579 Rx/Yr.,02APR2017:09:53:23,0,0,
2016,CA,Fresno,93844,50-579 Rx/Yr.,02APR2017:09:53:23,0,0,
2016,CA,Fresno,93888,50-579 Rx/Yr.,02APR2017:09:53:23,0,0,
2016,CA,Monterey,93901,50-579 Rx/Yr.,01APR2018:11:21:17,113,112,"26,863"
2016,CA,Monterey,93902,50-579 Rx/Yr.,02APR2017:09:53:23,0,0,
2016,CA,Monterey,93905,50-579 Rx/Yr.,01APR2018:11:21:17,8,7,"61,087"
2016,CA,Monterey,93906,50-579 Rx/Yr.,01APR2018:11:21:17,50,54,"59,461"
2016,CA,Monterey,93907,50-579 Rx/Yr.,01APR2018:11:21:17,10,7,"21,726"
2016,CA,Monterey,93908,50-579 Rx/Yr.,01APR2018:11:21:17,1,1,"13,043"
2016,CA,Monterey,93912,50-579 Rx/Yr.,10SEP2017:10:45:26,3,3,
2016,CA,Monterey,93915,50-579 Rx/Yr.,02APR2017:09:53:23,0,0,
2016,CA,Monterey,93920,50-579 Rx/Yr.,01APR2018:11:21:17,2,3,"1,369"
2016,CA,Monterey,93921,50-579 Rx/Yr.,01APR2018:11:21:17,0,1,"3,281"
2016,CA,Monterey,93922,50-579 Rx/Yr.,02APR2017:09:53:23,1,0,
2016,CA,Monterey,93923,50-579 Rx/Yr.,01APR2018:11:21:17,17,16,"12,073"
2016,CA,Monterey,93924,50-579 Rx/Yr.,01APR2018:11:21:17,1,1,"6,279"
2016,CA,Monterey,93925,50-579 Rx/Yr.,01APR2018:11:21:17,0,0,"1,671"
2016,CA,Monterey,93926,50-579 Rx/Yr.,01APR2018:11:21:17,5,5,"8,726"
2016,CA,Monterey,93927,50-579 Rx/Yr.,01APR2018:11:21:17,1,4,"17,547"
2016,CA,Monterey,93928,50-579 Rx/Yr.,01APR2018:11:21:17,1,1,506
2016,CA,Monterey,93930,50-579 Rx/Yr.,01APR2018:11:21:17,11,12,"15,866"
2016,CA,Monterey,93932,50-579 Rx/Yr.,01APR2018:11:21:17,0,0,592
2016,CA,Monterey,93933,50-579 Rx/Yr.,01APR2018:11:21:17,6,7,"22,406"
2016,CA,Monterey,93940,50-579 Rx/Yr.,01APR2018:11:21:17,137,148,"31,615"
2016,CA,Monterey,93942,50-579 Rx/Yr.,10SEP2017:10:45:26,8,8,
2016,CA,Monterey,93943,50-579 Rx/Yr.,01APR2018:11:21:17,0,0,6
2016,CA,Monterey,93944,50-579 Rx/Yr.,02APR2017:09:53:23,0,0,
2016,CA,Monterey,93950,50-579 Rx/Yr.,01APR2018:11:21:17,5,7,"15,046"
2016,CA,Monterey,93953,50-579 Rx/Yr.,01APR2018:11:21:17,0,0,"4,509"
2016,CA,Monterey,93954,50-579 Rx/Yr.,01APR2018:11:21:17,0,0,302
2016,CA,Monterey,93955,50-579 Rx/Yr.,01APR2018:11:21:17,19,16,"33,359"
2016,CA,Monterey,93960,50-579 Rx/Yr.,01APR2018:11:21:17,4,5,"27,080"
2016,CA,Monterey,93962,50-579 Rx/Yr.,01APR2018:11:21:17,0,0,673
2016,CA,San Mateo,94002,50-579 Rx/Yr.,01APR2018:11:21:17,8,11,"25,992"
2016,CA,San Mateo,94005,50-579 Rx/Yr.,01APR2018:11:21:17,0,0,"4,282"
2016,CA,San Mateo,94010,50-579 Rx/Yr.,01APR2018:11:21:17,103,111,"40,737"
2016,CA,San Mateo,94011,50-579 Rx/Yr.,02APR2017:09:53:23,0,0,
2016,CA,San Mateo,94014,50-579 Rx/Yr.,01APR2018:11:21:17,4,10,"47,014"
2016,CA,San Mateo,94015,50-579 Rx/Yr.,01APR2018:11:21:17,95,94,"60,927"
2016,CA,San Mateo,94016,50-579 Rx/Yr.,02APR2017:09:53:23,0,0,
2016,CA,San Mateo,94017,50-579 Rx/Yr.,02APR2017:09:53:23,0,0,
2016,CA,San Mateo,94018,50-579 Rx/Yr.,02APR2017:09:53:23,0,0,
2016,CA,San Mateo,94019,50-579 Rx/Yr.,01APR2018:11:21:17,10,9,"18,424"
2016,CA,San Mateo,94020,50-579 Rx/Yr.,01APR2018:11:21:17,0,1,"1,559"
2016,CA,San Mateo,94021,50-579 Rx/Yr.,01APR2018:11:21:17,0,0,192
2016,CA,Santa Clara,94022,50-579 Rx/Yr.,01APR2018:11:21:17,28,40,"18,500"
2016,CA,Santa Clara,94023,50-579 Rx/Yr.,22JUL2017:22:28:20,0,1,
2016,CA,Santa Clara,94024,50-579 Rx/Yr.,01APR2018:11:21:17,17,22,"22,385"
2016,CA,San Mateo,94025,50-579 Rx/Yr.,01APR2018:11:21:17,27,60,"40,526"
2016,CA,San Mateo,94026,50-579 Rx/Yr.,02APR2017:09:53:23,0,0,
2016,CA,San Mateo,94027,50-579 Rx/Yr.,01APR2018:11:21:17,7,9,"7,089"
2016,CA,San Mateo,94028,50-579 Rx/Yr.,01APR2018:11:21:17,8,8,"6,534"
2016,CA,San Mateo,94030,50-579 Rx/Yr.,01APR2018:11:21:17,4,5,"21,536"
2016,CA,Santa Clara,94035,50-579 Rx/Yr.,02APR2017:09:53:23,0,0,
2016,CA,San Mateo,94037,50-579 Rx/Yr.,01APR2018:11:21:17,1,1,"2,913"
2016,CA,San Mateo,94038,50-579 Rx/Yr.,01APR2018:11:21:17,2,1,"3,040"
2016,CA,Santa Clara,94039,50-579 Rx/Yr.,02APR2017:09:53:23,0,0,
2016,CA,Santa Clara,94040,50-579 Rx/Yr.,01APR2018:11:21:17,156,171,"32,996"
2016,CA,Santa Clara,94041,50-579 Rx/Yr.,01APR2018:11:21:17,20,16,"13,292"
2016,CA,Santa Clara,94042,50-579 Rx/Yr.,02APR2017:09:53:23,0,0,
2016,CA,Santa Clara,94043,50-579 Rx/Yr.,01APR2018:11:21:17,4,4,"28,358"
2016,CA,San Mateo,94044,50-579 Rx/Yr.,01APR2018:11:21:17,2,2,"37,296"
2016,CA,San Mateo,94060,50-579 Rx/Yr.,01APR2018:11:21:17,0,0,"1,554"
2016,CA,San Mateo,94061,50-579 Rx/Yr.,01APR2018:11:21:17,6,6,"36,245"
2016,CA,San Mateo,94062,50-579 Rx/Yr.,01APR2018:11:21:17,28,34,"25,876"
2016,CA,San Mateo,94063,50-579 Rx/Yr.,01APR2018:11:21:17,153,161,"30,949"
2016,CA,San Mateo,94064,50-579 Rx/Yr.,02APR2017:09:53:23,0,0,
2016,CA,San Mateo,94065,50-579 Rx/Yr.,01APR2018:11:21:17,4,5,"11,359"
2016,CA,San Mateo,94066,50-579 Rx/Yr.,01APR2018:11:21:17,13,15,"41,130"
2016,CA,San Mateo,94070,50-579 Rx/Yr.,01APR2018:11:21:17,35,48,"29,166"
2016,CA,San Mateo,94074,50-579 Rx/Yr.,01APR2018:11:21:17,0,0,214
2016,CA,San Mateo,94080,50-579 Rx/Yr.,01APR2018:11:21:17,102,112,"63,975"
2016,CA,San Mateo,94083,50-579 Rx/Yr.,10SEP2017:10:45:26,1,1,
2016,CA,Santa Clara,94085,50-579 Rx/Yr.,01APR2018:11:21:17,5,5,"21,247"
2016,CA,Santa Clara,94086,50-579 Rx/Yr.,01APR2018:11:21:17,25,36,"45,697"
2016,CA,Santa Clara,94087,50-579 Rx/Yr.,01APR2018:11:21:17,17,18,"54,293"
2016,CA,Santa Clara,94088,50-579 Rx/Yr.,02APR2017:09:53:23,0,0,
2016,CA,Santa Clara,94089,50-579 Rx/Yr.,01APR2018:11:21:17,1,1,"19,245"
2016,CA,San Francisco,94102,50-579 Rx/Yr.,01APR2018:11:21:17,56,79,"31,176"
2016,CA,San Francisco,94103,50-579 Rx/Yr.,01APR2018:11:21:17,18,20,"27,170"
2016,CA,San Francisco,94104,50-579 Rx/Yr.,01APR2018:11:21:17,8,18,406
2016,CA,San Francisco,94105,50-579 Rx/Yr.,01APR2018:11:21:17,7,15,"5,846"
2016,CA,San Francisco,94107,50-579 Rx/Yr.,01APR2018:11:21:17,16,27,"26,599"
2016,CA,San Francisco,94108,50-579 Rx/Yr.,01APR2018:11:21:17,36,44,"13,768"
2016,CA,San Francisco,94109,50-579 Rx/Yr.,01APR2018:11:21:17,65,78,"55,984"
2016,CA,San Francisco,94110,50-579 Rx/Yr.,01APR2018:11:21:17,123,146,"69,333"
2016,CA,San Francisco,94111,50-579 Rx/Yr.,01APR2018:11:21:17,13,26,"3,713"
2016,CA,San Francisco,94112,50-579 Rx/Yr.,01APR2018:11:21:17,8,9,"79,407"
2016,CA,San Francisco,94114,50-579 Rx/Yr.,01APR2018:11:21:17,47,67,"31,124"
2016,CA,San Francisco,94115,50-579 Rx/Yr.,01APR2018:11:21:17,279,321,"33,021"
2016,CA,San Francisco,94116,50-579 Rx/Yr.,01APR2018:11:21:17,8,14,"43,698"
2016,CA,San Francisco,94117,50-579 Rx/Yr.,01APR2018:11:21:17,66,81,"39,169"
2016,CA,San Francisco,94118,50-579 Rx/Yr.,01APR2018:11:21:17,113,167,"38,319"
2016,CA,San Francisco,94119,50-579 Rx/Yr.,10SEP2017:10:45:26,1,2,
2016,CA,San Francisco,94120,50-579 Rx/Yr.,22JUL2017:22:28:20,0,1,
2016,CA,San Francisco,94121,50-579 Rx/Yr.,01APR2018:11:21:17,34,48,"41,203"
2016,CA,San Francisco,94122,50-579 Rx/Yr.,01APR2018:11:21:17,18,18,"56,023"
2016,CA,San Francisco,94123,50-579 Rx/Yr.,01APR2018:11:21:17,19,33,"23,088"
2016,CA,San Francisco,94124,50-579 Rx/Yr.,01APR2018:11:21:17,8,9,"33,996"
2016,CA,San Francisco,94125,50-579 Rx/Yr.,10SEP2017:10:45:26,1,1,
2016,CA,San Francisco,94126,50-579 Rx/Yr.,02APR2017:09:53:23,0,0,
2016,CA,San Francisco,94127,50-579 Rx/Yr.,01APR2018:11:21:17,11,12,"19,289"
