xYear,State,County,Zip,rundatetime,Rx_count_Pat,Rx_count_Pph,Rx_count_Dis,Pat_count,PillCount_Total_Pph,PillCount_Total_Dis,PillCount_Total_Pat,RxCount_Total_Pat,PillCount_Mean_Pat,PatCount_OpBenzo_Pat,MoEquiv_Total_Pph,Schedule2_Rx_Total_Pph,Schedule234Multi_Pat_Total_Pat,PillCount_Schedule234_Rx_Pph,RxCount_Schedule234_Rx_Pph,PillMean_Schedule234_Rx_Pph,PillCount_Schedule2_Rx_Pph,RxCount_Schedule2_Rx_Pph,PillMean_Schedule2_Rx_Pph,RegCount_Pph,RegCount_Dis,PatCount_MultiDisp,PatCount_MultiRxer,InqCount_Pph,InqCount_Dis,PphCount_RxBenzoOpioid,PatCount_Rx90MME,PatCount_Rx40Methadone,Population
2017,CA,Sonoma,95492,01APR2018:11:21:17,16659,3629,10730,4901,276888,901101,1196922,16031,74.7,156,197237,2981,115,32809,415,79.1,259978,3340,77.8,33,12,5,928,3177,2307,11,228,17,"28,532"
2017,CA,Lake,95493,01APR2018:11:21:17,214,0,0,51,0,0,23461,214,109.6,0,,0,4,0,0,,0,0,,0,0,0,4,0,0,0,0,0,198
2017,CA,Mendocino,95494,01APR2018:11:21:17,135,0,0,44,0,0,10005,123,81.3,0,,0,3,0,0,,0,0,,0,0,0,3,0,0,0,0,0,139
2017,CA,Sonoma,95497,01APR2018:11:21:17,180,1,0,86,24,0,10652,174,61.2,0,,1,3,0,0,,0,0,,3,0,1,7,0,0,0,0,0,"1,305"
2017,CA,Humboldt,95501,01APR2018:11:21:17,21735,28558,34330,5328,2054872.5,5251664.5,1538288,20883,73.7,1321,1926027,23464,198,107550,1661,64.8,1733329,23399,74.1,142,49,0,918,3748,20722,83,1926,81,"23,976"
2017,CA,Humboldt,95502,01APR2018:10:30:21,2079,0,0,564,0,0,153692,2056,74.8,0,,0,22,0,0,,0,0,,3,0,0,85,0,0,0,0,0,
2017,CA,Humboldt,95503,01APR2018:11:21:17,19665,11780,13799,5020,539140,1192870,1393655,18661,74.7,544,576678,8471,162,23176,539,43,472515,8830,53.5,52,14,1,765,1685,2247,18,803,48,"24,152"
2017,CA,Humboldt,95511,01APR2018:11:21:17,243,0,0,69,0,0,16026,233,68.8,0,,0,3,0,0,,0,0,,0,0,0,12,0,0,0,0,0,360
2017,CA,Humboldt,95514,01APR2018:11:21:17,136,0,0,38,0,0,9801,134,73.1,0,,0,4,0,0,,0,0,,0,0,0,3,0,0,0,0,0,254
2017,CA,Humboldt,95518,01APR2018:10:30:21,434,839,0,145,67122,0,32663,432,75.6,35,33599,696,7,4359,54,80.7,51838,644,80.5,1,0,0,12,0,0,1,38,4,
2017,CA,Humboldt,95519,01APR2018:11:21:17,14787,8355,14671,3684,645679,2272058,1168093,14127,82.7,350,447879,6493,137,42850,639,67.1,545226,7021,77.7,29,4,0,497,788,5301,17,421,28,"17,432"
2017,CA,Humboldt,95521,01APR2018:11:21:17,9797,22604,11405,2847,1723745,1015600,692621,9418,73.5,882,1738744,18227,84,131935,1964,67.2,1491524,19427,76.8,93,11,1,306,3910,4428,49,1345,53,"20,199"
2017,CA,Humboldt,95524,01APR2018:11:21:17,940,897,0,301,73880,0,66858,919,72.8,50,31944,542,7,1756,28,62.7,59872,647,92.5,6,2,0,23,458,698,3,55,2,"1,787"
2017,CA,Humboldt,95525,01APR2018:11:21:17,1488,0,0,356,0,0,123071,1445,85.2,0,,0,8,0,0,,0,0,,0,0,0,50,0,0,0,0,0,"1,733"
2017,CA,Humboldt,95526,01APR2018:11:21:17,850,1148,0,147,99028,0,81028,841,96.3,62,36168,922,1,5850,86,68,79778,911,87.6,3,0,0,14,1151,0,1,53,1,378
2017,CA,Trinity,95527,01APR2018:11:21:17,365,0,0,106,0,0,23887,364,65.6,0,,0,3,0,0,,0,0,,0,0,0,4,0,0,0,0,0,627
2017,CA,Humboldt,95528,01APR2018:11:21:17,1213,0,0,245,0,0,102615,1180,87,0,,0,4,0,0,,0,0,,0,0,0,50,0,0,0,0,0,"1,139"
2017,CA,Del Norte,95531,01APR2018:11:21:17,25904,23947,28688,5248,1955111,2371949,2050258,24995,82,548,1117793,18647,133,70377,1094,64.3,1516124,18168,83.5,71,22,2,692,2787,20167,32,735,53,"24,528"
2017,CA,Del Norte,95532,01APR2018:10:30:21,0,153,0,0,12432,0,0,0,,6,4067,38,0,95,4,23.8,7765,94,82.6,4,1,0,0,0,0,0,11,2,
2017,CA,Humboldt,95534,01APR2018:10:30:21,234,0,0,70,0,0,18916,224,84.4,0,,0,6,0,0,,0,0,,1,0,0,10,0,0,0,0,0,
2017,CA,Humboldt,95536,01APR2018:11:21:17,2478,1872,2025,596,135058,161178,182529,2373,76.9,55,41632,1500,17,4787,77,62.2,107716,1439,74.9,2,1,0,96,156,48,4,49,4,"2,849"
2017,CA,Humboldt,95537,01APR2018:11:21:17,429,0,0,86,0,0,36656,402,91.2,0,,0,4,0,0,,0,0,,0,0,0,17,0,0,0,0,0,276
2017,CA,Del Norte,95538,01APR2018:10:30:21,285,0,0,63,0,0,21870,260,84.1,0,,0,6,0,0,,0,0,,0,0,0,10,0,0,0,0,0,
2017,CA,Humboldt,95540,01APR2018:11:21:17,15509,21024,22365,3480,1812516,2131964,1148677,14917,77,787,715247,16436,104,100791,1385,72.8,1479829,17018,87,42,12,0,675,2130,4302,28,737,75,"13,657"
2017,CA,Humboldt,95542,01APR2018:11:21:17,1761,1163,4104,594,72231,276364,113648,1711,66.4,58,44992,890,17,2489,53,47,65971,1043,63.3,10,1,0,68,1681,234,7,44,4,"2,533"
2017,CA,Del Norte,95543,01APR2018:11:21:17,717,0,0,118,0,0,63554,700,90.8,0,,0,3,0,0,,0,0,,0,0,0,23,0,0,0,0,0,765
2017,CA,Humboldt,95545,01APR2018:11:21:17,161,0,0,34,0,0,12223,160,76.4,0,,0,0,0,0,,0,0,,0,0,0,5,0,0,0,0,0,153
2017,CA,Humboldt,95546,01APR2018:11:21:17,8303,7008,6772,1187,449614,423609,551717,8157,67.6,155,320209,5063,35,24006,428,56.1,428344,6480,66.1,6,1,0,177,784,504,9,154,27,"3,494"
2017,CA,Humboldt,95547,01APR2018:11:21:17,1318,182,0,286,6191,0,109131,1259,86.7,6,3972,119,4,160,4,40,3201,91,35.2,0,0,0,57,0,0,0,9,0,"1,222"
2017,CA,Del Norte,95548,01APR2018:11:21:17,1529,0,0,359,0,0,122650,1496,82,0,,0,5,0,0,,0,0,,0,0,0,49,0,0,0,0,0,"1,373"
2017,CA,Humboldt,95549,01APR2018:11:21:17,507,1,0,163,60,0,41909,501,83.7,0,40,0,7,0,0,,60,1,60,1,0,0,19,0,0,0,1,0,805
2017,CA,Humboldt,95550,01APR2018:11:21:17,49,0,0,27,0,0,2085,49,42.6,0,,0,1,0,0,,0,0,,0,0,0,0,0,0,0,0,0,128
2017,CA,Humboldt,95551,01APR2018:11:21:17,1713,0,0,398,0,0,124383,1691,73.6,0,,0,14,0,0,,0,0,,0,0,0,65,0,0,0,0,0,"1,739"
2017,CA,Trinity,95552,01APR2018:11:21:17,511,2297,0,106,226439,0,48420,510,94.9,80,107439,1807,1,14737,189,78,200716,2035,98.6,2,0,0,9,755,0,1,112,5,697
2017,CA,Humboldt,95553,01APR2018:11:21:17,605,0,0,179,0,0,43978,597,73.7,0,,0,8,0,0,,0,0,,0,0,0,23,0,0,0,0,0,"1,062"
2017,CA,Humboldt,95554,01APR2018:11:21:17,425,0,0,112,0,0,32451,417,77.8,0,,0,5,0,0,,0,0,,0,0,0,24,0,0,0,0,0,533
2017,CA,Humboldt,95555,01APR2018:11:21:17,489,0,0,133,0,0,37174,482,77.1,0,,0,3,0,0,,0,0,,0,0,0,16,0,0,0,0,0,410
2017,CA,Humboldt,95556,01APR2018:11:21:17,570,264,0,144,21861,0,40436,552,73.3,6,6094,208,1,258,7,36.9,21440,257,83.4,1,0,0,9,75,0,1,13,1,605
2017,CA,Humboldt,95558,01APR2018:11:21:17,175,4,0,56,260,0,12624,172,73.4,0,30,4,1,0,0,,260,4,65,0,0,0,4,0,0,0,0,0,425
2017,CA,Humboldt,95559,01APR2018:11:21:17,223,0,0,50,0,0,18606,221,84.2,0,,0,1,0,0,,0,0,,0,0,0,7,0,0,0,0,0,182
2017,CA,Humboldt,95560,01APR2018:11:21:17,1656,2980,0,553,213515,0,108889,1616,67.4,133,131510,2158,20,26721,534,50,190654,2555,74.6,4,0,1,93,42,0,7,97,13,"1,648"
2017,CA,Humboldt,95562,01APR2018:11:21:17,4620,145,0,981,3751,0,394159,4484,87.9,7,1385,102,30,150,7,21.4,2279,86,26.5,1,0,0,177,0,0,2,2,0,"3,450"
2017,CA,Trinity,95563,01APR2018:11:21:17,926,0,0,162,0,0,73630,895,82.3,0,,0,9,0,0,,0,0,,0,0,0,34,0,0,0,0,0,652
2017,CA,Humboldt,95564,01APR2018:11:21:17,494,0,0,119,0,0,35755,493,72.5,0,,0,4,0,0,,0,0,,0,0,0,9,0,0,0,0,0,462
2017,CA,Humboldt,95565,01APR2018:11:21:17,1294,95,3745,258,8067,322449,112514,1226,91.8,13,3302,57,7,60,2,30,5644,57,99,2,3,0,35,45,215,1,11,0,"1,071"
2017,CA,Del Norte,95567,01APR2018:11:21:17,1469,496,0,340,28730,0,115773,1428,81.1,8,10969,388,5,1106,19,58.2,20426,345,59.2,3,0,0,31,0,0,2,14,1,"1,930"
2017,CA,Siskiyou,95568,01APR2018:11:21:17,87,0,0,35,0,0,5992,87,68.9,0,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,136
2017,CA,Humboldt,95569,01APR2018:11:21:17,307,0,0,60,0,0,28128,291,96.7,0,,0,1,0,0,,0,0,,0,0,0,5,0,0,0,0,0,361
2017,CA,Humboldt,95570,01APR2018:11:21:17,2151,192,0,519,4160,0,169257,2092,80.9,16,2590,143,21,105,7,15,3287,142,23.1,3,0,0,61,341,0,1,11,0,"2,579"
2017,CA,Humboldt,95571,01APR2018:11:21:17,264,0,0,62,0,0,20619,254,81.2,0,,0,2,0,0,,0,0,,0,0,0,9,0,0,0,0,0,271
2017,CA,Humboldt,95573,01APR2018:11:21:17,2712,4167,4432,563,338312,338101,192401,2595,74.1,121,241261,3113,20,16994,288,59,208939,2625,79.6,6,1,0,73,1523,1075,3,157,2,"1,744"
2017,CA,Mendocino,95585,01APR2018:11:21:17,395,0,0,116,0,0,25732,393,65.5,0,,0,2,0,0,,0,0,,0,0,0,12,0,0,0,0,0,508
2017,CA,Mendocino,95587,01APR2018:11:21:17,215,0,0,42,0,0,15023,198,75.9,0,,0,0,0,0,,0,0,,0,0,0,9,0,0,0,0,0,201
2017,CA,Humboldt,95589,01APR2018:11:21:17,833,0,0,242,0,0,60274,811,74.3,0,,0,8,0,0,,0,0,,0,1,0,31,0,0,0,0,0,"1,612"
2017,CA,Trinity,95595,01APR2018:11:21:17,236,0,0,43,0,0,22430,235,95.4,0,,0,2,0,0,,0,0,,0,0,0,11,0,0,0,0,0,262
2017,CA,Amador,95601,01APR2018:11:21:17,383,0,0,109,0,0,32132,379,84.8,0,,0,7,0,0,,0,0,,0,0,0,6,0,0,0,0,0,198
2017,CA,Placer,95602,01APR2018:11:21:17,15712,18772,6401,4162,1350547,971292,1115799,14773,75.5,1015,927003,16323,150,89803.5,1638,54.8,1287530,18094,71.2,81,7,2,785,1583,142,41,1451,60,"17,509"
2017,CA,Placer,95603,01APR2018:11:21:17,28220,34269,46151,7454,2734681,5414716,1936658,26316,73.6,1610,1746221,27185,285,245753,3626,67.8,2533705,30579,82.9,133,45,4,1420,25612,39415,62,1772,100,"27,844"
2017,CA,Placer,95604,01APR2018:11:21:17,1630,606,0,460,29356,0,127168,1614,78.8,19,17385,384,16,1990,45,44.2,24014,475,50.6,0,1,0,84,0,1,1,27,0,75
2017,CA,Yolo,95605,01APR2018:11:21:17,9055,1077,4407,2778,71858,345840,635695,8799,72.2,13,40736,739,62,6481,73,88.8,62929,858,73.3,11,24,1,346,1987,4251,3,30,9,"14,179"
2017,CA,Yolo,95606,01APR2018:11:21:17,184,0,0,70,0,0,10622,174,61,0,,0,1,0,0,,0,0,,0,0,0,5,0,0,0,0,0,196
2017,CA,Yolo,95607,01APR2018:11:21:17,256,0,0,68,0,0,18601,252,73.8,0,,0,1,0,0,,0,0,,0,1,0,17,0,0,0,0,0,431
2017,CA,Sacramento,95608,01APR2018:11:21:17,57637,70899,27189,15706,5014675.5,3029724,3810029,54318,70.1,3460,2807206,56499,462,294592.5,4929,59.8,4172447,59469,70.2,309,79,22,2694,25579,26911,177,4581,225,"59,418"
2017,CA,Sacramento,95609,01APR2018:10:30:21,847,0,0,208,0,0,55462,773,71.7,0,,0,11,0,0,,0,0,,1,1,1,49,0,0,0,0,0,
2017,CA,Sacramento,95610,01APR2018:11:21:17,39240,23422,20522,10633,2089121,2054149,2826495,37446,75.5,631,702515,17436,294,89905,1238,72.6,1789170,19757,90.6,52,21,8,1908,14297,27121,34,693,29,"44,147"
2017,CA,Sacramento,95611,01APR2018:10:30:21,570,224,0,163,4289,0,39063,556,70.3,6,5414,53,12,440,23,19.1,889,54,16.5,2,0,0,28,1273,0,0,10,0,
2017,CA,Yolo,95612,01APR2018:11:21:17,563,0,0,200,0,0,36915,543,68,0,5,0,3,0,0,,0,0,,1,0,0,27,0,0,0,0,0,"1,239"
2017,CA,El Dorado,95613,01APR2018:10:30:21,412,0,0,98,0,0,31942,399,80.1,0,,0,1,0,0,,0,0,,0,0,0,15,0,0,0,0,0,
2017,CA,El Dorado,95614,01APR2018:11:21:17,2753,128,15,840,2398,2052,197659,2643,74.8,5,553,100,28,200,10,20,2206,110,20.1,3,1,0,127,35,0,1,1,0,"3,833"
2017,CA,Sacramento,95615,01APR2018:11:21:17,304,330,0,122,24882,0,18622,297,62.7,8,4745,241,3,120,2,60,21054,271,77.7,1,0,0,12,1,0,2,2,0,834
2017,CA,Yolo,95616,01APR2018:11:21:17,13077,32201,18472,5350,2127496,1503763,678834,12273,55.3,1288,1285086,28840,137,132843,2302,57.7,2099836,32587,64.4,270,44,0,613,12631,7168,92,1488,73,"47,032"
2017,CA,Yolo,95617,01APR2018:10:30:21,464,32,0,157,1361,0,31388,436,72,3,967,50,3,30,1,30,2138,38,56.3,7,0,0,17,0,0,0,3,0,
2017,CA,Yolo,95618,01APR2018:11:21:17,5839,8892,12145,2299,542062,946420,355184,5487,64.7,434,263568,9359,65,17687,464,38.1,677484,11372,59.6,86,29,1,286,4637,12468,21,413,15,"27,281"
2017,CA,El Dorado,95619,01APR2018:11:21:17,5232,926,0,1357,19185,0,401163,5078,79,201,90489,726,40,5362,111,48.3,21558,634,34,5,0,2,194,354,0,5,273,16,"4,842"
2017,CA,Solano,95620,01APR2018:11:21:17,12538,2619,7790,3904,173878,619388,780568,12054,64.8,78,108165,2065,97,8743,199,43.9,165452,2388,69.3,15,7,2,457,3184,3125,8,106,1,"20,553"
2017,CA,Sacramento,95621,01APR2018:11:21:17,39248,1785,33138,10072,83185,2395194,2978144,37563,79.3,67,47354,1257,284,4976,117,42.5,74454,1499,49.7,18,28,11,1966,2875,38552,8,68,0,"39,819"
2017,CA,El Dorado,95623,01APR2018:11:21:17,4523,665,0,1139,13075,0,343934,4373,78.6,33,3554,479,43,363,18,20.2,10830,543,19.9,4,0,0,159,0,0,1,6,0,"3,806"
2017,CA,Sacramento,95624,01APR2018:11:21:17,35028,12532,23239,10973,1047062,2793095,2400260,33560,71.5,652,748480,9561,302,53141,1076,49.4,849783,9719,87.4,52,54,28,1545,1960,31852,16,898,40,"61,989"
2017,CA,Solano,95625,01APR2018:11:21:17,332,0,0,93,0,0,23081,328,70.4,0,,0,4,0,0,,0,0,,0,0,0,14,0,0,0,0,0,155
2017,CA,Sacramento,95626,01APR2018:11:21:17,5077,0,0,1310,0,0,378910,4919,77,0,15,0,34,0,0,,0,0,,1,0,1,219,0,0,0,0,0,"5,975"
2017,CA,Yolo,95627,01APR2018:11:21:17,2300,9,0,669,464,0,157092,2231,70.4,0,160,5,20,40,2,20,374,7,53.4,0,3,0,80,0,217,1,0,0,"3,513"
2017,CA,Sacramento,95628,01APR2018:11:21:17,33178,13986,29474,9054,925553,3538902,2388631,31458,75.9,803,381328,12244,272,76982,1352,56.9,843529,12685,66.5,97,26,10,1567,6334,7575,35,458,14,"40,196"
2017,CA,Amador,95629,01APR2018:11:21:17,659,0,0,218,0,0,49979,651,76.8,0,,0,7,0,0,,0,0,,1,0,0,13,0,0,0,0,0,832
2017,CA,Sacramento,95630,01APR2018:11:21:17,35484,86679,71056,11324,5963048,5832031,2390079,33991,70.3,3931,3015046,75679,407,365783,6260,58.4,5874058,85797,68.5,329,109,14,1837,31902,52575,193,4433,196,"72,180"
2017,CA,Placer,95631,01APR2018:11:21:17,6382,547,0,1498,50848,0,516178,6117,84.4,21,23252,387,53,1355,19,71.3,47299,492,96.1,3,0,0,299,4538,0,2,12,3,"6,076"
2017,CA,Sacramento,95632,01APR2018:11:21:17,25417,1823,16041,5929,82211,1624680,1524340,24550,62.1,73,64662,1580,134,6159,125,49.3,80835,1727,46.8,10,21,9,810,901,16855,4,67,5,"29,269"
2017,CA,El Dorado,95633,01APR2018:11:21:17,3054,0,0,785,0,0,246101,2962,83.1,0,2944,12,15,0,0,,180,4,45,0,1,0,130,0,0,0,3,0,"3,349"
2017,CA,El Dorado,95634,01APR2018:11:21:17,3140,465,0,748,38716,0,248425,3038,81.8,27,5851,295,22,1505,25,60.2,30025,368,81.6,5,0,1,116,475,0,1,8,0,"3,232"
2017,CA,El Dorado,95635,01APR2018:11:21:17,1443,0,0,337,0,0,114357,1409,81.2,0,,0,5,0,0,,0,0,,0,0,0,57,0,0,0,0,0,"1,262"
2017,CA,El Dorado,95636,01APR2018:11:21:17,1368,0,0,291,0,0,115384,1314,87.8,0,,0,11,0,0,,0,0,,0,0,0,54,0,0,0,0,0,"1,101"
2017,CA,Yolo,95637,01APR2018:11:21:17,246,0,0,78,0,0,15455,230,67.2,0,,0,5,0,0,,0,0,,0,0,0,5,0,0,0,0,0,370
2017,CA,Sacramento,95638,01APR2018:11:21:17,1601,549,0,423,27527,0,123376,1511,81.7,45,23723,409,6,1483,19,78.1,25147,420,59.9,1,0,0,49,0,0,1,48,2,"2,255"
2017,CA,Sacramento,95639,01APR2018:11:21:17,356,0,0,85,0,0,30660,340,90.2,0,,0,2,0,0,,0,0,,1,0,0,7,0,0,0,0,0,283
2017,CA,Amador,95640,01APR2018:11:21:17,8590,1888,3614,2133,195606,343459,683099,8213,83.2,104,51008,1377,71,6493,106,61.3,174987,1637,106.9,24,11,3,291,142,1168,2,62,3,"11,353"
2017,CA,Sacramento,95641,01APR2018:11:21:17,2508,0,0,521,0,0,193332,2352,82.2,0,,0,17,0,0,,0,0,,0,0,2,91,0,0,0,0,0,"1,986"
2017,CA,Amador,95642,01APR2018:11:21:17,8239,17430,18903,2275,1534470,1901174,586596,7652,76.7,782,935555,13629,70,98048,1164,84.2,1324344,14397,92,58,9,1,271,17381,7833,27,1040,44,"7,164"
2017,CA,Amador,95644,01APR2018:10:30:21,1,0,0,1,0,0,30,1,30,0,,0,1,0,0,,0,0,,0,0,0,0,0,0,0,0,0,
2017,CA,Yolo,95645,01APR2018:11:21:17,918,0,0,260,0,0,65217,884,73.8,0,,0,9,0,0,,0,0,,0,1,0,35,0,0,0,0,0,"2,037"
2017,CA,Alpine,95646,01APR2018:11:21:17,91,0,0,29,0,0,3194,62,51.5,0,,0,2,0,0,,0,0,,1,0,0,3,0,0,0,0,0,158
2017,CA,Placer,95648,01APR2018:11:21:17,36229,25054,40757,10755,1941480,3808419,2489779,34373,72.4,1278,1006759,19365,325,83154,1360,61.1,1856802,23573,78.8,80,31,7,1841,6954,6987,57,1113,65,"47,354"
2017,CA,Placer,95650,01APR2018:11:21:17,9380,1821,4559,2653,80116,387248,674943,8946,75.4,111,38341,1362,95,4819,119,40.5,74278,1643,45.2,24,11,3,457,1499,1072,8,71,1,"12,447"
2017,CA,El Dorado,95651,01APR2018:11:21:17,470,10,0,155,106,0,33044,465,71.1,1,147,6,5,12,1,12,60,6,10,0,0,0,22,0,0,0,0,0,637
2017,CA,Sacramento,95652,01APR2018:11:21:17,372,12578,0,125,1173170,0,21690,358,60.6,164,226144,9566,2,25001,394,63.5,1161566,12262,94.7,19,6,0,22,118,539,9,209,23,739
2017,CA,Yolo,95653,01APR2018:11:21:17,211,0,0,80,0,0,16024,210,76.3,0,,0,2,0,0,,0,0,,0,0,0,9,0,0,0,0,0,527
2017,CA,Amador,95654,01APR2018:10:30:21,35,68,0,9,3424,0,4150,35,118.6,9,2399,45,1,163,6,27.2,3267,62,52.7,0,1,0,4,0,659,1,9,0,
2017,CA,Sacramento,95655,01APR2018:11:21:17,2291,23441,0,746,2183603,0,154309,2225,69.4,476,615944,17596,25,83846,1243,67.5,2139509,22528,95,93,20,1,99,2532,12733,25,708,68,"4,314"
2017,CA,El Dorado,95656,01APR2018:10:30:21,565,0,0,160,0,0,45967,539,85.3,0,,0,8,0,0,,0,0,,0,0,0,21,0,0,0,0,0,
2017,CA,Placer,95658,01APR2018:11:21:17,4430,616,0,1309,26063,0,333996,4275,78.1,58,19085,474,39,1674,30,55.8,24345,497,49,8,2,0,195,16,0,2,92,10,"6,285"
2017,CA,Sutter,95659,01APR2018:11:21:17,639,1,0,140,90,0,56739,622,91.2,0,84,4,4,0,0,,150,3,50,0,0,0,28,0,0,0,0,0,702
2017,CA,Sacramento,95660,01APR2018:11:21:17,26987,3419,17875,7415,85876,1367196,2048273,26111,78.4,90,46902,2790,199,4541,129,35.2,81785,3138,26.1,7,10,5,1258,514,41874,8,82,7,"30,714"
2017,CA,Placer,95661,01APR2018:11:21:17,26246,225514,91805,7863,16131984.5,6189434,1713928,24498,70,9914,9662049,195620,231,1024798,14476,70.8,15846667,217752,72.8,915,141,3,1242,75523,28338,491,14302,628,"29,791"
2017,CA,Sacramento,95662,01APR2018:11:21:17,27411,3378,8463,7186,171464,837753,1972447,26196,75.3,141,89491,3013,197,10738,215,49.9,167177,3244,51.5,14,19,13,1285,803,18229,5,130,7,"31,558"
2017,CA,Placer,95663,01APR2018:11:21:17,1723,308,0,553,5005,0,115839,1664,69.6,15,5131,139,11,396,24,16.5,3561,208,17.1,3,3,0,77,0,159,2,18,0,"2,377"
2017,CA,El Dorado,95664,01APR2018:11:21:17,1251,324,0,337,18367,0,99472,1182,84.2,8,9539,249,18,595,11,54.1,18097,315,57.5,1,1,0,51,0,0,1,45,0,"1,380"
2017,CA,Amador,95665,01APR2018:11:21:17,3369,1388,2023,1149,92576,336264,280204,3278,85.5,77,100561,1090,30,6040,97,62.3,80219,1186,67.6,7,3,1,84,1037,1208,3,103,2,"4,426"
2017,CA,Amador,95666,01APR2018:11:21:17,4490,523,0,1282,32178,0,351832,4237,83,20,11068,368,38,1384,35,39.5,25695,401,64.1,3,0,0,130,1,0,1,22,0,"5,336"
2017,CA,El Dorado,95667,01APR2018:11:21:17,39132,36610,47240,9864,2725077.8,4084098,2934362,37176,78.9,1336,1470091,28647,344,231141,3584,64.5,2424335,32084,75.6,136,53,10,1682,25448,36903,76,1353,57,"36,726"
2017,CA,Sutter,95668,01APR2018:11:21:17,604,0,0,172,0,0,44562,579,77,0,,0,6,0,0,,0,0,,0,1,1,25,0,0,0,0,0,815
2017,CA,Amador,95669,01APR2018:11:21:17,2010,318,0,553,19564,0,168155,1975,85.1,12,5114,240,20,390,10,39,14980,242,61.9,4,1,0,62,308,0,1,11,0,"2,443"
2017,CA,Sacramento,95670,01APR2018:11:21:17,37153,26180,47749,11146,1806976,3866267,2548080,35672,71.4,947,837843,22362,285,68340,1184,57.7,1866136,25538,73.1,151,109,6,1787,7466,67295,53,935,63,"52,973"
2017,CA,Sacramento,95671,01APR2018:10:30:21,51,283,21,30,13360,1620,2446,51,48,85,9492,484,2,7235,128,56.5,32269,583,55.3,27,5,0,1,156,0,4,48,1,
2017,CA,El Dorado,95672,01APR2018:11:21:17,3288,0,0,939,0,0,247063,3144,78.6,0,,0,37,0,0,,0,0,,2,3,2,159,89,156,0,0,0,"4,773"
2017,CA,Sacramento,95673,01APR2018:11:21:17,14379,19,0,3552,226,0,1100666,13946,78.9,0,157,59,76,140,4,35,416,19,21.9,4,1,2,579,244,2,0,0,0,"15,455"
2017,CA,Sutter,95674,01APR2018:11:21:17,500,0,0,157,0,0,41425,494,83.9,0,,0,2,0,0,,0,0,,0,0,0,25,0,0,0,0,0,935
2017,CA,Amador,95675,01APR2018:11:21:17,455,0,0,143,0,0,38074,438,86.9,0,,0,3,0,0,,0,0,,0,0,0,14,0,0,0,0,0,381
2017,CA,Sutter,95676,01APR2018:10:30:21,191,0,0,70,0,0,11699,189,61.9,0,,0,4,0,0,,0,0,,0,0,0,8,0,0,0,0,0,
2017,CA,Placer,95677,01APR2018:11:21:17,17382,10461,46595,5071,777875,2447978,1223267,16581,73.8,463,400156,8468,152,52102,806,64.6,697393,9503,73.4,44,33,4,821,2376,10137,25,486,18,"23,333"
2017,CA,Placer,95678,01APR2018:11:21:17,26770,45130,55708,8122,3288643,4563052,1899787,25871,73.4,2055,1602795,36796,228,149175,2596,57.5,3322799,45045,73.8,144,50,12,1327,11101,41844,89,2259,90,"41,192"
2017,CA,Yolo,95679,01APR2018:11:21:17,121,0,0,30,0,0,8556,121,70.7,0,,0,1,0,0,,0,0,,0,0,0,6,0,0,0,0,0,55
2017,CA,Sacramento,95680,01APR2018:11:21:17,100,0,0,33,0,0,9013,99,91,0,,0,1,0,0,,0,0,,0,0,0,4,0,0,0,0,0,146
2017,CA,Placer,95681,01APR2018:11:21:17,1196,0,0,278,0,0,98869,1151,85.9,0,,0,4,0,0,,0,0,,0,0,0,45,0,0,0,0,0,"1,226"
2017,CA,El Dorado,95682,01APR2018:11:21:17,22549,7329,18050,6760,454337,2173305,1658420,21749,76.3,459,255560,5308,249,36138,605,59.7,385563,5485,70.3,44,21,7,984,4778,9092,23,479,18,"29,114"
2017,CA,Sacramento,95683,01APR2018:11:21:17,3609,22,0,1221,528,0,250057,3424,73,1,234,8,47,21,1,21,173,7,24.7,1,4,2,147,0,0,0,0,0,"6,180"
2017,CA,El Dorado,95684,01APR2018:11:21:17,3517,0,0,839,0,0,292182,3411,85.7,0,,0,34,0,0,,0,0,,0,0,0,145,0,0,0,0,0,"3,422"
2017,CA,Amador,95685,01APR2018:11:21:17,3722,370,3774,1129,4946,293555,284995,3496,81.5,45,5499,292,32,1440,50,28.8,4544,331,13.7,5,4,1,133,0,1980,1,14,0,"4,680"
2017,CA,San Joaquin,95686,01APR2018:11:21:17,489,0,0,181,0,0,37516,467,80.3,0,,0,2,0,0,,0,0,,0,0,0,14,0,0,0,0,0,"1,405"
2017,CA,Solano,95687,01APR2018:11:21:17,42622,14163,31750,11651,900452,3291465,2944951,40880,72,701,653905,10668,339,63485,1081,58.7,791260,12309,64.3,132,69,5,1735,7874,25979,43,896,33,"65,096"
2017,CA,Solano,95688,01APR2018:11:21:17,24053,51679,69501,7085,3336281,4072516.5,1520343,23153,65.7,2411,2084897,43386,243,230952,3590,64.3,3533508,50220,70.4,258,46,5,941,8890,1839,114,3038,125,"34,379"
2017,CA,Amador,95689,01APR2018:11:21:17,1173,0,0,353,0,0,95048,1104,86.1,0,,0,9,0,0,,0,0,,0,0,0,40,0,0,0,0,0,"1,244"
2017,CA,Sacramento,95690,01APR2018:11:21:17,1371,107,0,417,1930,0,95501,1296,73.7,7,3763,55,7,42,4,10.5,1288,61,21.1,1,0,2,46,0,0,1,4,0,"2,533"
