,Zip,County,State,year,2016_Census_Pop_Est,AS Only,ED Only,Inpatient,Inpatient from ED,"AS per 1,000","ED per 1,000","IP per 1,000","IP via ED per 1,000",Rx_count_Dis,C2,C3,C4,C2-C4,Pct_C2,Pct_C2-C4,"C2 per 1,000","C3 per 1,000","C4 per 1,000","C2-C4 per 1,000","Tot Rx per 1,000",ADI_STATERNK,ADI_NATRANK
176,91011.0,Los Angeles,CA,2016.0,20679.0,1038.0,2719.0,815.0,826.0,0.050195850863194544,0.13148604864838725,0.039411963828038105,0.039943904444122054,1319.0,8207.0,860.0,4126.0,13193.0,6.222137983320698,10.002274450341167,0.39687605783645247,0.04158808453019972,0.19952608926930704,0.6379902316359591,0.06378451569224818,1.0905902980713034,1.6966686148451198
177,91016.0,Los Angeles,CA,2016.0,41901.0,1573.0,10992.0,2214.0,2269.0,0.03754087014629722,0.2623326412257464,0.052838834395360496,0.054151452232643615,40455.0,3859.0,887.0,5814.0,10560.0,0.09538993943888271,0.26103077493511306,0.09209804061955562,0.02116894584854777,0.1387556382902556,0.252022624758359,0.9654900837688838,3.871287128712871,12.985058505850587
178,91020.0,Los Angeles,CA,2016.0,8448.0,347.0,1747.0,483.0,592.0,0.04107481060606061,0.20679450757575757,0.057173295454545456,0.07007575757575757,5020.0,1424.0,1273.0,2034.0,4731.0,0.2836653386454183,0.9424302788844622,0.16856060606060605,0.15068655303030304,0.24076704545454544,0.5600142045454546,0.5942234848484849,3.5888671875,11.14453125
179,91024.0,Los Angeles,CA,2016.0,11067.0,466.0,1740.0,533.0,538.0,0.04210716544682389,0.15722417999457847,0.04816119996385651,0.048612993584530584,989.0,2576.0,195.0,2669.0,5440.0,2.604651162790698,5.500505561172902,0.232764073371284,0.017619951206288967,0.2411674347158218,0.4915514592933948,0.08936477816933225,1.8867805186590765,4.179000632511069
180,91030.0,Los Angeles,CA,2016.0,25905.0,893.0,3471.0,970.0,966.0,0.0344721096313453,0.1339895773016792,0.0374445087820884,0.037290098436595254,3823.0,2961.0,3316.0,2600.0,8877.0,0.7745226262097828,2.321998430551923,0.11430225825130284,0.12800617641381973,0.10036672457054623,0.34267515923566877,0.14757768770507623,2.056384248210024,5.234486873508353
181,91040.0,Los Angeles,CA,2016.0,19587.0,1055.0,5331.0,1104.0,1316.0,0.053862255577679076,0.272170317047021,0.05636391484147649,0.06718742022770205,2682.0,370.0,223.0,149.0,742.0,0.13795674869500374,0.2766592095451156,0.018890080155204984,0.011385102363812733,0.007607086332771736,0.037882268851789455,0.13692755398989126,3.954448398576512,14.44626334519573
182,91042.0,Los Angeles,CA,2016.0,27164.0,1434.0,8230.0,1624.0,1831.0,0.052790457959063466,0.30297452510675893,0.05978500957149168,0.06740538948608453,4758.0,1372.0,1458.0,5474.0,8304.0,0.28835645229087853,1.7452711223203026,0.050508025327639525,0.05367398026800177,0.20151671329701076,0.30569871889265204,0.1751582977470181,5.419430172816441,22.330219523587107
184,91101.0,Los Angeles,CA,2016.0,20761.0,608.0,3938.0,1091.0,1168.0,0.029285679880545253,0.18968257791050527,0.0525504551803863,0.05625933240210009,6925.0,10492.0,2013.0,13569.0,26074.0,1.5150902527075811,3.7651985559566787,0.5053706468859882,0.09696064736766052,0.6535812340446029,1.2559125282982515,0.33355811377101297,4.9278510473235055,25.08895784846134
185,91103.0,Los Angeles,CA,2016.0,28124.0,970.0,8622.0,1993.0,2385.0,0.034490115204096145,0.3065709002986773,0.07086474185748827,0.08480301521831887,3877.0,2378.0,362.0,1731.0,4471.0,0.61336084601496,1.153211245808615,0.08455411747973261,0.01287156876688949,0.0615488550704025,0.1589745413170246,0.13785379035699047,5.24971450323563,28.867910163684808
186,91104.0,Los Angeles,CA,2016.0,38725.0,1295.0,9299.0,2029.0,2406.0,0.03344092963202066,0.24012911555842478,0.05239509360877986,0.06213040671400904,5243.0,1990.0,1266.0,4051.0,7307.0,0.37955369063513256,1.393667747472821,0.05138799225306649,0.03269205939315688,0.10460942543576501,0.18868947708198838,0.13539057456423498,3.3636938646426318,10.501265022137886
187,91105.0,Los Angeles,CA,2016.0,11728.0,675.0,2504.0,954.0,1280.0,0.05755457025920873,0.21350613915416097,0.08134379263301501,0.10914051841746249,9787.0,54416.0,9749.0,49148.0,113313.0,5.560028609379789,11.577909471748237,4.639836289222374,0.8312585266030014,4.190654843110504,9.66174965893588,0.8344986357435198,2.220626631853786,7.455178416013925
188,91106.0,Los Angeles,CA,2016.0,24875.0,758.0,4076.0,1199.0,1132.0,0.030472361809045227,0.16385929648241207,0.04820100502512563,0.045507537688442214,1646.0,5172.0,1797.0,10130.0,17099.0,3.1421628189550423,10.388213851761847,0.20791959798994974,0.07224120603015076,0.4072361809045226,0.6873969849246231,0.06617085427135679,3.662654630558342,12.401203610832498
189,91107.0,Los Angeles,CA,2016.0,32027.0,1306.0,5617.0,1622.0,1817.0,0.04077809348362319,0.175383270365629,0.05064476847659787,0.056733381209604396,16107.0,18263.0,4795.0,28876.0,51934.0,1.1338548457192525,3.2243124107530887,0.5702376120148624,0.14971742592187842,0.9016142629656227,1.6215693009023637,0.502919411746339,2.822608270124786,8.410080743821874
190,91108.0,Los Angeles,CA,2016.0,13675.0,540.0,1154.0,504.0,445.0,0.03948811700182815,0.08438756855575869,0.036855575868372945,0.03254113345521024,500.0,5436.0,419.0,7036.0,12891.0,10.872,25.782,0.3975137111517367,0.03063985374771481,0.5145155393053017,0.9426691042047532,0.03656307129798903,1.006825938566553,1.3788395904436859
191,91201.0,Los Angeles,CA,2016.0,23510.0,1132.0,6182.0,1195.0,1447.0,0.04814972352190557,0.262951935346661,0.05082943428328371,0.06154827732879626,15204.0,1009.0,371.0,4747.0,6127.0,0.06636411470665614,0.40298605630097345,0.04291790727350064,0.015780518928115696,0.2019140791152701,0.26061250531688646,0.6467035304125904,5.438565549676661,28.012639623750733
192,91202.0,Los Angeles,CA,2016.0,23219.0,1219.0,5420.0,1039.0,1510.0,0.05250010767044231,0.23342951892846375,0.044747835824109565,0.06503294715534691,4324.0,4225.0,816.0,10397.0,15438.0,0.977104532839963,3.570305272895467,0.18196304750419914,0.035143632370041776,0.4477798354795641,0.664886515353805,0.18622679701968214,4.4569062852841554,23.550997365449764
193,91203.0,Los Angeles,CA,2016.0,14051.0,725.0,4212.0,694.0,937.0,0.05159775104974735,0.2997651412710839,0.04939150238417195,0.0666856451498114,2475.0,5462.0,1332.0,18053.0,24847.0,2.206868686868687,10.03919191919192,0.3887267810120276,0.09479752330794962,1.2848195857946054,1.7683438901145825,0.17614404668706854,5.899398395721924,27.195521390374328
194,91204.0,Los Angeles,CA,2016.0,17681.0,736.0,6417.0,939.0,1350.0,0.04162660483004355,0.3629319608619422,0.05310785589050393,0.0763531474464114,5933.0,9492.0,3779.0,45530.0,58801.0,1.599865160964099,9.910837687510535,0.5368474633787682,0.2137322549629546,2.5750805949889712,3.325660313330694,0.3355579435552288,6.688061190555371,43.218490189557706
195,91205.0,Los Angeles,CA,2016.0,37664.0,1771.0,13093.0,1872.0,3120.0,0.04702102803738318,0.3476263806287171,0.04970263381478335,0.08283772302463892,7090.0,6986.0,2363.0,34341.0,43690.0,0.9853314527503526,6.162200282087447,0.185482158028887,0.06273895497026338,0.9117725148683092,1.1599936278674596,0.18824341546304163,6.340132450331127,41.95284768211921
196,91206.0,Los Angeles,CA,2016.0,34247.0,1678.0,8567.0,1669.0,2376.0,0.04899699243729378,0.2501532980991036,0.04873419569597337,0.06937833970858762,18923.0,20319.0,3709.0,31483.0,55511.0,1.0737726576124293,2.933520054959573,0.593307442987707,0.10830145706193244,0.9192922007767104,1.6209011008263499,0.5525447484451192,4.676550680786686,19.45295007564297
197,91207.0,Los Angeles,CA,2016.0,10071.0,614.0,2122.0,481.0,674.0,0.060967133353192336,0.21070400158872007,0.04776089762684937,0.06692483368086585,1707.0,353.0,397.0,163.0,913.0,0.20679554774458114,0.5348564733450498,0.03505113692781253,0.03942011716810644,0.016185085890179723,0.0906563399860987,0.16949657432231158,3.4516450648055828,13.311066799601194
198,91208.0,Los Angeles,CA,2016.0,17180.0,911.0,3046.0,768.0,776.0,0.0530267753201397,0.17729918509895226,0.04470314318975553,0.045168800931315485,2290.0,6924.0,1705.0,12510.0,21139.0,3.023580786026201,9.231004366812227,0.4030267753201397,0.09924330616996507,0.7281722933643772,1.230442374854482,0.13329452852153667,2.1514269073966217,5.849155503785673
199,91210.0,Los Angeles,CA,2016.0,886.0,15.0,147.0,33.0,31.0,0.016930022573363433,0.16591422121896163,0.03724604966139955,0.034988713318284424,297.0,461.0,10.0,65.0,536.0,1.5521885521885521,1.8047138047138047,0.5203160270880361,0.011286681715575621,0.07336343115124154,0.6049661399548533,0.33521444695259595,5.0,21.0
200,91214.0,Los Angeles,CA,2016.0,30935.0,1421.0,5270.0,1359.0,1362.0,0.0459350250525295,0.1703572005818652,0.04393082269274285,0.04402780022628091,4544.0,610.0,116.0,806.0,1532.0,0.13424295774647887,0.3371478873239437,0.019718765152739615,0.003749797963471796,0.026054630677226444,0.04952319379343785,0.14688863746565378,2.7737665463297234,7.578820697954272
201,91301.0,Los Angeles,CA,2016.0,26007.0,1186.0,4280.0,1022.0,1042.0,0.0456031068558465,0.164571077017726,0.03929711231591495,0.040066136040296844,8006.0,15894.0,2695.0,14941.0,33530.0,1.985261054209343,4.188108918311267,0.6111431537662937,0.10362594686046064,0.5744991732994963,1.2892682739262507,0.30784019687007347,2.876521116678597,9.345025053686472
202,91302.0,Los Angeles,CA,2016.0,25906.0,1190.0,4471.0,917.0,873.0,0.045935304562649576,0.17258550142824056,0.03539720528062997,0.03369875704470007,4742.0,4737.0,793.0,5334.0,10864.0,0.9989455925769718,2.291016448755799,0.18285339303636222,0.03061066934300934,0.20589824751022928,0.4193623098896009,0.1830463985177179,1.1215816703621582,1.951219512195122
203,91303.0,Los Angeles,CA,2016.0,29668.0,919.0,11745.0,1253.0,1318.0,0.030976135904004314,0.3958810839962249,0.04223405689631927,0.044424969664284754,5368.0,6103.0,1461.0,11596.0,19160.0,1.1369225037257824,3.5692995529061102,0.20570985573682082,0.049244977753808816,0.3908588378050425,0.6458136712956721,0.18093568828367265,7.066294487090022,41.95045359385904
204,91304.0,Los Angeles,CA,2016.0,52846.0,1991.0,17509.0,2331.0,2421.0,0.03767550997237255,0.3313211974416228,0.04410929871702683,0.04581236044355297,19321.0,1384.0,477.0,3612.0,5473.0,0.07163190311060504,0.2832669116505357,0.026189304772357414,0.009026227150588503,0.06834954395791545,0.10356507588086138,0.3656095068690156,6.348498635122839,41.48430391264786
205,91306.0,Los Angeles,CA,2016.0,49043.0,1846.0,17027.0,2224.0,2484.0,0.03764043798299452,0.3471851232591807,0.04534795995351019,0.050649430091960115,6707.0,960.0,288.0,2648.0,3896.0,0.14313403906366481,0.5808856418667064,0.019574658972738208,0.005872397691821463,0.05399343433313623,0.0794404909976959,0.13675753930224496,5.4612844036697235,22.177614678899086
206,91307.0,Los Angeles,CA,2016.0,26703.0,1213.0,7745.0,1184.0,1534.0,0.04542560760963188,0.2900423173426207,0.04433958731228701,0.05744672883196644,12154.0,19757.0,3148.0,20962.0,43867.0,1.625555372716801,3.609264439690637,0.739879414298019,0.11788937572557391,0.7850054301014867,1.6427742201250797,0.45515485151481105,3.1282834453268173,9.029321930360416
207,91311.0,Los Angeles,CA,2016.0,38479.0,1645.0,10482.0,1753.0,2066.0,0.04275059123158086,0.27240832661971465,0.04555731697809195,0.053691624002702776,6463.0,1914.0,208.0,2087.0,4209.0,0.2961473000154727,0.6512455516014235,0.04974141739650199,0.005405545882169495,0.05423737623119104,0.10938433950986252,0.1679617453676031,4.3679638637943015,17.187282835302295
208,91316.0,Los Angeles,CA,2016.0,29485.0,1539.0,8214.0,1482.0,1667.0,0.052196031880617264,0.27858232999830423,0.050262845514668475,0.05653722231643209,8140.0,12388.0,1682.0,14088.0,28158.0,1.5218673218673218,3.459213759213759,0.42014583686620316,0.05704595557062914,0.47780227234186873,0.9549940647787011,0.27607257927759876,4.061577934573444,15.908595253367546
209,91320.0,Ventura,CA,2016.0,45502.0,1981.0,8172.0,1812.0,1820.0,0.04353654784405081,0.1795965012526922,0.03982242538789504,0.03999824183552372,13035.0,11388.0,2968.0,12253.0,26609.0,0.8736478711162255,2.041350210970464,0.2502747131994198,0.06522790207023867,0.26928486659927037,0.5847874818689288,0.2864709243549734,3.419659239842726,12.83905635648755
210,91321.0,Los Angeles,CA,2016.0,34664.0,1272.0,12304.0,1636.0,1776.0,0.03669513039464574,0.354950380798523,0.047195938149088394,0.05123471036233557,11000.0,9562.0,1592.0,13893.0,25047.0,0.8692727272727273,2.277,0.27584814216478193,0.04592660973921071,0.40079044541887837,0.722565197322871,0.31733210246942073,6.237503611672927,37.68101704709621
211,91324.0,Los Angeles,CA,2016.0,29689.0,1144.0,9418.0,1330.0,1629.0,0.0385327899221934,0.31722186668463065,0.04479773653541716,0.05486880662871771,9647.0,18912.0,1696.0,12057.0,32665.0,1.9604021975743755,3.3860267440655125,0.637003604028428,0.05712553470982519,0.40611000707332684,1.10023914581158,0.324935161170804,4.2683564149464335,15.275411549516592
212,91325.0,Los Angeles,CA,2016.0,33558.0,1453.0,10257.0,1363.0,1710.0,0.04329817033196257,0.305649919542285,0.04061624649859944,0.050956552833899514,12516.0,21253.0,2439.0,38012.0,61704.0,1.6980664749121126,4.930009587727708,0.6333214136718517,0.07268013588414089,1.132725430597771,1.8387269801537636,0.37296620775969963,4.1395348837209305,15.134949230265311
213,91326.0,Los Angeles,CA,2016.0,36168.0,1567.0,6830.0,1355.0,1434.0,0.043325591683255914,0.18884096438840964,0.037464056624640564,0.039648307896483076,9700.0,6422.0,1255.0,8941.0,16618.0,0.6620618556701031,1.7131958762886599,0.17756027427560275,0.03469918159699181,0.24720747622207476,0.4594669320946693,0.2681928776819288,2.9038461538461537,9.942307692307693
215,91331.0,Los Angeles,CA,2016.0,101536.0,3606.0,46481.0,5317.0,4579.0,0.03551449732114718,0.4577785219035613,0.05236566341002206,0.045097305389221555,12914.0,2763.0,948.0,8055.0,11766.0,0.21395384853647204,0.9111042279696453,0.0272120233217775,0.00933658997793886,0.07933146864166404,0.1158800819413804,0.1271864166404034,7.322618351841028,39.53107344632768
216,91335.0,Los Angeles,CA,2016.0,80161.0,3026.0,29025.0,4068.0,4661.0,0.0377490300769701,0.36208380633974124,0.050747869911802496,0.05814548221703821,12504.0,13715.0,2664.0,18601.0,34980.0,1.0968490083173386,2.7975047984644914,0.171093174985342,0.03323311834932199,0.23204550841431618,0.43637180174898016,0.1559860780179888,6.0787799401197615,26.384356287425145
217,91340.0,Los Angeles,CA,2016.0,35681.0,1324.0,15722.0,1768.0,1629.0,0.037106583335668845,0.44062666405089546,0.04955018076847622,0.04565455004063788,6796.0,4037.0,1514.0,4562.0,10113.0,0.5940258975868158,1.4880812242495585,0.11314144782937698,0.042431546201059385,0.12785516101006136,0.28342815504049773,0.1904655138589165,7.055177111716621,39.37057220708447
218,91342.0,Los Angeles,CA,2016.0,95222.0,3557.0,37214.0,4921.0,4762.0,0.03735481296339081,0.39081304740501144,0.0516792337905106,0.05000945159731995,11684.0,11772.0,1443.0,14079.0,27294.0,1.0075316672372474,2.3360150633344743,0.1236268929449077,0.015154061036315137,0.147854487408372,0.28663544138959485,0.12270273676251287,6.256651524983777,31.409474367293964
219,91343.0,Los Angeles,CA,2016.0,64323.0,2272.0,24028.0,2917.0,2803.0,0.035321735615565196,0.37355222859630305,0.04534925298882204,0.0435769475926185,3833.0,4163.0,1049.0,6529.0,11741.0,1.086094442995043,3.0631359248630314,0.06472024003855542,0.016308318952785162,0.10150335027906036,0.18253190927040094,0.059589882312703076,6.111363636363636,34.760353535353545
220,91344.0,Los Angeles,CA,2016.0,53290.0,2439.0,13971.0,2472.0,2691.0,0.045768436854944645,0.2621692625258022,0.046387689998123476,0.05049727903921936,11641.0,5084.0,1846.0,7696.0,14626.0,0.4367322394983249,1.2564212696503736,0.09540251454306624,0.034640645524488645,0.144417339088009,0.2744604991555639,0.21844623756802403,4.240106241699866,15.694555112881803
221,91345.0,Los Angeles,CA,2016.0,18763.0,734.0,7263.0,893.0,1076.0,0.039119543782977134,0.38709161647924106,0.04759366838991633,0.05734690614507275,8023.0,21886.0,4047.0,25739.0,51672.0,2.7279072666085007,6.440483609622336,1.1664445984117677,0.21569045461813144,1.37179555508181,2.7539306081117094,0.42759686617278686,6.039812646370024,28.29898516783763
222,91350.0,Los Angeles,CA,2016.0,37400.0,1554.0,7564.0,1768.0,1378.0,0.04155080213903743,0.20224598930481283,0.04727272727272727,0.036844919786096254,11939.0,8474.0,1398.0,10563.0,20435.0,0.7097746879973197,1.7116173883909875,0.22657754010695186,0.037379679144385024,0.2824331550802139,0.5463903743315508,0.3192245989304813,3.93293795620438,14.300638686131387
223,91351.0,Los Angeles,CA,2016.0,33247.0,1295.0,10868.0,1635.0,1455.0,0.03895088278641682,0.32688663638824556,0.049177369386711585,0.04376334706890847,16508.0,2321.0,987.0,2523.0,5831.0,0.14059849769808577,0.35322267991276957,0.06981080999789455,0.029686889042620387,0.07588654615454025,0.1753842451950552,0.49652600234607636,7.36842105263158,44.04165321278657
224,91352.0,Los Angeles,CA,2016.0,47079.0,1971.0,19095.0,2474.0,2544.0,0.041865800038233605,0.40559485120754474,0.0525499692007052,0.05403683170840502,3694.0,2486.0,1017.0,8048.0,11551.0,0.6729832160259881,3.1269626421223604,0.052804859916310884,0.021601988147581724,0.17094670659954544,0.24535355466343806,0.07846385862061642,6.0390574564235,27.487411233053578
225,91354.0,Los Angeles,CA,2016.0,30058.0,1204.0,5217.0,1243.0,870.0,0.040055891942244994,0.17356444207864793,0.041353383458646614,0.028944041519728524,3363.0,1678.0,115.0,823.0,2616.0,0.4989592625631876,0.7778768956289027,0.05582540421851088,0.003825936522722736,0.027380397897398365,0.08703173863863198,0.11188369152970923,3.1266447368421053,9.18421052631579
226,91355.0,Los Angeles,CA,2016.0,33129.0,1368.0,6798.0,1364.0,1420.0,0.041293126867698995,0.2051978628995744,0.04117238673065894,0.04286274864921972,35341.0,53704.0,8015.0,47402.0,109121.0,1.5195948049008234,3.0876602246682325,1.6210570798997856,0.2419330495940113,1.4308309939931783,3.293821123486975,1.0667692957831507,3.645193759436336,12.435581278309007
227,91356.0,Los Angeles,CA,2016.0,29728.0,1609.0,9821.0,1717.0,1875.0,0.0541240581270183,0.3303619483315393,0.05775699677072121,0.06307185145317545,11957.0,23691.0,4893.0,39546.0,68130.0,1.9813498369156144,5.69791753784394,0.7969254574811625,0.16459230355220666,1.3302610333692142,2.2917787944025836,0.40221340150699675,3.892086330935252,15.484146016520116
228,91360.0,Ventura,CA,2016.0,43222.0,1927.0,10643.0,1813.0,2706.0,0.044583776780343344,0.24624034056730368,0.04194623108602101,0.06260700569154597,23573.0,42556.0,5480.0,48052.0,96088.0,1.8052857082255123,4.076188860136597,0.98459118041738,0.12678728425338948,1.1117486465226043,2.223127111193374,0.5453935495812318,3.372562514338151,10.70406056434962
229,91361.0,Ventura,CA,2016.0,20808.0,1108.0,3303.0,879.0,1073.0,0.05324875048058439,0.15873702422145328,0.042243367935409455,0.05156670511341792,5446.0,20476.0,6816.0,27494.0,54786.0,3.7598237238340064,10.059860448035256,0.9840445982314494,0.3275663206459054,1.3213187235678585,2.6329296424452133,0.2617262591311034,1.9898568019093081,4.98717183770883
230,91362.0,Ventura,CA,2016.0,35862.0,1727.0,6364.0,1416.0,1573.0,0.0481568233785065,0.1774580335731415,0.039484691316714074,0.04386258435112375,6665.0,5620.0,1074.0,6906.0,13600.0,0.8432108027006752,2.040510127531883,0.15671183983046122,0.0299481345156433,0.19257152417600804,0.3792314985221125,0.18585131894484413,3.1425344477072508,12.208719222950076
231,91364.0,Los Angeles,CA,2016.0,27607.0,1368.0,6449.0,1334.0,1343.0,0.04955264969029594,0.23360017386894627,0.048321077987466945,0.04864708226174521,15969.0,9249.0,2172.0,15211.0,26632.0,0.5791846702987037,1.6677312292566848,0.33502372586662804,0.07867569819248742,0.5509834462274061,0.9646828702865216,0.5784402506610642,2.3003477711033833,6.380018969332912
232,91367.0,Los Angeles,CA,2016.0,42319.0,1864.0,10880.0,2084.0,2065.0,0.04404640941421111,0.25709492190269145,0.04924501996739054,0.04879604905597958,34423.0,41462.0,7190.0,42079.0,90731.0,1.2044853731516718,2.6357667838363885,0.9797490488905692,0.16990004489709115,0.9943287884874407,2.143977882275101,0.8134171412367968,3.9046327683615822,13.88632768361582
234,91377.0,Ventura,CA,2016.0,14885.0,571.0,1732.0,460.0,423.0,0.038360765871682904,0.11635875041988579,0.030903594222371517,0.02841787033926772,355.0,455.0,20.0,152.0,627.0,1.2816901408450705,1.7661971830985916,0.03056768558951965,0.0013436345314074571,0.010211622438696675,0.04212294255962378,0.023849512932482365,1.9448529411764703,4.401960784313727
235,91381.0,Los Angeles,CA,2016.0,20790.0,756.0,3110.0,633.0,591.0,0.03636363636363636,0.14959114959114958,0.03044733044733045,0.028427128427128426,2435.0,677.0,307.0,311.0,1295.0,0.2780287474332649,0.5318275154004107,0.032563732563732566,0.014766714766714767,0.014959114959114958,0.06228956228956229,0.11712361712361713,2.4057672502574667,6.592173017507724
236,91384.0,Los Angeles,CA,2016.0,29676.0,949.0,5509.0,973.0,998.0,0.03197870332928966,0.1856382261760345,0.032787437660062,0.03362986925461652,3971.0,134.0,35.0,1584.0,1753.0,0.03374464870309746,0.44145051624276,0.004515433346812239,0.001179404232376331,0.05337646583097452,0.0590713034101631,0.1338118344790403,4.436862745098039,16.31686274509804
237,91387.0,Los Angeles,CA,2016.0,44106.0,1593.0,12268.0,2109.0,1689.0,0.03611753502924772,0.27814809776447647,0.0478166235886274,0.03829410964494626,4298.0,7664.0,692.0,7845.0,16201.0,1.7831549557933923,3.7694276407631455,0.1737632068199338,0.01568947535482701,0.17786695687661544,0.3673196390513762,0.09744705935700358,6.078194157568603,35.00885216878135
238,91390.0,Los Angeles,CA,2016.0,20546.0,763.0,3783.0,753.0,726.0,0.037136182225250655,0.1841234303514066,0.03664946948311107,0.035335345079334175,2187.0,132.0,6.0,928.0,1066.0,0.06035665294924554,0.4874256973022405,0.006424608196242578,0.0002920276452837535,0.04516694247055388,0.05188357831208021,0.10644407670592816,3.603803486529319,11.526148969889064
239,91401.0,Los Angeles,CA,2016.0,41019.0,1665.0,14067.0,3332.0,2097.0,0.0405909456593286,0.34293863819205733,0.08123064921134109,0.051122650479046294,11163.0,2647.0,2218.0,6234.0,11099.0,0.23712263728388425,0.994266774164651,0.0645310709671128,0.054072502986420926,0.15197835149564837,0.2705819254491821,0.2721421780150662,5.223853211009175,30.233551769331587
240,91402.0,Los Angeles,CA,2016.0,71765.0,2520.0,32013.0,3681.0,3789.0,0.035114610186023826,0.4460809586845956,0.05129241273601338,0.05279732460112868,32346.0,35446.0,4668.0,32918.0,73032.0,1.0958387435849872,2.257837135967353,0.4939176478784923,0.0650456350588727,0.45869156273949696,1.017654845676862,0.45072110360203443,7.371402042711235,39.444753946146704
241,91403.0,Los Angeles,CA,2016.0,24579.0,1256.0,5724.0,1255.0,1426.0,0.05110053297530412,0.23288172830465032,0.05105984783758493,0.05801700638756662,12445.0,25676.0,2911.0,29192.0,57779.0,2.0631578947368423,4.642748091603053,1.0446315960779526,0.11843443590056553,1.187680540298629,2.350746572277147,0.5063265389153342,2.521409214092141,6.869647696476965
242,91405.0,Los Angeles,CA,2016.0,54356.0,2027.0,24751.0,2798.0,3098.0,0.03729119140481272,0.45534991537272795,0.0514754580911031,0.056994628007947606,21020.0,28091.0,4293.0,32371.0,64755.0,1.33639391056137,3.0806374881065652,0.5167966737802634,0.07897932151004489,0.5955368312605784,1.1913128265508868,0.3867098388402384,6.423049045663205,29.5825078521382
243,91406.0,Los Angeles,CA,2016.0,55385.0,2013.0,20540.0,2615.0,2635.0,0.03634558093346574,0.37085853570461313,0.047214949896181274,0.04757605849959375,9156.0,1374.0,202.0,4361.0,5937.0,0.15006553079947577,0.648427260812582,0.024808161054437124,0.0036471968944660105,0.07873973097409045,0.10719508892299359,0.16531551864223165,6.356027330405077,38.12420693020986
244,91411.0,Los Angeles,CA,2016.0,25290.0,931.0,9310.0,1276.0,1339.0,0.03681296955318308,0.3681296955318308,0.05045472518782127,0.05294582839066825,4507.0,6517.0,6769.0,22989.0,36275.0,1.4459729309962281,8.04859108054138,0.25769078687228153,0.2676551996836694,0.9090154211150653,1.4343614076710163,0.178212732305259,6.1353693768056115,38.465125877011964
245,91423.0,Los Angeles,CA,2016.0,34140.0,1459.0,6087.0,1358.0,1406.0,0.04273579379027534,0.17829525483304043,0.039777387229056826,0.04118336262448741,6798.0,8881.0,2272.0,9787.0,20940.0,1.3064136510738453,3.0803177405119153,0.26013473930872877,0.06654950205038078,0.28667252489748096,0.6133567662565905,0.19912126537785588,2.8638027825237984,8.375152550646815
246,91436.0,Los Angeles,CA,2016.0,14353.0,957.0,3014.0,761.0,839.0,0.06667595624608096,0.20999094266007107,0.05302027450707169,0.05845467846443252,14198.0,35354.0,5476.0,40061.0,80891.0,2.49006902380617,5.697351739681645,2.4631784295966,0.38152302654497317,2.791123806869644,5.635825263011217,0.9892008639308856,1.2248908296943228,2.0272925764192142
248,91502.0,Los Angeles,CA,2016.0,12080.0,559.0,3521.0,576.0,826.0,0.04627483443708609,0.29147350993377485,0.04768211920529802,0.06837748344370861,7197.0,4637.0,882.0,13491.0,19010.0,0.6442962345421703,2.641378352091149,0.3838576158940397,0.07301324503311259,1.1168046357615895,1.5736754966887416,0.5957781456953642,4.935175345377258,21.753453772582358
249,91504.0,Los Angeles,CA,2016.0,26833.0,1301.0,5709.0,1266.0,1080.0,0.04848507434874967,0.21276040696157716,0.04718071031938285,0.04024894719189058,3374.0,2599.0,403.0,2847.0,5849.0,0.7703023117960878,1.7335506816834618,0.09685834606641076,0.015018820109566578,0.10610069690306712,0.21797786307904446,0.12574069243096186,3.940445365095805,13.673744174003108
250,91505.0,Los Angeles,CA,2016.0,30985.0,1500.0,6832.0,1480.0,1318.0,0.048410521219945137,0.22049378731644345,0.0477650476036792,0.04253671131192512,17651.0,31844.0,7669.0,43612.0,83125.0,1.8040904198062433,4.709364908503767,1.027723091818622,0.24750685815717283,1.4075197676294982,2.682749717605293,0.5696627400355011,3.1465367211973545,8.559693699965193
251,91506.0,Los Angeles,CA,2016.0,18125.0,956.0,4463.0,868.0,1043.0,0.0527448275862069,0.2462344827586207,0.047889655172413795,0.057544827586206895,6154.0,4505.0,955.0,5368.0,10828.0,0.7320441988950276,1.7595060123496913,0.24855172413793103,0.052689655172413793,0.2961655172413793,0.5974068965517242,0.3395310344827586,3.3314917127071824,10.426028238182932
252,91601.0,Los Angeles,CA,2016.0,39318.0,1417.0,11121.0,1617.0,1627.0,0.036039473014904115,0.282847550740119,0.04112620173966122,0.04138053817589908,5164.0,2258.0,731.0,2910.0,5899.0,0.4372579395817196,1.1423315259488769,0.05742916730250776,0.018591993488987234,0.07401190294521594,0.1500330637367109,0.13133933567322856,5.9327193655666415,32.398567408544395
253,91602.0,Los Angeles,CA,2016.0,18615.0,795.0,3353.0,830.0,644.0,0.0427074939564867,0.1801235562718238,0.04458769809293581,0.03459575611066344,1917.0,3064.0,395.0,2880.0,6339.0,1.5983307250912884,3.3067292644757433,0.16459844211657265,0.0212194466827827,0.15471394037066882,0.34053182917002417,0.10298146655922644,2.9333614508646138,8.69590889919865
